"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"14",1700756386794,"23/11/2023 16:19:46",1700756386794,0,"23/11/2023 16:19:46",152734,7,"questionnaire-uu2n",NA,33166665,9820530,NA,"rejected - time limit reached",NA,"655f7accd0f835342f1bfbaf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x955",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",2,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF51004"
"1",1700756297659,"23/11/2023 16:18:17",1700756297659,0,"23/11/2023 16:18:17",152734,7,"questionnaire-uu2n",NA,33166674,9820453,NA,"rejected - time limit reached",NA,"655f78fa490309aa27ba14b4","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF19699"
"2",1700756328573,"23/11/2023 16:18:48",1700756328573,0,"23/11/2023 16:18:48",152734,7,"questionnaire-uu2n",NA,33166674,9820453,NA,"rejected - time limit reached",NA,"655f78fa490309aa27ba14b4","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",30937.205,30920.662,30937.205,30937.205,30920.662,30937.205,1,30937.205,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF19699"
"3",1700756328578,"23/11/2023 16:18:48",1700756328578,0,"23/11/2023 16:18:48",152734,7,"questionnaire-uu2n",NA,33166674,9820453,NA,"rejected - time limit reached",NA,"655f78fa490309aa27ba14b4","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",21013.808,30920.662,30937.205,21013.808,30920.662,30937.205,1,21013.808,9923.397,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF19699"
"4",1700756328579,"23/11/2023 16:18:48",1700756328579,0,"23/11/2023 16:18:48",152734,7,"questionnaire-uu2n",NA,33166674,9820453,NA,"rejected - time limit reached",NA,"655f78fa490309aa27ba14b4","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",26824.771,30920.662,30937.205,26824.771,30920.662,30937.205,1,26824.771,4112.434,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF19699"
"5",1700756328581,"23/11/2023 16:18:48",1700756328581,0,"23/11/2023 16:18:48",152734,7,"questionnaire-uu2n",NA,33166674,9820453,NA,"rejected - time limit reached",NA,"655f78fa490309aa27ba14b4","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",28756.257,30920.662,30937.205,28756.257,30920.662,30937.205,1,28756.257,2180.948,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF19699"
"6",1700756344395,"23/11/2023 16:19:04",1700756344395,0,"23/11/2023 16:19:04",152734,7,"questionnaire-uu2n",NA,33166674,9820453,NA,"rejected - time limit reached",NA,"655f78fa490309aa27ba14b4","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",15847.8750015259,15835.22,15847.8750015259,15847.8750015259,15835.22,15847.8750015259,1,15847.8750015259,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF19699"
"7",1700756344401,"23/11/2023 16:19:04",1700756344401,0,"23/11/2023 16:19:04",152734,7,"questionnaire-uu2n",NA,33166674,9820453,NA,"rejected - time limit reached",NA,"655f78fa490309aa27ba14b4","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",4212.763,15835.22,15852.43,4212.763,15835.22,15852.43,1,4212.763,11639.667,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF19699"
"8",1700756344402,"23/11/2023 16:19:04",1700756344402,0,"23/11/2023 16:19:04",152734,7,"questionnaire-uu2n",NA,33166674,9820453,NA,"rejected - time limit reached",NA,"655f78fa490309aa27ba14b4","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",8092.572,15835.22,15852.43,8092.572,15835.22,15852.43,1,8092.572,7759.858,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF19699"
"9",1700756344404,"23/11/2023 16:19:04",1700756344404,0,"23/11/2023 16:19:04",152734,7,"questionnaire-uu2n",NA,33166674,9820453,NA,"rejected - time limit reached",NA,"655f78fa490309aa27ba14b4","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",14669.661,15835.22,15852.43,14669.661,15835.22,15852.43,1,14669.661,1182.769,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF19699"
"10",1700756353835,"23/11/2023 16:19:13",1700756353835,0,"23/11/2023 16:19:13",152734,7,"questionnaire-uu2n",NA,33166674,9820453,NA,"rejected - time limit reached",NA,"655f78fa490309aa27ba14b4","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",9452.255,9440.594,9452.255,9452.255,9440.594,9452.255,1,9452.255,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF19699"
"11",1700756353835,"23/11/2023 16:19:13",1700756353835,0,"23/11/2023 16:19:13",152734,7,"questionnaire-uu2n",NA,33166674,9820453,NA,"rejected - time limit reached",NA,"655f78fa490309aa27ba14b4","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",4029.035,9440.594,9453.255,4029.035,9440.594,9453.255,1,4029.035,5424.22,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF19699"
"12",1700756353836,"23/11/2023 16:19:13",1700756353836,0,"23/11/2023 16:19:13",152734,7,"questionnaire-uu2n",NA,33166674,9820453,NA,"rejected - time limit reached",NA,"655f78fa490309aa27ba14b4","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",6743.745,9440.594,9453.85500228882,6743.745,9440.594,9453.85500228882,1,6743.745,2710.11000228882,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF19699"
"13",1700756353837,"23/11/2023 16:19:13",1700756353837,0,"23/11/2023 16:19:13",152734,7,"questionnaire-uu2n",NA,33166674,9820453,NA,"rejected - time limit reached",NA,"655f78fa490309aa27ba14b4","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",8408.478,9440.594,9454.65500152588,8408.478,9440.594,9454.65500152588,1,8408.478,1046.17700152588,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF19699"
"14",1700756353845,"23/11/2023 16:19:13",1700756353845,0,"23/11/2023 16:19:13",152734,7,"questionnaire-uu2n",NA,33166674,9820453,NA,"rejected - time limit reached",NA,"655f78fa490309aa27ba14b4","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF19699"
"1",1700756404438,"23/11/2023 16:20:04",1700756404438,0,"23/11/2023 16:20:04",152734,7,"questionnaire-uu2n",NA,33166719,9820544,NA,"rejected - time limit reached",NA,"655f7b5c9d2a85b02c5642bf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF45887"
"2",1700756464132,"23/11/2023 16:21:04",1700756464132,0,"23/11/2023 16:21:04",152734,7,"questionnaire-uu2n",NA,33166719,9820544,NA,"rejected - time limit reached",NA,"655f7b5c9d2a85b02c5642bf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",59695.149,59690.978,59695.149,59695.149,59690.978,59695.149,1,59695.149,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF45887"
"3",1700756464134,"23/11/2023 16:21:04",1700756464134,0,"23/11/2023 16:21:04",152734,7,"questionnaire-uu2n",NA,33166719,9820544,NA,"rejected - time limit reached",NA,"655f7b5c9d2a85b02c5642bf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",23265.503,59690.978,59695.149,23265.503,59690.978,59695.149,1,23265.503,36429.646,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF45887"
"4",1700756464134,"23/11/2023 16:21:04",1700756464134,0,"23/11/2023 16:21:04",152734,7,"questionnaire-uu2n",NA,33166719,9820544,NA,"rejected - time limit reached",NA,"655f7b5c9d2a85b02c5642bf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",38079.193,59690.978,59695.149,38079.193,59690.978,59695.149,1,38079.193,21615.956,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF45887"
"5",1700756464134,"23/11/2023 16:21:04",1700756464134,0,"23/11/2023 16:21:04",152734,7,"questionnaire-uu2n",NA,33166719,9820544,NA,"rejected - time limit reached",NA,"655f7b5c9d2a85b02c5642bf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",54677.114,59690.978,59695.149,54677.114,59690.978,59695.149,1,54677.114,5018.035,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF45887"
"6",1700756492411,"23/11/2023 16:21:32",1700756492411,0,"23/11/2023 16:21:32",152734,7,"questionnaire-uu2n",NA,33166719,9820544,NA,"rejected - time limit reached",NA,"655f7b5c9d2a85b02c5642bf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",28285.9879999989,28283.307,28285.9879999989,28285.9879999989,28283.307,28285.9879999989,1,28285.9879999989,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF45887"
"7",1700756492412,"23/11/2023 16:21:32",1700756492412,0,"23/11/2023 16:21:32",152734,7,"questionnaire-uu2n",NA,33166719,9820544,NA,"rejected - time limit reached",NA,"655f7b5c9d2a85b02c5642bf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",7654.499,28283.307,28287.478,7654.499,28283.307,28287.478,1,7654.499,20632.979,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF45887"
"8",1700756492412,"23/11/2023 16:21:32",1700756492412,0,"23/11/2023 16:21:32",152734,7,"questionnaire-uu2n",NA,33166719,9820544,NA,"rejected - time limit reached",NA,"655f7b5c9d2a85b02c5642bf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",16023.659,28283.307,28287.478,16023.659,28283.307,28287.478,1,16023.659,12263.819,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF45887"
"9",1700756492412,"23/11/2023 16:21:32",1700756492412,0,"23/11/2023 16:21:32",152734,7,"questionnaire-uu2n",NA,33166719,9820544,NA,"rejected - time limit reached",NA,"655f7b5c9d2a85b02c5642bf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",20610.499,28283.307,28287.478,20610.499,28283.307,28287.478,1,20610.499,7676.97900000001,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF45887"
"10",1700756504570,"23/11/2023 16:21:44",1700756504570,0,"23/11/2023 16:21:44",152734,7,"questionnaire-uu2n",NA,33166719,9820544,NA,"rejected - time limit reached",NA,"655f7b5c9d2a85b02c5642bf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",12161.102,12156.932,12161.102,12161.102,12156.932,12161.102,1,12161.102,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF45887"
"11",1700756504572,"23/11/2023 16:21:44",1700756504572,0,"23/11/2023 16:21:44",152734,7,"questionnaire-uu2n",NA,33166719,9820544,NA,"rejected - time limit reached",NA,"655f7b5c9d2a85b02c5642bf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",5746.007,12156.932,12161.102,5746.007,12156.932,12161.102,1,5746.007,6415.09500000002,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF45887"
"12",1700756504572,"23/11/2023 16:21:44",1700756504572,0,"23/11/2023 16:21:44",152734,7,"questionnaire-uu2n",NA,33166719,9820544,NA,"rejected - time limit reached",NA,"655f7b5c9d2a85b02c5642bf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",8630.53999999999,12156.932,12161.102,8630.53999999999,12156.932,12161.102,1,8630.53999999999,3530.56200000002,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF45887"
"13",1700756504572,"23/11/2023 16:21:44",1700756504572,0,"23/11/2023 16:21:44",152734,7,"questionnaire-uu2n",NA,33166719,9820544,NA,"rejected - time limit reached",NA,"655f7b5c9d2a85b02c5642bf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",11376.448,12156.932,12161.102,11376.448,12156.932,12161.102,1,11376.448,784.654000000024,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF45887"
"14",1700756504574,"23/11/2023 16:21:44",1700756504574,0,"23/11/2023 16:21:44",152734,7,"questionnaire-uu2n",NA,33166719,9820544,NA,"rejected - time limit reached",NA,"655f7b5c9d2a85b02c5642bf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF45887"
"1",1700756503599,"23/11/2023 16:21:43",1700756503599,0,"23/11/2023 16:21:43",152734,7,"questionnaire-uu2n",NA,33166774,9820558,NA,"rejected - time limit reached",NA,"655f7baa175f84ab15d9de27","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1528x750",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",6,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF13926"
"2",1700756533616,"23/11/2023 16:22:13",1700756533616,0,"23/11/2023 16:22:13",152734,7,"questionnaire-uu2n",NA,33166774,9820558,NA,"rejected - time limit reached",NA,"655f7baa175f84ab15d9de27","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1528x750",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",30705.8000000007,30697.096,30705.8000000007,30705.8000000007,30697.096,30705.8000000007,1,30705.8000000007,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF13926"
"3",1700756533617,"23/11/2023 16:22:13",1700756533617,0,"23/11/2023 16:22:13",152734,7,"questionnaire-uu2n",NA,33166774,9820558,NA,"rejected - time limit reached",NA,"655f7baa175f84ab15d9de27","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1528x750",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",10881.53,30697.096,30710.1999999993,10881.53,30697.096,30710.1999999993,1,10881.53,19828.6699999993,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF13926"
"4",1700756533618,"23/11/2023 16:22:13",1700756533618,0,"23/11/2023 16:22:13",152734,7,"questionnaire-uu2n",NA,33166774,9820558,NA,"rejected - time limit reached",NA,"655f7baa175f84ab15d9de27","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1528x750",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",17131.165,30697.096,30710.5,17131.165,30697.096,30710.5,1,17131.165,13579.335,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF13926"
"5",1700756533618,"23/11/2023 16:22:13",1700756533618,0,"23/11/2023 16:22:13",152734,7,"questionnaire-uu2n",NA,33166774,9820558,NA,"rejected - time limit reached",NA,"655f7baa175f84ab15d9de27","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1528x750",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",29113.918,30697.096,30710.6999999993,29113.918,30697.096,30710.6999999993,1,29113.918,1596.78199999925,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF13926"
"6",1700756552865,"23/11/2023 16:22:32",1700756552865,0,"23/11/2023 16:22:32",152734,7,"questionnaire-uu2n",NA,33166774,9820558,NA,"rejected - time limit reached",NA,"655f7baa175f84ab15d9de27","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1528x750",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",19260.5040000015,19249.455,19260.5040000015,19260.5040000015,19249.455,19260.5040000015,1,19260.5040000015,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF13926"
"7",1700756552867,"23/11/2023 16:22:32",1700756552867,0,"23/11/2023 16:22:32",152734,7,"questionnaire-uu2n",NA,33166774,9820558,NA,"rejected - time limit reached",NA,"655f7baa175f84ab15d9de27","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1528x750",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",7816.494,19249.455,19263.0040000015,7816.494,19249.455,19263.0040000015,1,7816.494,11446.5100000015,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF13926"
"8",1700756552868,"23/11/2023 16:22:32",1700756552868,0,"23/11/2023 16:22:32",152734,7,"questionnaire-uu2n",NA,33166774,9820558,NA,"rejected - time limit reached",NA,"655f7baa175f84ab15d9de27","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1528x750",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",12066.355,19249.455,19263.3039999985,12066.355,19249.455,19263.3039999985,1,12066.355,7196.94899999851,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF13926"
"9",1700756552868,"23/11/2023 16:22:32",1700756552868,0,"23/11/2023 16:22:32",152734,7,"questionnaire-uu2n",NA,33166774,9820558,NA,"rejected - time limit reached",NA,"655f7baa175f84ab15d9de27","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1528x750",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",18549.253,19249.455,19263.6039999993,18549.253,19249.455,19263.6039999993,1,18549.253,714.350999999253,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF13926"
"10",1700756563942,"23/11/2023 16:22:43",1700756563942,0,"23/11/2023 16:22:43",152734,7,"questionnaire-uu2n",NA,33166774,9820558,NA,"rejected - time limit reached",NA,"655f7baa175f84ab15d9de27","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1528x750",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",11088.3489999985,11082.882,11088.3489999985,11088.3489999985,11082.882,11088.3489999985,1,11088.3489999985,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF13926"
"11",1700756563945,"23/11/2023 16:22:43",1700756563945,0,"23/11/2023 16:22:43",152734,7,"questionnaire-uu2n",NA,33166774,9820558,NA,"rejected - time limit reached",NA,"655f7baa175f84ab15d9de27","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1528x750",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",4049.638,11082.882,11091.7490000007,4049.638,11082.882,11091.7490000007,1,4049.638,7042.11100000075,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF13926"
