"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..Win","Spreadsheet..Win2","Spreadsheet..Win3","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","Random_ID"
"206",1701954742285,"07/12/2023 13:12:22",1701954742285,0,"07/12/2023 13:12:22",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",85,"Rating","Screen 1","poh9ia",1,"continue","",5661.12299999999,5644.473,5661.12299999999,5661.12299999999,5644.473,5661.12299999999,1,5661.12299999999,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",29,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"207",1701954742286,"07/12/2023 13:12:22",1701954742286,0,"07/12/2023 13:12:22",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",85,"Rating","Screen 1","poh9ia",1,"response","100",4695.31400000001,5644.473,5661.12299999999,4695.31400000001,5644.473,5661.12299999999,1,4695.31400000001,965.808999999979,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",29,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"208",1701954745921,"07/12/2023 13:12:25",1701954745921,0,"07/12/2023 13:12:25",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",86,"Rating","Screen 1","poh9ia",1,"continue","",3657.51400000075,3646.45200000002,3657.51400000075,3657.51400000075,3646.45200000002,3657.51400000075,1,3657.51400000075,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",29,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"209",1701954745923,"07/12/2023 13:12:25",1701954745923,0,"07/12/2023 13:12:25",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",86,"Rating","Screen 1","poh9ia",1,"response","11",2680.67300000001,3646.45200000002,3659.31400000057,2680.67300000001,3646.45200000002,3659.31400000057,1,2680.67300000001,978.641000000556,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",29,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"210",1701954748758,"07/12/2023 13:12:28",1701954748758,0,"07/12/2023 13:12:28",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",87,"Rating","Screen 1","poh9ia",1,"continue","",2847.21299999993,2830.56299999997,2847.21299999993,2847.21299999993,2830.56299999997,2847.21299999993,1,2847.21299999993,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",29,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"211",1701954748779,"07/12/2023 13:12:28",1701954748779,0,"07/12/2023 13:12:28",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",87,"Rating","Screen 1","poh9ia",1,"response","89",1548.45799999998,2830.56299999997,2847.21299999993,1548.45799999998,2830.56299999997,2847.21299999993,1,1548.45799999998,1298.75499999995,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",29,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"212",1701954779712,"07/12/2023 13:12:59",1701954779712,0,"07/12/2023 13:12:59",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",6,"Rest","Screen 1","6pwktf",1,"continue","",30969.693,30969.693,30969.693,30969.693,30969.693,30969.693,1,30969.693,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"213",1701954784317,"07/12/2023 13:13:04",1701954784317,0,"07/12/2023 13:13:04",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",88,"Rating","Screen 1","poh9ia",1,"continue","",4607.10600000055,4595.51000000001,4607.10600000055,4607.10600000055,4595.51000000001,4607.10600000055,1,4607.10600000055,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",30,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"214",1701954784318,"07/12/2023 13:13:04",1701954784318,0,"07/12/2023 13:13:04",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",88,"Rating","Screen 1","poh9ia",1,"response","98",3296.75799999997,4595.51000000001,4608.20600000018,3296.75799999997,4595.51000000001,4608.20600000018,1,3296.75799999997,1311.44800000021,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",30,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"215",1701954786723,"07/12/2023 13:13:06",1701954786723,0,"07/12/2023 13:13:06",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",89,"Rating","Screen 1","poh9ia",1,"continue","",2414.28600000002,2397.636,2414.28600000002,2414.28600000002,2397.636,2414.28600000002,1,2414.28600000002,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",30,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"216",1701954786724,"07/12/2023 13:13:06",1701954786724,0,"07/12/2023 13:13:06",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",89,"Rating","Screen 1","poh9ia",1,"response","98",1698.29399999999,2397.636,2414.28600000002,1698.29399999999,2397.636,2414.28600000002,1,1698.29399999999,715.992000000027,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",30,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"217",1701954788693,"07/12/2023 13:13:08",1701954788693,0,"07/12/2023 13:13:08",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",90,"Rating","Screen 1","poh9ia",1,"continue","",1989.66000000073,1981.40700000001,1989.66000000073,1989.66000000073,1981.40700000001,1989.66000000073,1,1989.66000000073,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",30,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"218",1701954788695,"07/12/2023 13:13:08",1701954788695,0,"07/12/2023 13:13:08",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",90,"Rating","Screen 1","poh9ia",1,"response","14",1215.46299999999,1981.40700000001,1991.56000000017,1215.46299999999,1981.40700000001,1991.56000000017,1,1215.46299999999,776.097000000183,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",30,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"219",1701954819657,"07/12/2023 13:13:39",1701954819657,0,"07/12/2023 13:13:39",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",7,"Rest","Screen 1","6pwktf",1,"continue","",30969.695,30969.695,30969.695,30969.695,30969.695,30969.695,1,30969.695,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"220",1701954824954,"07/12/2023 13:13:44",1701954824954,0,"07/12/2023 13:13:44",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",91,"Rating","Screen 1","poh9ia",1,"continue","",5294.82799999992,5278.17799999996,5294.82799999992,5294.82799999992,5278.17799999996,5294.82799999992,1,5294.82799999992,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",31,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"221",1701954824956,"07/12/2023 13:13:44",1701954824956,0,"07/12/2023 13:13:44",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",91,"Rating","Screen 1","poh9ia",1,"response","15",4079.25399999996,5278.17799999996,5294.82799999992,4079.25399999996,5278.17799999996,5294.82799999992,1,4079.25399999996,1215.57399999996,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",31,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"222",1701954830314,"07/12/2023 13:13:50",1701954830314,0,"07/12/2023 13:13:50",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",92,"Rating","Screen 1","poh9ia",1,"continue","",5378.07100000006,5361.42100000003,5378.07100000006,5378.07100000006,5361.42100000003,5378.07100000006,1,5378.07100000006,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",31,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"223",1701954830325,"07/12/2023 13:13:50",1701954830325,0,"07/12/2023 13:13:50",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",92,"Rating","Screen 1","poh9ia",1,"response","89",4678.65400000004,5361.42100000003,5378.07100000006,4678.65400000004,5361.42100000003,5378.07100000006,1,4678.65400000004,699.417000000016,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",31,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"224",1701954834413,"07/12/2023 13:13:54",1701954834413,0,"07/12/2023 13:13:54",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",93,"Rating","Screen 1","poh9ia",1,"continue","",4119.25900000054,4112.641,4119.25900000054,4119.25900000054,4112.641,4119.25900000054,1,4119.25900000054,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",31,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"225",1701954834415,"07/12/2023 13:13:54",1701954834415,0,"07/12/2023 13:13:54",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",93,"Rating","Screen 1","poh9ia",1,"response","95",3180.17799999996,4112.641,4121.25900000054,3180.17799999996,4112.641,4121.25900000054,1,3180.17799999996,941.081000000588,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",31,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"226",1701954865378,"07/12/2023 13:14:25",1701954865378,0,"07/12/2023 13:14:25",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",8,"Rest","Screen 1","6pwktf",1,"continue","",30969.699,30969.699,30969.699,30969.699,30969.699,30969.699,1,30969.699,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"227",1701954868861,"07/12/2023 13:14:28",1701954868861,0,"07/12/2023 13:14:28",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",94,"Rating","Screen 1","poh9ia",1,"continue","",3484.71900000039,3479.93300000002,3484.71900000039,3484.71900000039,3479.93300000002,3484.71900000039,1,3484.71900000039,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",32,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"228",1701954868863,"07/12/2023 13:14:28",1701954868863,0,"07/12/2023 13:14:28",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",94,"Rating","Screen 1","poh9ia",1,"response","95",2564.09700000001,3479.93300000002,3486.31900000002,2564.09700000001,3479.93300000002,3486.31900000002,1,2564.09700000001,922.222000000009,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",32,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"229",1701954871697,"07/12/2023 13:14:31",1701954871697,0,"07/12/2023 13:14:31",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",95,"Rating","Screen 1","poh9ia",1,"continue","",2840.886,2830.56,2840.886,2840.886,2830.56,2840.886,1,2840.886,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",32,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"230",1701954871699,"07/12/2023 13:14:31",1701954871699,0,"07/12/2023 13:14:31",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",95,"Rating","Screen 1","poh9ia",1,"response","9",2114.56,2830.56,2842.28600000037,2114.56,2830.56,2842.28600000037,1,2114.56,727.726000000373,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",32,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"231",1701954874437,"07/12/2023 13:14:34",1701954874437,0,"07/12/2023 13:14:34",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",96,"Rating","Screen 1","poh9ia",1,"continue","",2747.31800000003,2730.668,2747.31800000003,2747.31800000003,2730.668,2747.31800000003,1,2747.31800000003,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",32,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"232",1701954874439,"07/12/2023 13:14:34",1701954874439,0,"07/12/2023 13:14:34",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",96,"Rating","Screen 1","poh9ia",1,"response","100",1998.01000000001,2730.668,2747.31800000003,1998.01000000001,2730.668,2747.31800000003,1,1998.01000000001,749.308000000019,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",32,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"233",1701954905390,"07/12/2023 13:15:05",1701954905390,0,"07/12/2023 13:15:05",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",9,"Rest","Screen 1","6pwktf",1,"continue","",30969.691,30969.691,30969.691,30969.691,30969.691,30969.691,1,30969.691,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"234",1701954909950,"07/12/2023 13:15:09",1701954909950,0,"07/12/2023 13:15:09",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",97,"Rating","Screen 1","poh9ia",1,"continue","",4561.66700000019,4545.51699999999,4561.66700000019,4561.66700000019,4545.51699999999,4561.66700000019,1,4561.66700000019,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",33,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"235",1701954909951,"07/12/2023 13:15:09",1701954909951,0,"07/12/2023 13:15:09",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",97,"Rating","Screen 1","poh9ia",1,"response","7",2164.51299999998,4545.51699999999,4562.16699999996,2164.51299999998,4545.51699999999,4562.16699999996,1,2164.51299999998,2397.65399999998,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",33,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"236",1701954915046,"07/12/2023 13:15:15",1701954915046,0,"07/12/2023 13:15:15",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",98,"Rating","Screen 1","poh9ia",1,"continue","",5111.69499999995,5095.04499999998,5111.69499999995,5111.69499999995,5095.04499999998,5111.69499999995,1,5111.69499999995,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",33,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
"237",1701954915048,"07/12/2023 13:15:15",1701954915048,0,"07/12/2023 13:15:15",152734,16,"task-nxrg",NA,33516139,9922813,NA,"complete",NA,"6571bae8b39543f9d04ef958","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",34,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet6",98,"Rating","Screen 1","poh9ia",1,"response","97",4012.68900000001,5095.04499999998,5111.69499999995,4012.68900000001,5095.04499999998,5111.69499999995,1,4012.68900000001,1099.00599999994,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",33,NA,NA,NA,NA,NA,0.07,3.01,0.15,NA,"MDPRF72836"
