"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day.Quantised","Random_ID"
"1",1727955206791,"03/10/2024 11:33:26",1727958806791,1,"03/10/2024 13:33:26",187387,10,"questionnaire-qxhw",NA,40418508,11793716,NA,"complete",NA,"66fe7fc6d6bc501f51966fb1","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1368x912","1368x743",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq3","1-0","1","MDPRF28437"
"1",1727955616110,"03/10/2024 11:40:16",1727959216110,1,"03/10/2024 13:40:16",187387,10,"questionnaire-qxhw",NA,40418646,11793713,NA,"complete",NA,"66fe7f8797e4370199babcda","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 127.0.0.0","1366x912","1366x777",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq2","1-0","1","MDPRF87900"
"1",1727955915543,"03/10/2024 11:45:15",1727959515543,1,"03/10/2024 13:45:15",187387,10,"questionnaire-qxhw",NA,40418758,11793739,NA,"complete",NA,"66fe815fd6bc501f51966fe7","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","1-0","1","MDPRF84244"
"1",1727955968049,"03/10/2024 11:46:08",1727959568049,1,"03/10/2024 13:46:08",187387,10,"questionnaire-qxhw",NA,40418778,11793731,NA,"complete",NA,"66fe80a10c41b33db71cb13d","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 127.0.0.0","1366x768","1366x633",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq2","1-0","1","MDPRF77371"
"1",1727956044379,"03/10/2024 11:47:24",1727959644379,1,"03/10/2024 13:47:24",187387,10,"questionnaire-qxhw",NA,40418805,11793699,NA,"complete",NA,"66fe7ed43e1a72bf31ad7fd7","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x743",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq2","1-0","1","MDPRF93810"
"1",1727956126594,"03/10/2024 11:48:46",1727959726594,1,"03/10/2024 13:48:46",187387,10,"questionnaire-qxhw",NA,40418843,11793740,NA,"complete",NA,"66fe80e51f30d3c91b0400cb","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x800","1280x678",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq1","1-0","1","MDPRF48761"
"1",1727956129856,"03/10/2024 11:48:49",1727959729856,1,"03/10/2024 13:48:49",187387,10,"questionnaire-qxhw",NA,40418845,11793795,NA,"complete",NA,"66fe8236102a7c4fa5e69053","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1271",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq4","1-0","1","MDPRF46843"
"1",1727956246431,"03/10/2024 11:50:46",1727959846431,1,"03/10/2024 13:50:46",187387,10,"questionnaire-qxhw",NA,40418891,11793800,NA,"complete",NA,"66fe831cb83c83f386465071","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1707x1067","1707x898",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq4","1-0","1","MDPRF87668"
"1",1727956366046,"03/10/2024 11:52:46",1727959966046,1,"03/10/2024 13:52:46",187387,10,"questionnaire-qxhw",NA,40418939,11793796,NA,"complete",NA,"66fe7e5dd1ca3a95f1975984","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x813",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq5","1-0","1","MDPRF02416"
"1",1727956482413,"03/10/2024 11:54:42",1727960082413,1,"03/10/2024 13:54:42",187387,10,"questionnaire-qxhw",NA,40418973,11793810,NA,"complete",NA,"66fe83de6b34fad8a72aa99b","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq3","1-0","1","MDPRF15820"
"1",1727956497028,"03/10/2024 11:54:57",1727960097028,1,"03/10/2024 13:54:57",187387,10,"questionnaire-qxhw",NA,40418988,11793808,NA,"complete",NA,"66fe83bbedfc025eeb9759b0","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","3440x1440","3440x1279",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq5","1-0","1","MDPRF19879"
"1",1727956688804,"03/10/2024 11:58:08",1727960288804,1,"03/10/2024 13:58:08",187387,10,"questionnaire-qxhw",NA,40419056,11793826,NA,"complete",NA,"66fe83ddfe954c0ce5591983","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129","430x932","814x374",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq2","1-0","1","MDPRF25443"
"1",1727956694707,"03/10/2024 11:58:14",1727960294707,1,"03/10/2024 13:58:14",187387,10,"questionnaire-qxhw",NA,40419059,11793822,NA,"complete",NA,"66fe8445e78eff9e8d66c872","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x911",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq1","1-0","1","MDPRF83624"
"1",1727956870322,"03/10/2024 12:01:10",1727960470322,1,"03/10/2024 14:01:10",187387,10,"questionnaire-qxhw",NA,40419121,11793836,NA,"complete",NA,"66fe859750ae374fff77cc6b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1710x1107","1708x873",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq4","1-0","1","MDPRF24527"
"1",1727956969055,"03/10/2024 12:02:49",1727960569055,1,"03/10/2024 14:02:49",187387,10,"questionnaire-qxhw",NA,40419165,11793837,NA,"complete",NA,"66fe859eedfc025eeb975a1f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","1-0","1","MDPRF37577"
"1",1727957204605,"03/10/2024 12:06:44",1727960804605,1,"03/10/2024 14:06:44",187387,10,"questionnaire-qxhw",NA,40419281,11793825,NA,"complete",NA,"66fe848110cefc23180e8ae8","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1536x864","1536x678",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq3","1-0","1","MDPRF96644"
"1",1727957359806,"03/10/2024 12:09:19",1727960959806,1,"03/10/2024 14:09:19",187387,10,"questionnaire-qxhw",NA,40419356,11793879,NA,"complete",NA,"66fe87cc50522a95c29759a3","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq1","1-0","1","MDPRF65794"
"1",1727957367298,"03/10/2024 12:09:27",1727960967298,1,"03/10/2024 14:09:27",187387,10,"questionnaire-qxhw",NA,40419358,11793853,NA,"complete",NA,"66fe8460a0f15d814374c84f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq3","1-0","1","MDPRF23519"
"1",1727957477209,"03/10/2024 12:11:17",1727961077209,1,"03/10/2024 14:11:17",187387,10,"questionnaire-qxhw",NA,40419430,11793729,NA,"complete",NA,"66fe7ef27170017198ec333b","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1279",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq5","1-0","1","MDPRF40907"
"1",1727957487682,"03/10/2024 12:11:27",1727961087682,1,"03/10/2024 14:11:27",187387,10,"questionnaire-qxhw",NA,40419437,11793886,NA,"complete",NA,"66fe8809d647c719f9c6d2d6","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1536x864","766x743",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq3","1-0","1","MDPRF66053"
"1",1727957513350,"03/10/2024 12:11:53",1727939513350,-5,"03/10/2024 02:11:53",187387,10,"questionnaire-qxhw",NA,40419451,11793858,NA,"complete",NA,"66fe8695292e9d40a374cf73","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq5","1-0","1","MDPRF57371"
"1",1727957570679,"03/10/2024 12:12:50",1727961170679,1,"03/10/2024 14:12:50",187387,10,"questionnaire-qxhw",NA,40419481,11793900,NA,"complete",NA,"66fe869484e446d10870d8d1","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x559",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq2","1-0","1","MDPRF37003"
"1",1727957646231,"03/10/2024 12:14:06",1727961246231,1,"03/10/2024 14:14:06",187387,10,"questionnaire-qxhw",NA,40419536,11793854,NA,"complete",NA,"66fe8687ec38eb6b685a6930","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x559",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","1-0","1","MDPRF28700"
"1",1727957956582,"03/10/2024 12:19:16",1727943556582,-4,"03/10/2024 04:19:16",187387,10,"questionnaire-qxhw",NA,40419704,11793920,NA,"complete",NA,"66fe88722f783195d4e5652b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","1-0","1","MDPRF08102"
"1",1727957954954,"03/10/2024 12:19:14",1727961554954,1,"03/10/2024 14:19:14",187387,10,"questionnaire-qxhw",NA,40419706,11793911,NA,"complete",NA,"66fe89434e946dca7ce33fa2","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1921x927","1920x925",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq1","1-0","1","MDPRF67003"
"1",1727958023523,"03/10/2024 12:20:23",1727961623523,1,"03/10/2024 14:20:23",187387,10,"questionnaire-qxhw",NA,40419741,11793887,NA,"complete",NA,"66fe881910cefc23180e8bc9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","1-0","1","MDPRF85563"
"1",1727958029641,"03/10/2024 12:20:29",1727961629641,1,"03/10/2024 14:20:29",187387,10,"questionnaire-qxhw",NA,40419742,11793833,NA,"complete",NA,"66fe853550ae374fff77cc4c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x559",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq2","1-0","1","MDPRF74534"
"1",1727958112692,"03/10/2024 12:21:52",1727961712692,1,"03/10/2024 14:21:52",187387,10,"questionnaire-qxhw",NA,40419793,11793924,NA,"complete",NA,"66fe8895d3eabce8086264a9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq4","1-0","1","MDPRF03278"
"1",1727958146037,"03/10/2024 12:22:26",1727961746037,1,"03/10/2024 14:22:26",187387,10,"questionnaire-qxhw",NA,40419805,11793896,NA,"complete",NA,"66fe887f58c28e1cce560b1a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1381x741",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq1","1-0","1","MDPRF09785"
"1",1727958451228,"03/10/2024 12:27:31",1727962051228,1,"03/10/2024 14:27:31",187387,10,"questionnaire-qxhw",NA,40420003,11793932,NA,"complete",NA,"66fe89822257efe8cdc33f58","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1923x926","1920x925",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq2","1-0","1","MDPRF38277"
"1",1727958513216,"03/10/2024 12:28:33",1727944113216,-4,"03/10/2024 04:28:33",187387,10,"questionnaire-qxhw",NA,40420051,11793912,NA,"complete",NA,"66fe87c989b4f7f198f82a64","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1575x1090",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq1","1-0","1","MDPRF78157"
"1",1727958516832,"03/10/2024 12:28:36",1727962116832,1,"03/10/2024 14:28:36",187387,10,"questionnaire-qxhw",NA,40420057,11793943,NA,"complete",NA,"66fe88ffa04ccb1507747160","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1470x956","1470x798",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq2","1-0","1","MDPRF64111"
"1",1727958556820,"03/10/2024 12:29:16",1727962156820,1,"03/10/2024 14:29:16",187387,10,"questionnaire-qxhw",NA,40420102,11793829,NA,"complete",NA,"66fe84f65ab49b8659b9dc00","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1156x534","1152x526",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq4","1-0","1","MDPRF11139"
"1",1727958564424,"03/10/2024 12:29:24",1727962164424,1,"03/10/2024 14:29:24",187387,10,"questionnaire-qxhw",NA,40420109,11793946,NA,"complete",NA,"66fe8a7fde0a86c8bdbabd4d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x960","1536x791",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq5","1-0","1","MDPRF06993"
"1",1727958580232,"03/10/2024 12:29:40",1727944180232,-4,"03/10/2024 04:29:40",187387,10,"questionnaire-qxhw",NA,40420119,11793929,NA,"complete",NA,"66fe89e2a29d99d044cc3eed","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x945",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq1","1-0","1","MDPRF70301"
"1",1727958625103,"03/10/2024 12:30:25",1727962225103,1,"03/10/2024 14:30:25",187387,10,"questionnaire-qxhw",NA,40420148,11793978,NA,"complete",NA,"66fe8ca880d4fdf92ba1c197","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","1-0","1","MDPRF43280"
"1",1727958633631,"03/10/2024 12:30:33",1727962233631,1,"03/10/2024 14:30:33",187387,10,"questionnaire-qxhw",NA,40420157,11793963,NA,"complete",NA,"66fe8b1b3f58d18328535321","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq2","1-0","1","MDPRF53264"
"1",1727958644760,"03/10/2024 12:30:44",1727962244760,1,"03/10/2024 14:30:44",187387,10,"questionnaire-qxhw",NA,40420168,11793994,NA,"complete",NA,"66fe8cda869701c5aefe19b4","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x800","1280x712",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq3","1-0","1","MDPRF24801"
"1",1727958671146,"03/10/2024 12:31:11",1727944271146,-4,"03/10/2024 04:31:11",187387,10,"questionnaire-qxhw",NA,40420185,11793952,NA,"complete",NA,"66fe8a4750522a95c2975a7c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","1366x599",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq4","1-0","1","MDPRF75922"
"1",1727958691851,"03/10/2024 12:31:31",1727962291851,1,"03/10/2024 14:31:31",187387,10,"questionnaire-qxhw",NA,40420197,11794006,NA,"complete",NA,"66fe8d671ce61b9285b53bb7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","1-0","1","MDPRF46232"
"1",1727958713339,"03/10/2024 12:31:53",1727962313339,1,"03/10/2024 14:31:53",187387,10,"questionnaire-qxhw",NA,40420217,11793998,NA,"complete",NA,"66fe8cb364d1391906cc3ee1","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq1","1-0","1","MDPRF29651"
"1",1727958718115,"03/10/2024 12:31:58",1727962318115,1,"03/10/2024 14:31:58",187387,10,"questionnaire-qxhw",NA,40420220,11793996,NA,"complete",NA,"66fe8cf148ed23dc14bcb446","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1300x730","1300x561",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq5","1-0","1","MDPRF01788"
"1",1727958765363,"03/10/2024 12:32:45",1727962365363,1,"03/10/2024 14:32:45",187387,10,"questionnaire-qxhw",NA,40420255,11793999,NA,"complete",NA,"66fe8d0e8c1d9c51d661beda","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1920x1080","1920x945",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq1","1-0","1","MDPRF58158"
"1",1727958911052,"03/10/2024 12:35:11",1727962511052,1,"03/10/2024 14:35:11",187387,10,"questionnaire-qxhw",NA,40420337,11793954,NA,"complete",NA,"66fe8a6edfd43cd3ed9bbe8c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1279",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq5","1-0","1","MDPRF06669"
"1",1727958941974,"03/10/2024 12:35:41",1727962541974,1,"03/10/2024 14:35:41",187387,10,"questionnaire-qxhw",NA,40420354,11794008,NA,"complete",NA,"66fe8d5572311afdf947abd8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq3","1","2","MDPRF80434"
"1",1727959023411,"03/10/2024 12:37:03",1727962623411,1,"03/10/2024 14:37:03",187387,10,"questionnaire-qxhw",NA,40420392,11794032,NA,"complete",NA,"66fe8e80053b7c5c0e562c4b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1920x1080","1920x934",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq2","1-0","1","MDPRF25665"
"1",1727959105524,"03/10/2024 12:38:25",1727962705524,1,"03/10/2024 14:38:25",187387,10,"questionnaire-qxhw",NA,40420430,11794039,NA,"complete",NA,"66fe8ebb751c06ff2c9bdf23","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq4","1-0","1","MDPRF39892"
"1",1727959133524,"03/10/2024 12:38:53",1727962733524,1,"03/10/2024 14:38:53",187387,10,"questionnaire-qxhw",NA,40420442,11794021,NA,"complete",NA,"66fe8e021e7ee7c2ae1cb0a2","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq3","1-0","1","MDPRF72748"
"1",1727959175074,"03/10/2024 12:39:35",1727962775074,1,"03/10/2024 14:39:35",187387,10,"questionnaire-qxhw",NA,40420460,11794034,NA,"complete",NA,"66fe8e9363ed7b60ec812b86","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq2","1-0","1","MDPRF88277"
"1",1727959181984,"03/10/2024 12:39:41",1727962781984,1,"03/10/2024 14:39:41",187387,10,"questionnaire-qxhw",NA,40420470,11794004,NA,"complete",NA,"66fe8c24bb7fec395aaba1ab","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x779",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq3","1-0","1","MDPRF98886"
"1",1727959214697,"03/10/2024 12:40:14",1727962814697,1,"03/10/2024 14:40:14",187387,10,"questionnaire-qxhw",NA,40420491,11794044,NA,"complete",NA,"66fe8eac9f5efa46d5bd86ca","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x800","1280x665",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq5","1-0","1","MDPRF29607"
"1",1727959314302,"03/10/2024 12:41:54",1727962914302,1,"03/10/2024 14:41:54",187387,10,"questionnaire-qxhw",NA,40420547,11794038,NA,"complete",NA,"66fe8e1117f3e46fb54acc93","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x831",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","1-0","1","MDPRF84771"
"1",1727959327409,"03/10/2024 12:42:07",1727962927409,1,"03/10/2024 14:42:07",187387,10,"questionnaire-qxhw",NA,40420555,11794051,NA,"complete",NA,"66fe8f35bd62d7e810e98003","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1271",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq1","1-0","1","MDPRF70185"
"1",1727959357343,"03/10/2024 12:42:37",1727944957343,-4,"03/10/2024 04:42:37",187387,10,"questionnaire-qxhw",NA,40420576,11793958,NA,"complete",NA,"66fe8b2edd9b5c1075306ecc","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1075x658",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq5","1-0","1","MDPRF43420"
"1",1727959577060,"03/10/2024 12:46:17",1727945177060,-4,"03/10/2024 04:46:17",187387,10,"questionnaire-qxhw",NA,40420580,11794035,NA,"complete",NA,"66fe8e9e27cfd68a9ae33f06","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1280x607",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq4","1-0","1","MDPRF34644"
"1",1727959427611,"03/10/2024 12:43:47",1727941427611,-5,"03/10/2024 02:43:47",187387,10,"questionnaire-qxhw",NA,40420620,11794024,NA,"complete",NA,"66fe8e28cbefe0e207736c16","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1922x952","1920x951",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq1","1-0","1","MDPRF48836"
"1",1727959459620,"03/10/2024 12:44:19",1727963059620,1,"03/10/2024 14:44:19",187387,10,"questionnaire-qxhw",NA,40420645,11794011,NA,"complete",NA,"66fe8d8c3983946424a68bd4","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 126.0.0.0","1300x730","1300x643",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq5","1-0","1","MDPRF84358"
"1",1727959468190,"03/10/2024 12:44:28",1727963068190,1,"03/10/2024 14:44:28",187387,10,"questionnaire-qxhw",NA,40420648,11794042,NA,"complete",NA,"66fe8e16f4d23abcd923bc71","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq4","1-0","1","MDPRF34178"
"1",1727959467418,"03/10/2024 12:44:27",1727963067418,1,"03/10/2024 14:44:27",187387,10,"questionnaire-qxhw",NA,40420652,11794073,NA,"complete",NA,"66fe8fd487aa069122400ee4","computer","Desktop or Laptop","Windows 10","Edge 129.0.0.0","1920x1080","1912x954",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq5","1-0","1","MDPRF43222"
"1",1727959515433,"03/10/2024 12:45:15",1727963115433,1,"03/10/2024 14:45:15",187387,10,"questionnaire-qxhw",NA,40420679,11794050,NA,"complete",NA,"66fe8f1a9a5e774acda5cc8d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq4","1-0","1","MDPRF51534"
"1",1727959636434,"03/10/2024 12:47:16",1727941636434,-5,"03/10/2024 02:47:16",187387,10,"questionnaire-qxhw",NA,40420747,11794070,NA,"complete",NA,"66fe90478c06854f265a679e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","2160x1131",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq2","1-0","1","MDPRF78669"
"1",1727959750158,"03/10/2024 12:49:10",1727963350158,1,"03/10/2024 14:49:10",187387,10,"questionnaire-qxhw",NA,40420808,11794072,NA,"complete",NA,"66fe9054081e23ac96a5b7a3","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq3","1-0","1","MDPRF57106"
"1",1727959830723,"03/10/2024 12:50:30",1727963430723,1,"03/10/2024 14:50:30",187387,10,"questionnaire-qxhw",NA,40420861,11794062,NA,"complete",NA,"66fe9028e6f74c7f753fb6e8","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x842",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq2","1-0","1","MDPRF84161"
"1",1727959850341,"03/10/2024 12:50:50",1727963450341,1,"03/10/2024 14:50:50",187387,10,"questionnaire-qxhw",NA,40420881,11794100,NA,"complete",NA,"66fe91ac032913fb2ea1be4c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1920x1080","1920x958",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq4","1-0","1","MDPRF80859"
