"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1727959250957,"03/10/2024 12:40:50",1727962850957,1,"03/10/2024 14:40:50",187387,10,"questionnaire-tzdp",NA,40420508,11794074,NA,"complete",NA,"66fe909e7ffb54dd09ad66ca","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1504x1003","1504x876",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq2","1","2","MDPRF98515"
"1",1727959320131,"03/10/2024 12:42:00",1727962920131,1,"03/10/2024 14:42:00",187387,10,"questionnaire-tzdp",NA,40420550,11794081,NA,"complete",NA,"66fe90fa157df7c22d70d940","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1536x864","1536x703",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq2","1","2","MDPRF61006"
"1",1727959414811,"03/10/2024 12:43:34",1727941414811,-5,"03/10/2024 02:43:34",187387,10,"questionnaire-tzdp",NA,40420608,11794088,NA,"complete",NA,"66fe90bcec38eb6b685a6c33","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","1","2","MDPRF08060"
"1",1727959457247,"03/10/2024 12:44:17",1727963057247,1,"03/10/2024 14:44:17",187387,10,"questionnaire-tzdp",NA,40420640,11794092,NA,"complete",NA,"66fe91642440b2e86aaa33bd","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x991",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq2","1","2","MDPRF20126"
"1",1727959509660,"03/10/2024 12:45:09",1727963109660,1,"03/10/2024 14:45:09",187387,10,"questionnaire-tzdp",NA,40420674,11794097,NA,"complete",NA,"66fe91871633c89b9ce694d6","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq4","1","2","MDPRF44618"
"1",1727959525084,"03/10/2024 12:45:25",1727963125084,1,"03/10/2024 14:45:25",187387,10,"questionnaire-tzdp",NA,40420683,11794100,NA,"complete",NA,"66fe91ac032913fb2ea1be4c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1920x1080","1920x958",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq4","1","2","MDPRF80859"
"1",1727959539276,"03/10/2024 12:45:39",1727963139276,1,"03/10/2024 14:45:39",187387,10,"questionnaire-tzdp",NA,40420695,11794104,NA,"complete",NA,"66fe91cee6f74c7f753fb775","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x945",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq1","1","2","MDPRF53470"
"1",1727959779322,"03/10/2024 12:49:39",1727963379322,1,"03/10/2024 14:49:39",187387,10,"questionnaire-tzdp",NA,40420827,11794123,NA,"complete",NA,"66fe92b2e8fd9dadea0fb5b0","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1920x878",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq1","1","2","MDPRF87296"
"1",1727959859920,"03/10/2024 12:50:59",1727963459920,1,"03/10/2024 14:50:59",187387,10,"questionnaire-tzdp",NA,40420889,11794135,NA,"complete",NA,"66fe928e71b3aa63a12aaa30","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x747",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq5","1","2","MDPRF37445"
"1",1727959877647,"03/10/2024 12:51:17",1727945477647,-4,"03/10/2024 04:51:17",187387,10,"questionnaire-tzdp",NA,40420894,11794137,NA,"complete",NA,"66fe928f3983946424a68d45","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x633",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","1","2","MDPRF17549"
"1",1727959958196,"03/10/2024 12:52:38",1727963558196,1,"03/10/2024 14:52:38",187387,10,"questionnaire-tzdp",NA,40420934,11794134,NA,"complete",NA,"66fe8fb3dc7184bf1b0e8c63","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq5","1","2","MDPRF20635"
"1",1727959960065,"03/10/2024 12:52:40",1727963560065,1,"03/10/2024 14:52:40",187387,10,"questionnaire-tzdp",NA,40420939,11794145,NA,"complete",NA,"66fe9346b080f405d6c7ea16","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq3","1","2","MDPRF98846"
"1",1727960012884,"03/10/2024 12:53:32",1727963612884,1,"03/10/2024 14:53:32",187387,10,"questionnaire-tzdp",NA,40420965,11794117,NA,"complete",NA,"66fe9236af3093753d293778","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1122x720",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq3","1","2","MDPRF43940"
"1",1727960031959,"03/10/2024 12:53:51",1727945631959,-4,"03/10/2024 04:53:51",187387,10,"questionnaire-tzdp",NA,40420972,11794146,NA,"complete",NA,"66fe9371b080f405d6c7ea28","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1318x647",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq4","1","2","MDPRF68498"
"1",1727960034218,"03/10/2024 12:53:54",1727963634218,1,"03/10/2024 14:53:54",187387,10,"questionnaire-tzdp",NA,40420974,11794149,NA,"complete",NA,"66fe936d2f19a0cee561d756","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq3","1","2","MDPRF02924"
"1",1727960113844,"03/10/2024 12:55:13",1727963713844,1,"03/10/2024 14:55:13",187387,10,"questionnaire-tzdp",NA,40421008,11794156,NA,"complete",NA,"66fe9401f126a294c4f6c63f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq5","1","2","MDPRF85212"
"1",1727960224364,"03/10/2024 12:57:04",1727963824364,1,"03/10/2024 14:57:04",187387,10,"questionnaire-tzdp",NA,40421069,11794168,NA,"complete",NA,"66fe9417a0e104b1a2089ad8","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq4","1","2","MDPRF59799"
"1",1727960411680,"03/10/2024 13:00:11",1727964011680,1,"03/10/2024 15:00:11",187387,10,"questionnaire-tzdp",NA,40421173,11794189,NA,"complete",NA,"66fe9525cfc68c9b7b0fe25d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq1","1","2","MDPRF83537"
"1",1727960426967,"03/10/2024 13:00:26",1727935226967,-7,"02/10/2024 23:00:26",187387,10,"questionnaire-tzdp",NA,40421182,11794187,NA,"complete",NA,"66fe951bb789be980091e01f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x991",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq1","1","2","MDPRF41773"
"1",1727960712693,"03/10/2024 13:05:12",1727989512693,8,"04/10/2024 05:05:12",187387,10,"questionnaire-tzdp",NA,40421339,11794227,NA,"complete",NA,"66fe9479779c0d60c264794d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq4","1","2","MDPRF69479"
"1",1727960925783,"03/10/2024 13:08:45",1727964525783,1,"03/10/2024 15:08:45",187387,10,"questionnaire-tzdp",NA,40421450,11794260,NA,"complete",NA,"66fe935f9b150f1820fe1842","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq2","1","2","MDPRF03784"
"1",1727961131813,"03/10/2024 13:12:11",1727964731813,1,"03/10/2024 15:12:11",187387,10,"questionnaire-tzdp",NA,40421596,11794312,NA,"complete",NA,"66fe9060f6ff47a701823e56","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq3","1","2","MDPRF87902"
"1",1727961447385,"03/10/2024 13:17:27",1727965047385,1,"03/10/2024 15:17:27",187387,10,"questionnaire-tzdp",NA,40421793,11794151,NA,"complete",NA,"66fe932680fc23e64ca1befb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1680x1050","1527x874",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq1","1","2","MDPRF64832"
"1",1727961572614,"03/10/2024 13:19:32",1727965172614,1,"03/10/2024 15:19:32",187387,10,"questionnaire-tzdp",NA,40421915,11794431,NA,"complete",NA,"66fe99be870878e86a4c838e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x911",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq1","1","2","MDPRF81258"
"1",1727963041056,"03/10/2024 13:44:01",1727966641056,1,"03/10/2024 15:44:01",187387,10,"questionnaire-tzdp",NA,40422301,11794548,NA,"complete",NA,"66fe9f6d880e057af16a27a3","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","1463x726",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq5","1","2","MDPRF11032"
"1",1727965309587,"03/10/2024 14:21:49",1727950909587,-4,"03/10/2024 06:21:49",187387,10,"questionnaire-tzdp",NA,40423114,11794839,NA,"complete",NA,"66fea8415166a8844e688f99","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1858x959",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","1","2","MDPRF97235"
"1",1727965473536,"03/10/2024 14:24:33",1727969073536,1,"03/10/2024 16:24:33",187387,10,"questionnaire-tzdp",NA,40423168,11794853,NA,"complete",NA,"66fea89796300ad655a6065d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1920x970",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq2","1","2","MDPRF78020"
"1",1727965481083,"03/10/2024 14:24:41",1727951081083,-4,"03/10/2024 06:24:41",187387,10,"questionnaire-tzdp",NA,40423171,11794855,NA,"complete",NA,"66fea8dbf27fb7d2f633973d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x945",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq4","1","2","MDPRF06488"
"1",1727966534680,"03/10/2024 14:42:14",1727952134680,-4,"03/10/2024 06:42:14",187387,10,"questionnaire-tzdp",NA,40423578,11794964,NA,"complete",NA,"66feac986aa867737d6e0644","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1920x1080","1920x953",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq2","1","2","MDPRF55923"
"1",1727966881033,"03/10/2024 14:48:01",1727970481033,1,"03/10/2024 16:48:01",187387,10,"questionnaire-tzdp",NA,40423812,11795030,NA,"complete",NA,"66feae5bcec37ddfbc488cc2","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1707x960","1707x825",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq3","1","2","MDPRF73219"
"1",1728049886601,"04/10/2024 13:51:26",1728053486601,1,"04/10/2024 15:51:26",187387,10,"questionnaire-tzdp",NA,40442719,11800590,NA,"complete",NA,"66fff2b0c141393052a0f1db","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1016x683",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq4","1","2","MDPRF44350"
"1",1727965841674,"03/10/2024 14:30:41",1727969441674,1,"03/10/2024 16:30:41",187387,10,"questionnaire-tzdp",NA,40423318,11794896,NA,"complete",NA,"66feaa79cd885b21af263fd9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1600x903",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq1","1","2","MDPRF45081"
"1",1727961375739,"03/10/2024 13:16:15",1727964975739,1,"03/10/2024 15:16:15",187387,10,"questionnaire-tzdp",NA,40421751,11794364,NA,"complete",NA,"66fe92993288977d3b346122","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1707x1067","1707x898",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq5","1","2","MDPRF15911"
"1",1727959831371,"03/10/2024 12:50:31",1727945431371,-4,"03/10/2024 04:50:31",187387,10,"questionnaire-tzdp",NA,40420862,11794130,NA,"complete",NA,"66fe92ea72311afdf947ad2c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq2","1","2","MDPRF08288"
"1",1727958688081,"03/10/2024 12:31:28",1727962288081,1,"03/10/2024 14:31:28",187387,10,"questionnaire-tzdp",NA,40420193,11794032,NA,"complete",NA,"66fe8e80053b7c5c0e562c4b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1920x1080","1920x934",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq2","1","2","MDPRF25665"
"1",1727958233242,"03/10/2024 12:23:53",1727961833242,1,"03/10/2024 14:23:53",187387,10,"questionnaire-tzdp",NA,40419849,11793978,NA,"complete",NA,"66fe8ca880d4fdf92ba1c197","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","1","2","MDPRF43280"
"1",1727957681653,"03/10/2024 12:14:41",1727961281653,1,"03/10/2024 14:14:41",187387,10,"questionnaire-tzdp",NA,40419558,11793946,NA,"complete",NA,"66fe8a7fde0a86c8bdbabd4d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x960","1536x791",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq5","1","2","MDPRF06993"
"1",1727957426326,"03/10/2024 12:10:26",1727943026326,-4,"03/10/2024 04:10:26",187387,10,"questionnaire-tzdp",NA,40419404,11793920,NA,"complete",NA,"66fe88722f783195d4e5652b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","1","2","MDPRF08102"
