"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Consent.Form.object.2.I.have.read.and.understood.the.information.sheet.and.hereby.give.my.consent.to.take.part.in.this.experiment.in.full.knowledge.that.data.is.being.recorded...I.Agree.","Consent.Form.object.2.I.have.read.the.information.above.and.understand.I.can.email.the.researchers.with.any.questions...I.Agree.","Consent.Form.object.2.I.consent.to.the.collection.of.the.following.types.of.research.data..Mental.health.questionnaires.and.performance.on.computerised.tasks...I.Agree.","Consent.Form.object.2.I.understand.that.no.identifiable.personal.information.will.be.collected.and.that.my.data.will.be.stored.securely...I.Agree.","Consent.Form.object.2.I.understand.that.participation.is.completely.voluntary.and.that.I.can.withdraw.at.any.point.without.giving.any.reason.and.without.any.penalty..simply.by.closing.my.browser...I.Agree.","Consent.Form.object.2.I.understand.that.confidentiality.will.be.strictly.adhered.to.and.it.will.not.be.possible.to.identify.me.in.any.publications.or.presentations..I.understand.that.such.confidentiality.is.limited.if.evidence.of.wrongdoing.or.potential.harm.is.uncovered..In.such.cases.the.researcher.may.be.obliged.to.contact.relevant.statutory.bodies.agencies...I.Agree.","Consent.Form.object.2.I.understand.the.benefits.of.participating.as.stated.in.the.Information.Sheet..including.the.receipt.of.financial.compensation.at.the.rate.of..9.per.hour...I.Agree.","Consent.Form.object.2.I.understand.that.only.fully.anonymised.research.data.from.the.study.will.be.presented..published.or.archived.in.an.open.access.repository..which.might.be.used.for.future.analysis.by.other.researchers.not.connected.with.UCL...I.Agree.","Consent.Form.object.2.I.hereby.confirm.that.I.am.aged.18.25..speak.fluent.English..and.have.a.good.internet.connection...I.Agree.","Consent.Form.object.2.I.consent.to.take.part.in.the.study...I.Agree.","Random_ID"
"1",1727957841568,"03/10/2024 12:17:21",1727943441568,-4,"03/10/2024 04:17:21",187387,10,"questionnaire-1tsk",NA,40419647,11793958,NA,"complete",NA,"66fe8b2edd9b5c1075306ecc","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1075x658",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF43420"
"1",1727957886688,"03/10/2024 12:18:06",1727961486688,1,"03/10/2024 14:18:06",187387,10,"questionnaire-1tsk",NA,40419675,11793963,NA,"complete",NA,"66fe8b1b3f58d18328535321","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Consent",12,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF53264"
"1",1727958203830,"03/10/2024 12:23:23",1727961803830,1,"03/10/2024 14:23:23",187387,10,"questionnaire-1tsk",NA,40419819,11793978,NA,"complete",NA,"66fe8ca880d4fdf92ba1c197","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Consent",12,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF43280"
"1",1727958247316,"03/10/2024 12:24:07",1727961847316,1,"03/10/2024 14:24:07",187387,10,"questionnaire-1tsk",NA,40419869,11793994,NA,"complete",NA,"66fe8cda869701c5aefe19b4","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x800","1280x712",NA,NA,0,"Consent",12,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF24801"
"1",1727958273359,"03/10/2024 12:24:33",1727961873359,1,"03/10/2024 14:24:33",187387,10,"questionnaire-1tsk",NA,40419886,11793996,NA,"complete",NA,"66fe8cf148ed23dc14bcb446","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1300x730","1300x561",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF01788"
"1",1727958302002,"03/10/2024 12:25:02",1727961902002,1,"03/10/2024 14:25:02",187387,10,"questionnaire-1tsk",NA,40419908,11793998,NA,"complete",NA,"66fe8cb364d1391906cc3ee1","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Consent",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF29651"
"1",1727958307508,"03/10/2024 12:25:07",1727961907508,1,"03/10/2024 14:25:07",187387,10,"questionnaire-1tsk",NA,40419912,11793999,NA,"complete",NA,"66fe8d0e8c1d9c51d661beda","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1920x1080","1920x945",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF58158"
"1",1727958383060,"03/10/2024 12:26:23",1727961983060,1,"03/10/2024 14:26:23",187387,10,"questionnaire-1tsk",NA,40419949,11794004,NA,"complete",NA,"66fe8c24bb7fec395aaba1ab","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x779",NA,NA,0,"Consent",12,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF98886"
"1",1727958393497,"03/10/2024 12:26:33",1727961993497,1,"03/10/2024 14:26:33",187387,10,"questionnaire-1tsk",NA,40419958,11794006,NA,"complete",NA,"66fe8d671ce61b9285b53bb7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF46232"
"1",1727958411221,"03/10/2024 12:26:51",1727962011221,1,"03/10/2024 14:26:51",187387,10,"questionnaire-1tsk",NA,40419970,11794008,NA,"complete",NA,"66fe8d5572311afdf947abd8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","757x680",NA,NA,0,"Consent",12,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF80434"
"1",1727958432602,"03/10/2024 12:27:12",1727962032602,1,"03/10/2024 14:27:12",187387,10,"questionnaire-1tsk",NA,40419985,11794011,NA,"complete",NA,"66fe8d8c3983946424a68bd4","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 126.0.0.0","1300x730","1300x643",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF84358"
"1",1727958549422,"03/10/2024 12:29:09",1727962149422,1,"03/10/2024 14:29:09",187387,10,"questionnaire-1tsk",NA,40420090,11794021,NA,"complete",NA,"66fe8e021e7ee7c2ae1cb0a2","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Consent",12,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF72748"
"1",1727958606560,"03/10/2024 12:30:06",1727940606560,-5,"03/10/2024 02:30:06",187387,10,"questionnaire-1tsk",NA,40420139,11794024,NA,"complete",NA,"66fe8e28cbefe0e207736c16","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1922x952","1920x951",NA,NA,0,"Consent",12,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF48836"
"1",1727958645003,"03/10/2024 12:30:45",1727962245003,1,"03/10/2024 14:30:45",187387,10,"questionnaire-1tsk",NA,40420164,11794027,NA,"complete",NA,"66fe8d2d71b3aa63a12aa91b","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF16012"
"1",1727958672130,"03/10/2024 12:31:12",1727962272130,1,"03/10/2024 14:31:12",187387,10,"questionnaire-1tsk",NA,40420183,11794032,NA,"complete",NA,"66fe8e80053b7c5c0e562c4b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1920x1080","1920x934",NA,NA,0,"Consent",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF25665"
"1",1727958699951,"03/10/2024 12:31:39",1727962299951,1,"03/10/2024 14:31:39",187387,10,"questionnaire-1tsk",NA,40420206,11794034,NA,"complete",NA,"66fe8e9363ed7b60ec812b86","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1536x864","1536x695",NA,NA,0,"Consent",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF88277"
"1",1727958925379,"03/10/2024 12:35:25",1727944525379,-4,"03/10/2024 04:35:25",187387,10,"questionnaire-1tsk",NA,40420212,11794035,NA,"complete",NA,"66fe8e9e27cfd68a9ae33f06","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x911",NA,NA,0,"Consent",12,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF34644"
"1",1727958723814,"03/10/2024 12:32:03",1727962323814,1,"03/10/2024 14:32:03",187387,10,"questionnaire-1tsk",NA,40420225,11794038,NA,"complete",NA,"66fe8e1117f3e46fb54acc93","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x831",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF84771"
"1",1727958726005,"03/10/2024 12:32:06",1727962326005,1,"03/10/2024 14:32:06",187387,10,"questionnaire-1tsk",NA,40420226,11794039,NA,"complete",NA,"66fe8ebb751c06ff2c9bdf23","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF39892"
"1",1727958786368,"03/10/2024 12:33:06",1727962386368,1,"03/10/2024 14:33:06",187387,10,"questionnaire-1tsk",NA,40420263,11794042,NA,"complete",NA,"66fe8e16f4d23abcd923bc71","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF34178"
"1",1727958805014,"03/10/2024 12:33:25",1727962405014,1,"03/10/2024 14:33:25",187387,10,"questionnaire-1tsk",NA,40420274,11794044,NA,"complete",NA,"66fe8eac9f5efa46d5bd86ca","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x800","1280x665",NA,NA,0,"Consent",12,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF29607"
"1",1727958846448,"03/10/2024 12:34:06",1727962446448,1,"03/10/2024 14:34:06",187387,10,"questionnaire-1tsk",NA,40420299,11794050,NA,"complete",NA,"66fe8f1a9a5e774acda5cc8d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Consent",12,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF51534"
"1",1727958864453,"03/10/2024 12:34:24",1727962464453,1,"03/10/2024 14:34:24",187387,10,"questionnaire-1tsk",NA,40420312,11794051,NA,"complete",NA,"66fe8f35bd62d7e810e98003","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1271",NA,NA,0,"Consent",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF70185"
"1",1727959093676,"03/10/2024 12:38:13",1727962693676,1,"03/10/2024 14:38:13",187387,10,"questionnaire-1tsk",NA,40420428,11794062,NA,"complete",NA,"66fe9028e6f74c7f753fb6e8","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x842",NA,NA,0,"Consent",12,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF84161"
"1",1727959143258,"03/10/2024 12:39:03",1727962743258,1,"03/10/2024 14:39:03",187387,10,"questionnaire-1tsk",NA,40420447,11794066,NA,"complete",NA,"66fe8ed9bc35042b2e1cb3fd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1343x666",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF51456"
"1",1727959163517,"03/10/2024 12:39:23",1727962763517,1,"03/10/2024 14:39:23",187387,10,"questionnaire-1tsk",NA,40420455,11794069,NA,"complete",NA,"66fe9034ac0772d402a68fa5","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1200x800","1200x639",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF63995"
"1",1727959165848,"03/10/2024 12:39:25",1727941165848,-5,"03/10/2024 02:39:25",187387,10,"questionnaire-1tsk",NA,40420456,11794070,NA,"complete",NA,"66fe90478c06854f265a679e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","2160x1131",NA,NA,0,"Consent",12,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF78669"
"1",1727959194107,"03/10/2024 12:39:54",1727962794107,1,"03/10/2024 14:39:54",187387,10,"questionnaire-1tsk",NA,40420480,11794071,NA,"complete",NA,"66fe907deb558fbcadb14875","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 116.0.0.0","1536x864","1536x708",NA,NA,0,"Consent",12,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF87343"
"1",1727959193906,"03/10/2024 12:39:53",1727962793906,1,"03/10/2024 14:39:53",187387,10,"questionnaire-1tsk",NA,40420481,11794072,NA,"complete",NA,"66fe9054081e23ac96a5b7a3","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF57106"
"1",1727959218055,"03/10/2024 12:40:18",1727962818055,1,"03/10/2024 14:40:18",187387,10,"questionnaire-1tsk",NA,40420493,11794073,NA,"complete",NA,"66fe8fd487aa069122400ee4","computer","Desktop or Laptop","Windows 10","Edge 129.0.0.0","1920x1080","1912x954",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF43222"
"1",1727959236315,"03/10/2024 12:40:36",1727962836315,1,"03/10/2024 14:40:36",187387,10,"questionnaire-1tsk",NA,40420499,11794074,NA,"complete",NA,"66fe909e7ffb54dd09ad66ca","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1504x1003","1504x876",NA,NA,0,"Consent",12,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF98515"
"1",1727959303259,"03/10/2024 12:41:43",1727962903259,1,"03/10/2024 14:41:43",187387,10,"questionnaire-1tsk",NA,40420539,11794081,NA,"complete",NA,"66fe90fa157df7c22d70d940","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1536x864","1536x703",NA,NA,0,"Consent",12,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF61006"
"1",1727959377099,"03/10/2024 12:42:57",1727941377099,-5,"03/10/2024 02:42:57",187387,10,"questionnaire-1tsk",NA,40420594,11794088,NA,"complete",NA,"66fe90bcec38eb6b685a6c33","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Consent",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF08060"
"1",1727959431614,"03/10/2024 12:43:51",1727963031614,1,"03/10/2024 14:43:51",187387,10,"questionnaire-1tsk",NA,40420622,11794092,NA,"complete",NA,"66fe91642440b2e86aaa33bd","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x991",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF20126"
"1",1727959466911,"03/10/2024 12:44:26",1727963066911,1,"03/10/2024 14:44:26",187387,10,"questionnaire-1tsk",NA,40420647,11794097,NA,"complete",NA,"66fe91871633c89b9ce694d6","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Consent",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF44618"
"1",1727959499365,"03/10/2024 12:44:59",1727963099365,1,"03/10/2024 14:44:59",187387,10,"questionnaire-1tsk",NA,40420665,11794100,NA,"complete",NA,"66fe91ac032913fb2ea1be4c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1920x1080","1920x958",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF80859"
"1",1727959514954,"03/10/2024 12:45:14",1727963114954,1,"03/10/2024 14:45:14",187387,10,"questionnaire-1tsk",NA,40420677,11794104,NA,"complete",NA,"66fe91cee6f74c7f753fb775","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x945",NA,NA,0,"Consent",12,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF53470"
"1",1727959690656,"03/10/2024 12:48:10",1727963290656,1,"03/10/2024 14:48:10",187387,10,"questionnaire-1tsk",NA,40420774,11794117,NA,"complete",NA,"66fe9236af3093753d293778","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1122x720",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF43940"
"1",1727959757281,"03/10/2024 12:49:17",1727963357281,1,"03/10/2024 14:49:17",187387,10,"questionnaire-1tsk",NA,40420811,11794123,NA,"complete",NA,"66fe92b2e8fd9dadea0fb5b0","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1920x878",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF87296"
"1",1727959805129,"03/10/2024 12:50:05",1727945405129,-4,"03/10/2024 04:50:05",187387,10,"questionnaire-1tsk",NA,40420842,11794130,NA,"complete",NA,"66fe92ea72311afdf947ad2c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x778",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF08288"
"1",1727959826107,"03/10/2024 12:50:26",1727963426107,1,"03/10/2024 14:50:26",187387,10,"questionnaire-1tsk",NA,40420852,11794134,NA,"complete",NA,"66fe8fb3dc7184bf1b0e8c63","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Consent",12,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF20635"
"1",1727959822002,"03/10/2024 12:50:22",1727963422002,1,"03/10/2024 14:50:22",187387,10,"questionnaire-1tsk",NA,40420855,11794135,NA,"complete",NA,"66fe928e71b3aa63a12aaa30","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x747",NA,NA,0,"Consent",12,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF37445"
"1",1727959832143,"03/10/2024 12:50:32",1727945432143,-4,"03/10/2024 04:50:32",187387,10,"questionnaire-1tsk",NA,40420864,11794137,NA,"complete",NA,"66fe928f3983946424a68d45","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x633",NA,NA,0,"Consent",12,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF17549"
"1",1727959941611,"03/10/2024 12:52:21",1727963541611,1,"03/10/2024 14:52:21",187387,10,"questionnaire-1tsk",NA,40420929,11794145,NA,"complete",NA,"66fe9346b080f405d6c7ea16","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Consent",12,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF98846"
"1",1727959960243,"03/10/2024 12:52:40",1727945560243,-4,"03/10/2024 04:52:40",187387,10,"questionnaire-1tsk",NA,40420938,11794146,NA,"complete",NA,"66fe9371b080f405d6c7ea28","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1318x647",NA,NA,0,"Consent",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF68498"
"1",1727960006332,"03/10/2024 12:53:26",1727963606332,1,"03/10/2024 14:53:26",187387,10,"questionnaire-1tsk",NA,40420957,11794149,NA,"complete",NA,"66fe936d2f19a0cee561d756","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF02924"
"1",1727960026844,"03/10/2024 12:53:46",1727963626844,1,"03/10/2024 14:53:46",187387,10,"questionnaire-1tsk",NA,40420969,11794151,NA,"complete",NA,"66fe932680fc23e64ca1befb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1680x1050","454x852",NA,NA,0,"Consent",12,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF64832"
"1",1727960092979,"03/10/2024 12:54:52",1727963692979,1,"03/10/2024 14:54:52",187387,10,"questionnaire-1tsk",NA,40420998,11794156,NA,"complete",NA,"66fe9401f126a294c4f6c63f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF85212"
"1",1727960207598,"03/10/2024 12:56:47",1727963807598,1,"03/10/2024 14:56:47",187387,10,"questionnaire-1tsk",NA,40421066,11794168,NA,"complete",NA,"66fe9417a0e104b1a2089ad8","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1536x864","1536x730",NA,NA,0,"Consent",12,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF59799"
"1",1727960371216,"03/10/2024 12:59:31",1727935171216,-7,"02/10/2024 22:59:31",187387,10,"questionnaire-1tsk",NA,40421149,11794187,NA,"complete",NA,"66fe951bb789be980091e01f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x991",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF41773"
"1",1727960385042,"03/10/2024 12:59:45",1727963985042,1,"03/10/2024 14:59:45",187387,10,"questionnaire-1tsk",NA,40421156,11794189,NA,"complete",NA,"66fe9525cfc68c9b7b0fe25d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Consent",12,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF83537"
"1",1727960664161,"03/10/2024 13:04:24",1727989464161,8,"04/10/2024 05:04:24",187387,10,"questionnaire-1tsk",NA,40421313,11794227,NA,"complete",NA,"66fe9479779c0d60c264794d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Consent",12,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF69479"
"1",1727960897288,"03/10/2024 13:08:17",1727964497288,1,"03/10/2024 15:08:17",187387,10,"questionnaire-1tsk",NA,40421435,11794260,NA,"complete",NA,"66fe935f9b150f1820fe1842","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x778",NA,NA,0,"Consent",12,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF03784"
"1",1727961102161,"03/10/2024 13:11:42",1727964702161,1,"03/10/2024 15:11:42",187387,10,"questionnaire-1tsk",NA,40421577,11794312,NA,"complete",NA,"66fe9060f6ff47a701823e56","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x778",NA,NA,0,"Consent",12,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF87902"
"1",1727961346233,"03/10/2024 13:15:46",1727964946233,1,"03/10/2024 15:15:46",187387,10,"questionnaire-1tsk",NA,40421729,11794364,NA,"complete",NA,"66fe92993288977d3b346122","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1707x1067","1707x898",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF15911"
"1",1727961559489,"03/10/2024 13:19:19",1727965159489,1,"03/10/2024 15:19:19",187387,10,"questionnaire-1tsk",NA,40421903,11794431,NA,"complete",NA,"66fe99be870878e86a4c838e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x911",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF81258"
"1",1727962999904,"03/10/2024 13:43:19",1727966599904,1,"03/10/2024 15:43:19",187387,10,"questionnaire-1tsk",NA,40422291,11794548,NA,"complete",NA,"66fe9f6d880e057af16a27a3","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","1463x726",NA,NA,0,"Consent",12,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF11032"
"1",1727965287387,"03/10/2024 14:21:27",1727950887387,-4,"03/10/2024 06:21:27",187387,10,"questionnaire-1tsk",NA,40423104,11794839,NA,"complete",NA,"66fea8415166a8844e688f99","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1858x959",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF97235"
