"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"4",1694471673352,"11/09/2023 22:34:33",1694457273352,-4,"11/09/2023 14:34:33",142246,8,"questionnaire-uu2n",NA,31634488,9349610,NA,"complete","xljybu","3U5NZHP4LX1SIO4ZXQIPBSS5NN2HPL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",3692.213,5063.835,5080.501,3692.213,5063.835,5080.501,1,3692.213,1388.288,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT36372"
"5",1694471673352,"11/09/2023 22:34:33",1694457273352,-4,"11/09/2023 14:34:33",142246,8,"questionnaire-uu2n",NA,31634488,9349610,NA,"complete","xljybu","3U5NZHP4LX1SIO4ZXQIPBSS5NN2HPL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",4325.838,5063.835,5080.501,4325.838,5063.835,5080.501,1,4325.838,754.663,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT36372"
"6",1694471689132,"11/09/2023 22:34:49",1694457289132,-4,"11/09/2023 14:34:49",142246,8,"questionnaire-uu2n",NA,31634488,9349610,NA,"complete","xljybu","3U5NZHP4LX1SIO4ZXQIPBSS5NN2HPL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",15801.534000006,15799.526,15801.534000006,15801.534000006,15799.526,15801.534000006,1,15801.534000006,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT36372"
"7",1694471689135,"11/09/2023 22:34:49",1694457289135,-4,"11/09/2023 14:34:49",142246,8,"questionnaire-uu2n",NA,31634488,9349610,NA,"complete","xljybu","3U5NZHP4LX1SIO4ZXQIPBSS5NN2HPL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",10460.233,15799.526,15804.634,10460.233,15799.526,15804.634,1,10460.233,5344.401,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT36372"
"8",1694471689136,"11/09/2023 22:34:49",1694457289136,-4,"11/09/2023 14:34:49",142246,8,"questionnaire-uu2n",NA,31634488,9349610,NA,"complete","xljybu","3U5NZHP4LX1SIO4ZXQIPBSS5NN2HPL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",13923.789,15799.526,15805.034000006,13923.789,15799.526,15805.034000006,1,13923.789,1881.24500000596,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT36372"
"9",1694471689136,"11/09/2023 22:34:49",1694457289136,-4,"11/09/2023 14:34:49",142246,8,"questionnaire-uu2n",NA,31634488,9349610,NA,"complete","xljybu","3U5NZHP4LX1SIO4ZXQIPBSS5NN2HPL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",14855.595,15799.526,15805.534000006,14855.595,15799.526,15805.534000006,1,14855.595,949.939000005961,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT36372"
"10",1694471698292,"11/09/2023 22:34:58",1694457298292,-4,"11/09/2023 14:34:58",142246,8,"questionnaire-uu2n",NA,31634488,9349610,NA,"complete","xljybu","3U5NZHP4LX1SIO4ZXQIPBSS5NN2HPL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",9161.40800000447,9147.784,9161.40800000447,9161.40800000447,9147.784,9161.40800000447,1,9161.40800000447,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT36372"
"11",1694471698292,"11/09/2023 22:34:58",1694457298292,-4,"11/09/2023 14:34:58",142246,8,"questionnaire-uu2n",NA,31634488,9349610,NA,"complete","xljybu","3U5NZHP4LX1SIO4ZXQIPBSS5NN2HPL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",7011.372,9147.784,9162.30800000298,7011.372,9147.784,9162.30800000298,1,7011.372,2150.93600000298,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT36372"
"12",1694471698293,"11/09/2023 22:34:58",1694457298293,-4,"11/09/2023 14:34:58",142246,8,"questionnaire-uu2n",NA,31634488,9349610,NA,"complete","xljybu","3U5NZHP4LX1SIO4ZXQIPBSS5NN2HPL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",7644.041,9147.784,9162.80800000298,7644.041,9147.784,9162.80800000298,1,7644.041,1518.76700000298,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT36372"
"13",1694471698293,"11/09/2023 22:34:58",1694457298293,-4,"11/09/2023 14:34:58",142246,8,"questionnaire-uu2n",NA,31634488,9349610,NA,"complete","xljybu","3U5NZHP4LX1SIO4ZXQIPBSS5NN2HPL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",8447.184,9147.784,9163.30800000298,8447.184,9147.784,9163.30800000298,1,8447.184,716.124000002979,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT36372"
"14",1694471698295,"11/09/2023 22:34:58",1694457298295,-4,"11/09/2023 14:34:58",142246,8,"questionnaire-uu2n",NA,31634488,9349610,NA,"complete","xljybu","3U5NZHP4LX1SIO4ZXQIPBSS5NN2HPL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT36372"
"1",1694472500844,"11/09/2023 22:48:20",1694458100844,-4,"11/09/2023 14:48:20",142246,8,"questionnaire-uu2n",NA,31634620,9349656,NA,"complete","vvxsqh","3KIBXJ1WDBT1ZET6OB87ZK374E7OK5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT42158"
"2",1694472521502,"11/09/2023 22:48:41",1694458121502,-4,"11/09/2023 14:48:41",142246,8,"questionnaire-uu2n",NA,31634620,9349656,NA,"complete","vvxsqh","3KIBXJ1WDBT1ZET6OB87ZK374E7OK5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",20673.5740000477,20667.019,20673.5740000477,20673.5740000477,20667.019,20673.5740000477,1,20673.5740000477,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT42158"
"3",1694472521504,"11/09/2023 22:48:41",1694458121504,-4,"11/09/2023 14:48:41",142246,8,"questionnaire-uu2n",NA,31634620,9349656,NA,"complete","vvxsqh","3KIBXJ1WDBT1ZET6OB87ZK374E7OK5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",2911.402,20667.019,20681.374,2911.402,20667.019,20681.374,1,2911.402,17769.972,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT42158"
"4",1694472521505,"11/09/2023 22:48:41",1694458121505,-4,"11/09/2023 14:48:41",142246,8,"questionnaire-uu2n",NA,31634620,9349656,NA,"complete","vvxsqh","3KIBXJ1WDBT1ZET6OB87ZK374E7OK5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",4560.425,20667.019,20681.874,4560.425,20667.019,20681.874,1,4560.425,16121.449,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT42158"
"5",1694472521505,"11/09/2023 22:48:41",1694458121505,-4,"11/09/2023 14:48:41",142246,8,"questionnaire-uu2n",NA,31634620,9349656,NA,"complete","vvxsqh","3KIBXJ1WDBT1ZET6OB87ZK374E7OK5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",17548.301,20667.019,20682.2740000358,17548.301,20667.019,20682.2740000358,1,17548.301,3133.97300003576,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT42158"
"6",1694472527631,"11/09/2023 22:48:47",1694458127631,-4,"11/09/2023 14:48:47",142246,8,"questionnaire-uu2n",NA,31634620,9349656,NA,"complete","vvxsqh","3KIBXJ1WDBT1ZET6OB87ZK374E7OK5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",6141.05500004768,6136.659,6141.05500004768,6141.05500004768,6136.659,6141.05500004768,1,6141.05500004768,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT42158"
"7",1694472527632,"11/09/2023 22:48:47",1694458127632,-4,"11/09/2023 14:48:47",142246,8,"questionnaire-uu2n",NA,31634620,9349656,NA,"complete","vvxsqh","3KIBXJ1WDBT1ZET6OB87ZK374E7OK5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",2402.901,6136.659,6141.75500003576,2402.901,6136.659,6141.75500003576,1,2402.901,3738.85400003576,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT42158"
"8",1694472527632,"11/09/2023 22:48:47",1694458127632,-4,"11/09/2023 14:48:47",142246,8,"questionnaire-uu2n",NA,31634620,9349656,NA,"complete","vvxsqh","3KIBXJ1WDBT1ZET6OB87ZK374E7OK5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",3862.109,6136.659,6142.25500003576,3862.109,6136.659,6142.25500003576,1,3862.109,2280.14600003576,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT42158"
"9",1694472527633,"11/09/2023 22:48:47",1694458127633,-4,"11/09/2023 14:48:47",142246,8,"questionnaire-uu2n",NA,31634620,9349656,NA,"complete","vvxsqh","3KIBXJ1WDBT1ZET6OB87ZK374E7OK5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",5012.629,6136.659,6142.65500001192,5012.629,6136.659,6142.65500001192,1,5012.629,1130.02600001192,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT42158"
"10",1694472532733,"11/09/2023 22:48:52",1694458132733,-4,"11/09/2023 14:48:52",142246,8,"questionnaire-uu2n",NA,31634620,9349656,NA,"complete","vvxsqh","3KIBXJ1WDBT1ZET6OB87ZK374E7OK5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",5104.805,5088.139,5104.805,5104.805,5088.139,5104.805,1,5104.805,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT42158"
"11",1694472532736,"11/09/2023 22:48:52",1694458132736,-4,"11/09/2023 14:48:52",142246,8,"questionnaire-uu2n",NA,31634620,9349656,NA,"complete","vvxsqh","3KIBXJ1WDBT1ZET6OB87ZK374E7OK5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",2676.111,5088.139,5104.805,2676.111,5088.139,5104.805,1,2676.111,2428.694,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT42158"
"12",1694472532737,"11/09/2023 22:48:52",1694458132737,-4,"11/09/2023 14:48:52",142246,8,"questionnaire-uu2n",NA,31634620,9349656,NA,"complete","vvxsqh","3KIBXJ1WDBT1ZET6OB87ZK374E7OK5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",3523.272,5088.139,5104.805,3523.272,5088.139,5104.805,1,3523.272,1581.533,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT42158"
"13",1694472532737,"11/09/2023 22:48:52",1694458132737,-4,"11/09/2023 14:48:52",142246,8,"questionnaire-uu2n",NA,31634620,9349656,NA,"complete","vvxsqh","3KIBXJ1WDBT1ZET6OB87ZK374E7OK5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",4214.622,5088.139,5104.805,4214.622,5088.139,5104.805,1,4214.622,890.182999999997,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT42158"
"14",1694472532738,"11/09/2023 22:48:52",1694458132738,-4,"11/09/2023 14:48:52",142246,8,"questionnaire-uu2n",NA,31634620,9349656,NA,"complete","vvxsqh","3KIBXJ1WDBT1ZET6OB87ZK374E7OK5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT42158"
"1",1694473247505,"11/09/2023 23:00:47",1694458847505,-4,"11/09/2023 15:00:47",142246,8,"questionnaire-uu2n",NA,31634734,9349567,NA,"complete","bbhakg","33NF62TLXP1NY3298YG2ROML67IJKD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1327x596",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT56321"
"2",1694473275603,"11/09/2023 23:01:15",1694458875603,-4,"11/09/2023 15:01:15",142246,8,"questionnaire-uu2n",NA,31634734,9349567,NA,"complete","bbhakg","33NF62TLXP1NY3298YG2ROML67IJKD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1327x596",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",28108.048,28101.968,28108.048,28108.048,28101.968,28108.048,1,28108.048,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT56321"
"3",1694473275605,"11/09/2023 23:01:15",1694458875605,-4,"11/09/2023 15:01:15",142246,8,"questionnaire-uu2n",NA,31634734,9349567,NA,"complete","bbhakg","33NF62TLXP1NY3298YG2ROML67IJKD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1327x596",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",8149.605,28101.968,28111.048,8149.605,28101.968,28111.048,1,8149.605,19961.443,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT56321"
"4",1694473275606,"11/09/2023 23:01:15",1694458875606,-4,"11/09/2023 15:01:15",142246,8,"questionnaire-uu2n",NA,31634734,9349567,NA,"complete","bbhakg","33NF62TLXP1NY3298YG2ROML67IJKD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1327x596",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",15714.09,28101.968,28111.548,15714.09,28101.968,28111.548,1,15714.09,12397.458,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT56321"
"5",1694473275606,"11/09/2023 23:01:15",1694458875606,-4,"11/09/2023 15:01:15",142246,8,"questionnaire-uu2n",NA,31634734,9349567,NA,"complete","bbhakg","33NF62TLXP1NY3298YG2ROML67IJKD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1327x596",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",16819.639,28101.968,28111.9479999762,16819.639,28101.968,28111.9479999762,1,16819.639,11292.3089999762,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT56321"
"6",1694473290858,"11/09/2023 23:01:30",1694458890858,-4,"11/09/2023 15:01:30",142246,8,"questionnaire-uu2n",NA,31634734,9349567,NA,"complete","bbhakg","33NF62TLXP1NY3298YG2ROML67IJKD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1327x596",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",15262.1799999642,15250.315,15262.1799999642,15262.1799999642,15250.315,15262.1799999642,1,15262.1799999642,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT56321"
"7",1694473290861,"11/09/2023 23:01:30",1694458890861,-4,"11/09/2023 15:01:30",142246,8,"questionnaire-uu2n",NA,31634734,9349567,NA,"complete","bbhakg","33NF62TLXP1NY3298YG2ROML67IJKD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1327x596",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",5942.927,15250.315,15264.7799999881,5942.927,15250.315,15264.7799999881,1,5942.927,9321.85299998808,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT56321"
"8",1694473290861,"11/09/2023 23:01:30",1694458890861,-4,"11/09/2023 15:01:30",142246,8,"questionnaire-uu2n",NA,31634734,9349567,NA,"complete","bbhakg","33NF62TLXP1NY3298YG2ROML67IJKD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1327x596",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",9008.063,15250.315,15265.3800000119,9008.063,15250.315,15265.3800000119,1,9008.063,6257.31700001192,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT56321"
"9",1694473290862,"11/09/2023 23:01:30",1694458890862,-4,"11/09/2023 15:01:30",142246,8,"questionnaire-uu2n",NA,31634734,9349567,NA,"complete","bbhakg","33NF62TLXP1NY3298YG2ROML67IJKD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1327x596",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",13979.774,15250.315,15265.8800000119,13979.774,15250.315,15265.8800000119,1,13979.774,1286.10600001192,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT56321"
"10",1694473308873,"11/09/2023 23:01:48",1694458908873,-4,"11/09/2023 15:01:48",142246,8,"questionnaire-uu2n",NA,31634734,9349567,NA,"complete","bbhakg","33NF62TLXP1NY3298YG2ROML67IJKD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1327x596",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",18026.6649999762,18013.273,18026.6649999762,18026.6649999762,18013.273,18026.6649999762,1,18026.6649999762,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT56321"
"11",1694473308875,"11/09/2023 23:01:48",1694458908875,-4,"11/09/2023 15:01:48",142246,8,"questionnaire-uu2n",NA,31634734,9349567,NA,"complete","bbhakg","33NF62TLXP1NY3298YG2ROML67IJKD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1327x596",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",9903.795,18013.273,18028.6649999762,9903.795,18013.273,18028.6649999762,1,9903.795,8124.86999997616,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT56321"
"12",1694473308875,"11/09/2023 23:01:48",1694458908875,-4,"11/09/2023 15:01:48",142246,8,"questionnaire-uu2n",NA,31634734,9349567,NA,"complete","bbhakg","33NF62TLXP1NY3298YG2ROML67IJKD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1327x596",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",15252.948,18013.273,18029.0650000119,15252.948,18013.273,18029.0650000119,1,15252.948,2776.11700001192,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT56321"
"13",1694473308876,"11/09/2023 23:01:48",1694458908876,-4,"11/09/2023 15:01:48",142246,8,"questionnaire-uu2n",NA,31634734,9349567,NA,"complete","bbhakg","33NF62TLXP1NY3298YG2ROML67IJKD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1327x596",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",17471.89,18013.273,18029.3649999642,17471.89,18013.273,18029.3649999642,1,17471.89,557.474999964237,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT56321"
"14",1694473308877,"11/09/2023 23:01:48",1694458908877,-4,"11/09/2023 15:01:48",142246,8,"questionnaire-uu2n",NA,31634734,9349567,NA,"complete","bbhakg","33NF62TLXP1NY3298YG2ROML67IJKD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1327x596",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT56321"
"1",1695066091803,"18/09/2023 19:41:31",1695051691803,-4,"18/09/2023 11:41:31",142246,8,"questionnaire-uu2n",NA,31721912,9376581,NA,"complete","varmrk","33LK57MYLZ4BM1KLVTSQ641L5CNSZS","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT10666"
"2",1695066227115,"18/09/2023 19:43:47",1695051827115,-4,"18/09/2023 11:43:47",142246,8,"questionnaire-uu2n",NA,31721912,9376581,NA,"complete","varmrk","33LK57MYLZ4BM1KLVTSQ641L5CNSZS","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",135324.044000024,135312.025,135324.044000024,135324.044000024,135312.025,135324.044000024,1,135324.044000024,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT10666"
"3",1695066227117,"18/09/2023 19:43:47",1695051827117,-4,"18/09/2023 11:43:47",142246,8,"questionnaire-uu2n",NA,31721912,9376581,NA,"complete","varmrk","33LK57MYLZ4BM1KLVTSQ641L5CNSZS","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",128457.046,135312.025,135328.691,128457.046,135312.025,135328.691,1,128457.046,6871.64499999997,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT10666"
