"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"4",1730830993775,"05/11/2024 18:23:13",1730830993382,-6,"05/11/2024 12:23:13",193496,6,"task-9qxs",NA,41126459,12010661,NA,"complete",NA,"672a5d5e9593616b59d1885c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x779",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq5","Spreadsheet1","",NA,"END TASK",NA,"","","",147923,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF66344"
"1",1730831143493,"05/11/2024 18:25:43",1730831143271,0,"05/11/2024 18:25:43",193496,6,"task-9qxs",NA,41126562,12010713,NA,"complete",NA,"672a5fec7675888964486a6f","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq3","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF37035"
"2",1730831152927,"05/11/2024 18:25:52",1730831152726,0,"05/11/2024 18:25:52",193496,6,"task-9qxs",NA,41126562,12010713,NA,"complete",NA,"672a5fec7675888964486a6f","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq3","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",9140.69999980926,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF37035"
"3",1730831155850,"05/11/2024 18:25:55",1730831155639,0,"05/11/2024 18:25:55",193496,6,"task-9qxs",NA,41126562,12010713,NA,"complete",NA,"672a5fec7675888964486a6f","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq3","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",2893.90000009537,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF37035"
"4",1730831155905,"05/11/2024 18:25:55",1730831155642,0,"05/11/2024 18:25:55",193496,6,"task-9qxs",NA,41126562,12010713,NA,"complete",NA,"672a5fec7675888964486a6f","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq3","Spreadsheet1","",NA,"END TASK",NA,"","","",12372,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF37035"
"1",1730831576683,"05/11/2024 18:32:56",1730831576901,0,"05/11/2024 18:32:56",193496,6,"task-9qxs",NA,41126718,12010726,NA,"complete",NA,"672a5f11847c94b8a457ba63","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq2","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF68142"
"2",1730831628788,"05/11/2024 18:33:48",1730831629063,0,"05/11/2024 18:33:49",193496,6,"task-9qxs",NA,41126718,12010726,NA,"complete",NA,"672a5f11847c94b8a457ba63","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq2","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",51970.299999997,NA,"Enter Key","Butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF68142"
"3",1730831634760,"05/11/2024 18:33:54",1730831635028,0,"05/11/2024 18:33:55",193496,6,"task-9qxs",NA,41126718,12010726,NA,"complete",NA,"672a5f11847c94b8a457ba63","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq2","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",5955.79999999702,NA,"Enter Key","Snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF68142"
"4",1730831634815,"05/11/2024 18:33:54",1730831635037,0,"05/11/2024 18:33:55",193496,6,"task-9qxs",NA,41126718,12010726,NA,"complete",NA,"672a5f11847c94b8a457ba63","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq2","Spreadsheet1","",NA,"END TASK",NA,"","","",58136,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF68142"
"1",1730835244519,"05/11/2024 19:34:04",1730835245339,0,"05/11/2024 19:34:05",193496,6,"task-9qxs",NA,41127785,12011042,NA,"complete",NA,"672a70f14c95749aa5123f29","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x703",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq1","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF88148"
"2",1730835255615,"05/11/2024 19:34:15",1730835255763,0,"05/11/2024 19:34:15",193496,6,"task-9qxs",NA,41127785,12011042,NA,"complete",NA,"672a70f14c95749aa5123f29","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x703",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq1","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",10138.5,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF88148"
"3",1730835259438,"05/11/2024 19:34:19",1730835260252,0,"05/11/2024 19:34:20",193496,6,"task-9qxs",NA,41127785,12011042,NA,"complete",NA,"672a70f14c95749aa5123f29","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x703",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq1","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",4461,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF88148"
"4",1730835259510,"05/11/2024 19:34:19",1730835260260,0,"05/11/2024 19:34:20",193496,6,"task-9qxs",NA,41127785,12011042,NA,"complete",NA,"672a70f14c95749aa5123f29","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x703",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq1","Spreadsheet1","",NA,"END TASK",NA,"","","",14922,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF88148"
"1",1730837244880,"05/11/2024 20:07:24",1730837244323,0,"05/11/2024 20:07:24",193496,6,"task-9qxs",NA,41128694,12011227,NA,"complete",NA,"672a7973edbacbe994e815f7","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1646x1029","1646x894",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq3","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF85297"
"2",1730837251982,"05/11/2024 20:07:31",1730837251453,0,"05/11/2024 20:07:31",193496,6,"task-9qxs",NA,41128694,12011227,NA,"complete",NA,"672a7973edbacbe994e815f7","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1646x1029","1646x894",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq3","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",6913.5,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF85297"
"3",1730837254471,"05/11/2024 20:07:34",1730837253960,0,"05/11/2024 20:07:33",193496,6,"task-9qxs",NA,41128694,12011227,NA,"complete",NA,"672a7973edbacbe994e815f7","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1646x1029","1646x894",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq3","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",2499.69999998808,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF85297"
"4",1730837254527,"05/11/2024 20:07:34",1730837253970,0,"05/11/2024 20:07:33",193496,6,"task-9qxs",NA,41128694,12011227,NA,"complete",NA,"672a7973edbacbe994e815f7","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1646x1029","1646x894",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq3","Spreadsheet1","",NA,"END TASK",NA,"","","",9647,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF85297"
