"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"10",1698688913746,"30/10/2023 18:01:53",1698688913746,0,"30/10/2023 18:01:53",149691,4,"questionnaire-uu2n",NA,32582961,9641937,NA,"complete",NA,"653fed27cb74aaae70215b81","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.5","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",11861,11845,11861,11861,11845,11861,1,11861,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF90628"
"11",1698688913752,"30/10/2023 18:01:53",1698688913752,0,"30/10/2023 18:01:53",149691,4,"questionnaire-uu2n",NA,32582961,9641937,NA,"complete",NA,"653fed27cb74aaae70215b81","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.5","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",3545,11845,11861,3545,11845,11861,1,3545,8316,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF90628"
"12",1698688913753,"30/10/2023 18:01:53",1698688913753,0,"30/10/2023 18:01:53",149691,4,"questionnaire-uu2n",NA,32582961,9641937,NA,"complete",NA,"653fed27cb74aaae70215b81","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.5","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",7394,11845,11861,7394,11845,11861,1,7394,4467,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF90628"
"13",1698688913753,"30/10/2023 18:01:53",1698688913753,0,"30/10/2023 18:01:53",149691,4,"questionnaire-uu2n",NA,32582961,9641937,NA,"complete",NA,"653fed27cb74aaae70215b81","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.5","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",8295,11845,11861,8295,11845,11861,1,8295,3566,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF90628"
"14",1698688913756,"30/10/2023 18:01:53",1698688913756,0,"30/10/2023 18:01:53",149691,4,"questionnaire-uu2n",NA,32582961,9641937,NA,"complete",NA,"653fed27cb74aaae70215b81","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.5","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF90628"
"1",1698688900965,"30/10/2023 18:01:40",1698688900965,0,"30/10/2023 18:01:40",149691,4,"questionnaire-uu2n",NA,32583004,9641981,NA,"complete",NA,"653fee162f30f5dd8f7a60b5","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1706x774",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF26423"
"2",1698688943914,"30/10/2023 18:02:23",1698688943914,0,"30/10/2023 18:02:23",149691,4,"questionnaire-uu2n",NA,32583004,9641981,NA,"complete",NA,"653fee162f30f5dd8f7a60b5","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1706x774",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",43766.982,43759.197,43766.982,43766.982,43759.197,43766.982,1,43766.982,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF26423"
"3",1698688943916,"30/10/2023 18:02:23",1698688943916,0,"30/10/2023 18:02:23",149691,4,"questionnaire-uu2n",NA,32583004,9641981,NA,"complete",NA,"653fee162f30f5dd8f7a60b5","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1706x774",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",23284.246,43759.197,43766.982,23284.246,43759.197,43766.982,1,23284.246,20482.736,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF26423"
"4",1698688943916,"30/10/2023 18:02:23",1698688943916,0,"30/10/2023 18:02:23",149691,4,"questionnaire-uu2n",NA,32583004,9641981,NA,"complete",NA,"653fee162f30f5dd8f7a60b5","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1706x774",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",35442.555,43759.197,43766.982,35442.555,43759.197,43766.982,1,35442.555,8324.427,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF26423"
"5",1698688943917,"30/10/2023 18:02:23",1698688943917,0,"30/10/2023 18:02:23",149691,4,"questionnaire-uu2n",NA,32583004,9641981,NA,"complete",NA,"653fee162f30f5dd8f7a60b5","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1706x774",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",40609.143,43759.197,43766.982,40609.143,43759.197,43766.982,1,40609.143,3157.83900000001,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF26423"
"6",1698688985638,"30/10/2023 18:03:05",1698688985638,0,"30/10/2023 18:03:05",149691,4,"questionnaire-uu2n",NA,32583004,9641981,NA,"complete",NA,"653fee162f30f5dd8f7a60b5","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1706x774",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",41737.0030000179,41733.451,41737.0030000179,41737.0030000179,41733.451,41737.0030000179,1,41737.0030000179,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF26423"
"7",1698688985639,"30/10/2023 18:03:05",1698688985639,0,"30/10/2023 18:03:05",149691,4,"questionnaire-uu2n",NA,32583004,9641981,NA,"complete",NA,"653fee162f30f5dd8f7a60b5","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1706x774",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",6558.582,41733.451,41738.803,6558.582,41733.451,41738.803,1,6558.582,35180.221,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF26423"
"8",1698688985640,"30/10/2023 18:03:05",1698688985640,0,"30/10/2023 18:03:05",149691,4,"questionnaire-uu2n",NA,32583004,9641981,NA,"complete",NA,"653fee162f30f5dd8f7a60b5","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1706x774",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",12458.314,41733.451,41739.1030000119,12458.314,41733.451,41739.1030000119,1,12458.314,29280.7890000119,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF26423"
"9",1698688985640,"30/10/2023 18:03:05",1698688985640,0,"30/10/2023 18:03:05",149691,4,"questionnaire-uu2n",NA,32583004,9641981,NA,"complete",NA,"653fee162f30f5dd8f7a60b5","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1706x774",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",40308.516,41733.451,41739.4030000238,40308.516,41733.451,41739.4030000238,1,40308.516,1430.88700002384,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF26423"
"10",1698689008301,"30/10/2023 18:03:28",1698689008301,0,"30/10/2023 18:03:28",149691,4,"questionnaire-uu2n",NA,32583004,9641981,NA,"complete",NA,"653fee162f30f5dd8f7a60b5","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1706x774",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",22666.837,22658.435,22666.837,22666.837,22658.435,22666.837,1,22666.837,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF26423"
"11",1698689008303,"30/10/2023 18:03:28",1698689008303,0,"30/10/2023 18:03:28",149691,4,"questionnaire-uu2n",NA,32583004,9641981,NA,"complete",NA,"653fee162f30f5dd8f7a60b5","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1706x774",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",9091.49400000001,22658.435,22666.837,9091.49400000001,22658.435,22666.837,1,9091.49400000001,13575.343,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF26423"
"12",1698689008303,"30/10/2023 18:03:28",1698689008303,0,"30/10/2023 18:03:28",149691,4,"questionnaire-uu2n",NA,32583004,9641981,NA,"complete",NA,"653fee162f30f5dd8f7a60b5","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1706x774",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",15916.713,22658.435,22666.837,15916.713,22658.435,22666.837,1,15916.713,6750.124,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF26423"
"13",1698689008303,"30/10/2023 18:03:28",1698689008303,0,"30/10/2023 18:03:28",149691,4,"questionnaire-uu2n",NA,32583004,9641981,NA,"complete",NA,"653fee162f30f5dd8f7a60b5","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1706x774",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",21258.113,22658.435,22666.837,21258.113,22658.435,22666.837,1,21258.113,1408.724,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF26423"
"14",1698689008306,"30/10/2023 18:03:28",1698689008306,0,"30/10/2023 18:03:28",149691,4,"questionnaire-uu2n",NA,32583004,9641981,NA,"complete",NA,"653fee162f30f5dd8f7a60b5","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1706x774",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF26423"
"1",1698688968082,"30/10/2023 18:02:48",1698688968082,0,"30/10/2023 18:02:48",149691,4,"questionnaire-uu2n",NA,32583078,9641983,NA,"complete",NA,"653feef7b530bc2e68110680","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x960","1707x843",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF23910"
"2",1698688994783,"30/10/2023 18:03:14",1698688994783,0,"30/10/2023 18:03:14",149691,4,"questionnaire-uu2n",NA,32583078,9641983,NA,"complete",NA,"653feef7b530bc2e68110680","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x960","1707x843",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",26709.181,26692.538,26709.181,26709.181,26692.538,26709.181,1,26709.181,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF23910"
"3",1698688994786,"30/10/2023 18:03:14",1698688994786,0,"30/10/2023 18:03:14",149691,4,"questionnaire-uu2n",NA,32583078,9641983,NA,"complete",NA,"653feef7b530bc2e68110680","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x960","1707x843",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",15845.581,26692.538,26709.181,15845.581,26692.538,26709.181,1,15845.581,10863.6,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF23910"
"4",1698688994787,"30/10/2023 18:03:14",1698688994787,0,"30/10/2023 18:03:14",149691,4,"questionnaire-uu2n",NA,32583078,9641983,NA,"complete",NA,"653feef7b530bc2e68110680","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x960","1707x843",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",21710.564,26692.538,26709.181,21710.564,26692.538,26709.181,1,21710.564,4998.617,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF23910"
"5",1698688994787,"30/10/2023 18:03:14",1698688994787,0,"30/10/2023 18:03:14",149691,4,"questionnaire-uu2n",NA,32583078,9641983,NA,"complete",NA,"653feef7b530bc2e68110680","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x960","1707x843",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",25476.27,26692.538,26709.181,25476.27,26692.538,26709.181,1,25476.27,1232.911,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF23910"
"6",1698689013557,"30/10/2023 18:03:33",1698689013557,0,"30/10/2023 18:03:33",149691,4,"questionnaire-uu2n",NA,32583078,9641983,NA,"complete",NA,"653feef7b530bc2e68110680","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x960","1707x843",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",18796.6130000119,18794.727,18796.6130000119,18796.6130000119,18794.727,18796.6130000119,1,18796.6130000119,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF23910"
"7",1698689013561,"30/10/2023 18:03:33",1698689013561,0,"30/10/2023 18:03:33",149691,4,"questionnaire-uu2n",NA,32583078,9641983,NA,"complete",NA,"653feef7b530bc2e68110680","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x960","1707x843",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",7681.341,18794.727,18800.313,7681.341,18794.727,18800.313,1,7681.341,11118.972,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF23910"
"8",1698689013562,"30/10/2023 18:03:33",1698689013562,0,"30/10/2023 18:03:33",149691,4,"questionnaire-uu2n",NA,32583078,9641983,NA,"complete",NA,"653feef7b530bc2e68110680","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x960","1707x843",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",9297.444,18794.727,18801.0129999881,9297.444,18794.727,18801.0129999881,1,9297.444,9503.56899998808,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF23910"
"9",1698689013562,"30/10/2023 18:03:33",1698689013562,0,"30/10/2023 18:03:33",149691,4,"questionnaire-uu2n",NA,32583078,9641983,NA,"complete",NA,"653feef7b530bc2e68110680","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x960","1707x843",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",18178.893,18794.727,18801.912999994,18178.893,18794.727,18801.912999994,1,18178.893,623.019999994038,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF23910"
"10",1698689026261,"30/10/2023 18:03:46",1698689026261,0,"30/10/2023 18:03:46",149691,4,"questionnaire-uu2n",NA,32583078,9641983,NA,"complete",NA,"653feef7b530bc2e68110680","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x960","1707x843",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",12704.8860000119,12696.419,12704.8860000119,12704.8860000119,12696.419,12704.8860000119,1,12704.8860000119,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF23910"
"11",1698689026264,"30/10/2023 18:03:46",1698689026264,0,"30/10/2023 18:03:46",149691,4,"questionnaire-uu2n",NA,32583078,9641983,NA,"complete",NA,"653feef7b530bc2e68110680","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x960","1707x843",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",7481.26300000001,12696.419,12708.7859999881,7481.26300000001,12696.419,12708.7859999881,1,7481.26300000001,5227.52299998808,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF23910"
"12",1698689026265,"30/10/2023 18:03:46",1698689026265,0,"30/10/2023 18:03:46",149691,4,"questionnaire-uu2n",NA,32583078,9641983,NA,"complete",NA,"653feef7b530bc2e68110680","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x960","1707x843",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",10547.381,12696.419,12709.2859999881,10547.381,12696.419,12709.2859999881,1,10547.381,2161.90499998808,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF23910"
"13",1698689026265,"30/10/2023 18:03:46",1698689026265,0,"30/10/2023 18:03:46",149691,4,"questionnaire-uu2n",NA,32583078,9641983,NA,"complete",NA,"653feef7b530bc2e68110680","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x960","1707x843",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",12063.332,12696.419,12710.185999994,12063.332,12696.419,12710.185999994,1,12063.332,646.85399999404,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF23910"
"14",1698689026272,"30/10/2023 18:03:46",1698689026272,0,"30/10/2023 18:03:46",149691,4,"questionnaire-uu2n",NA,32583078,9641983,NA,"complete",NA,"653feef7b530bc2e68110680","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x960","1707x843",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF23910"
"1",1698688977509,"30/10/2023 18:02:57",1698688977509,0,"30/10/2023 18:02:57",149691,4,"questionnaire-uu2n",NA,32583081,9641946,NA,"complete",NA,"653fed9e1fa89d6f4fe65528","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x651",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF05460"
"2",1698689012380,"30/10/2023 18:03:32",1698689012380,0,"30/10/2023 18:03:32",149691,4,"questionnaire-uu2n",NA,32583081,9641946,NA,"complete",NA,"653fed9e1fa89d6f4fe65528","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x651",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",34865.329,34848.528,34865.329,34865.329,34848.528,34865.329,1,34865.329,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF05460"
"3",1698689012384,"30/10/2023 18:03:32",1698689012384,0,"30/10/2023 18:03:32",149691,4,"questionnaire-uu2n",NA,32583081,9641946,NA,"complete",NA,"653fed9e1fa89d6f4fe65528","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x651",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",17032.959,34848.528,34865.329,17032.959,34848.528,34865.329,1,17032.959,17832.37,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF05460"
"4",1698689012385,"30/10/2023 18:03:32",1698689012385,0,"30/10/2023 18:03:32",149691,4,"questionnaire-uu2n",NA,32583081,9641946,NA,"complete",NA,"653fed9e1fa89d6f4fe65528","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x651",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",24099.219,34848.528,34865.329,24099.219,34848.528,34865.329,1,24099.219,10766.11,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF05460"
"5",1698689012386,"30/10/2023 18:03:32",1698689012386,0,"30/10/2023 18:03:32",149691,4,"questionnaire-uu2n",NA,32583081,9641946,NA,"complete",NA,"653fed9e1fa89d6f4fe65528","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x651",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",33731.926,34848.528,34865.329,33731.926,34848.528,34865.329,1,33731.926,1133.403,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF05460"
"6",1698689028959,"30/10/2023 18:03:48",1698689028959,0,"30/10/2023 18:03:48",149691,4,"questionnaire-uu2n",NA,32583081,9641946,NA,"complete",NA,"653fed9e1fa89d6f4fe65528","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x651",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",16623.8819998093,16616.118,16623.8819998093,16623.8819998093,16616.118,16623.8819998093,1,16623.8819998093,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF05460"
"7",1698689028971,"30/10/2023 18:03:48",1698689028971,0,"30/10/2023 18:03:48",149691,4,"questionnaire-uu2n",NA,32583081,9641946,NA,"complete",NA,"653fed9e1fa89d6f4fe65528","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x651",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",4600.015,16616.118,16631.682,4600.015,16616.118,16631.682,1,4600.015,12031.667,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF05460"
"8",1698689028973,"30/10/2023 18:03:48",1698689028973,0,"30/10/2023 18:03:48",149691,4,"questionnaire-uu2n",NA,32583081,9641946,NA,"complete",NA,"653fed9e1fa89d6f4fe65528","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x651",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",9799.883,16616.118,16632.781,9799.883,16616.118,16632.781,1,9799.883,6832.898,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF05460"
"9",1698689028975,"30/10/2023 18:03:48",1698689028975,0,"30/10/2023 18:03:48",149691,4,"questionnaire-uu2n",NA,32583081,9641946,NA,"complete",NA,"653fed9e1fa89d6f4fe65528","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x651",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",12966.732,16616.118,16632.781,12966.732,16616.118,16632.781,1,12966.732,3666.049,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF05460"
"10",1698689039928,"30/10/2023 18:03:59",1698689039928,0,"30/10/2023 18:03:59",149691,4,"questionnaire-uu2n",NA,32583081,9641946,NA,"complete",NA,"653fed9e1fa89d6f4fe65528","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x651",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",10976.6639999046,10966.144,10976.6639999046,10976.6639999046,10966.144,10976.6639999046,1,10976.6639999046,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF05460"
