"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"3",1698687447272,"30/10/2023 17:37:27",1698687447205,0,"30/10/2023 17:37:27",149691,4,"task-9qxs",NA,32581838,9641791,NA,"complete",NA,"653fe79bfd8ead5a02500bbf","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.6.1","1680x1050","1015x945",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",7115,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF67596"
"4",1698687447318,"30/10/2023 17:37:27",1698687447210,0,"30/10/2023 17:37:27",149691,4,"task-9qxs",NA,32581838,9641791,NA,"complete",NA,"653fe79bfd8ead5a02500bbf","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.6.1","1680x1050","1015x945",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",11993,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF67596"
"1",1698687473572,"30/10/2023 17:37:53",1698687471646,0,"30/10/2023 17:37:51",149691,4,"task-9qxs",NA,32581868,9641795,NA,"complete",NA,"653fe7a8c12da01fc1d70ff5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF32723"
"2",1698687480651,"30/10/2023 17:38:00",1698687478770,0,"30/10/2023 17:37:58",149691,4,"task-9qxs",NA,32581868,9641795,NA,"complete",NA,"653fe7a8c12da01fc1d70ff5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",6920.70000076294,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF32723"
"3",1698687482726,"30/10/2023 17:38:02",1698687480786,0,"30/10/2023 17:38:00",149691,4,"task-9qxs",NA,32581868,9641795,NA,"complete",NA,"653fe7a8c12da01fc1d70ff5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",1991.29999923706,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF32723"
"4",1698687482785,"30/10/2023 17:38:02",1698687480790,0,"30/10/2023 17:38:00",149691,4,"task-9qxs",NA,32581868,9641795,NA,"complete",NA,"653fe7a8c12da01fc1d70ff5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",9144,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF32723"
"1",1698687505829,"30/10/2023 17:38:25",1698687505208,0,"30/10/2023 17:38:25",149691,4,"task-9qxs",NA,32581889,9641738,NA,"complete",NA,"653fe57376437cf7242a2f1a","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1280x720","1280x559",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF75668"
"2",1698687515031,"30/10/2023 17:38:35",1698687514463,0,"30/10/2023 17:38:34",149691,4,"task-9qxs",NA,32581889,9641738,NA,"complete",NA,"653fe57376437cf7242a2f1a","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1280x720","1280x559",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",8969,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF75668"
"3",1698687520979,"30/10/2023 17:38:40",1698687520405,0,"30/10/2023 17:38:40",149691,4,"task-9qxs",NA,32581889,9641738,NA,"complete",NA,"653fe57376437cf7242a2f1a","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1280x720","1280x559",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",5924,NA,"Enter Key","Elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF75668"
"4",1698687521049,"30/10/2023 17:38:41",1698687520416,0,"30/10/2023 17:38:40",149691,4,"task-9qxs",NA,32581889,9641738,NA,"complete",NA,"653fe57376437cf7242a2f1a","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1280x720","1280x559",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",15208,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF75668"
"1",1698687525873,"30/10/2023 17:38:45",1698687525798,0,"30/10/2023 17:38:45",149691,4,"task-9qxs",NA,32581902,9641764,NA,"complete",NA,"653fe629345b25bfbee5a76c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF95014"
"2",1698687551719,"30/10/2023 17:39:11",1698687551677,0,"30/10/2023 17:39:11",149691,4,"task-9qxs",NA,32581902,9641764,NA,"complete",NA,"653fe629345b25bfbee5a76c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",25688.1999999285,NA,"Enter Key","sheep ",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF95014"
"3",1698687554521,"30/10/2023 17:39:14",1698687554465,0,"30/10/2023 17:39:14",149691,4,"task-9qxs",NA,32581902,9641764,NA,"complete",NA,"653fe629345b25bfbee5a76c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",2778.39999997616,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF95014"
"4",1698687554577,"30/10/2023 17:39:14",1698687554468,0,"30/10/2023 17:39:14",149691,4,"task-9qxs",NA,32581902,9641764,NA,"complete",NA,"653fe629345b25bfbee5a76c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",28669,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF95014"
"1",1698687534546,"30/10/2023 17:38:54",1698687534382,0,"30/10/2023 17:38:54",149691,4,"task-9qxs",NA,32581909,9641803,NA,"complete",NA,"653fe814a3cec121cea7b828","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1280x800","1280x584",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF20978"
"2",1698687540385,"30/10/2023 17:39:00",1698687540261,0,"30/10/2023 17:39:00",149691,4,"task-9qxs",NA,32581909,9641803,NA,"complete",NA,"653fe814a3cec121cea7b828","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1280x800","1280x584",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",5676.20000076294,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF20978"
"3",1698687543210,"30/10/2023 17:39:03",1698687543081,0,"30/10/2023 17:39:03",149691,4,"task-9qxs",NA,32581909,9641803,NA,"complete",NA,"653fe814a3cec121cea7b828","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1280x800","1280x584",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",2807.60000038147,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF20978"
"4",1698687543323,"30/10/2023 17:39:03",1698687543085,0,"30/10/2023 17:39:03",149691,4,"task-9qxs",NA,32581909,9641803,NA,"complete",NA,"653fe814a3cec121cea7b828","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1280x800","1280x584",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",8703,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF20978"
"1",1698687624744,"30/10/2023 17:40:24",1698687624512,0,"30/10/2023 17:40:24",149691,4,"task-9qxs",NA,32581960,9641778,NA,"complete",NA,"653fe6aeb218aca5ef49d9ab","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x595",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF03640"
"2",1698687632752,"30/10/2023 17:40:32",1698687632551,0,"30/10/2023 17:40:32",149691,4,"task-9qxs",NA,32581960,9641778,NA,"complete",NA,"653fe6aeb218aca5ef49d9ab","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x595",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",7834.39999997616,NA,"Enter Key","Elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF03640"
"3",1698687636569,"30/10/2023 17:40:36",1698687636375,0,"30/10/2023 17:40:36",149691,4,"task-9qxs",NA,32581960,9641778,NA,"complete",NA,"653fe6aeb218aca5ef49d9ab","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x595",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",3816.5,NA,"Enter Key","Sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF03640"
"4",1698687636652,"30/10/2023 17:40:36",1698687636383,0,"30/10/2023 17:40:36",149691,4,"task-9qxs",NA,32581960,9641778,NA,"complete",NA,"653fe6aeb218aca5ef49d9ab","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x595",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",11871,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF03640"
"1",1698687780746,"30/10/2023 17:43:00",1698687780784,0,"30/10/2023 17:43:00",149691,4,"task-9qxs",NA,32582068,9641813,NA,"complete",NA,"653fe88447a99a7aad7137a9","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x963",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF96315"
"2",1698687793793,"30/10/2023 17:43:13",1698687793885,0,"30/10/2023 17:43:13",149691,4,"task-9qxs",NA,32582068,9641813,NA,"complete",NA,"653fe88447a99a7aad7137a9","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x963",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",12950.6000000238,NA,"Enter Key","Elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF96315"
"3",1698687799015,"30/10/2023 17:43:19",1698687799115,0,"30/10/2023 17:43:19",149691,4,"task-9qxs",NA,32582068,9641813,NA,"complete",NA,"653fe88447a99a7aad7137a9","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x963",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",5226.19999998808,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF96315"
"4",1698687799067,"30/10/2023 17:43:19",1698687799119,0,"30/10/2023 17:43:19",149691,4,"task-9qxs",NA,32582068,9641813,NA,"complete",NA,"653fe88447a99a7aad7137a9","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x963",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",18335,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF96315"
"1",1698687810933,"30/10/2023 17:43:30",1698688156886,0,"30/10/2023 17:49:16",149691,4,"task-9qxs",NA,32582086,9641797,NA,"complete",NA,"653fe738342a77c1aa6170f6","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.57","1366x768","1318x646",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF74748"
"2",1698687825437,"30/10/2023 17:43:45",1698688171430,0,"30/10/2023 17:49:31",149691,4,"task-9qxs",NA,32582086,9641797,NA,"complete",NA,"653fe738342a77c1aa6170f6","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.57","1366x768","1318x646",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",14280,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF74748"
"3",1698687829616,"30/10/2023 17:43:49",1698688175607,0,"30/10/2023 17:49:35",149691,4,"task-9qxs",NA,32582086,9641797,NA,"complete",NA,"653fe738342a77c1aa6170f6","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.57","1366x768","1318x646",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",4144.5999994278,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF74748"
"4",1698687829743,"30/10/2023 17:43:49",1698688175617,0,"30/10/2023 17:49:35",149691,4,"task-9qxs",NA,32582086,9641797,NA,"complete",NA,"653fe738342a77c1aa6170f6","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.57","1366x768","1318x646",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",18731,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF74748"
"1",1698687864433,"30/10/2023 17:44:24",1698687862792,0,"30/10/2023 17:44:22",149691,4,"task-9qxs",NA,32582119,9641780,NA,"complete",NA,"653fe71730c721ed68d86b28","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x703",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF97320"
"2",1698687872948,"30/10/2023 17:44:32",1698687871335,0,"30/10/2023 17:44:31",149691,4,"task-9qxs",NA,32582119,9641780,NA,"complete",NA,"653fe71730c721ed68d86b28","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x703",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",8321.29999999702,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF97320"
"3",1698687876189,"30/10/2023 17:44:36",1698687874569,0,"30/10/2023 17:44:34",149691,4,"task-9qxs",NA,32582119,9641780,NA,"complete",NA,"653fe71730c721ed68d86b28","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x703",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",3226.69999999925,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF97320"
"4",1698687876231,"30/10/2023 17:44:36",1698687874577,0,"30/10/2023 17:44:34",149691,4,"task-9qxs",NA,32582119,9641780,NA,"complete",NA,"653fe71730c721ed68d86b28","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x703",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",11785,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF97320"
"1",1698687981855,"30/10/2023 17:46:21",1698687981807,0,"30/10/2023 17:46:21",149691,4,"task-9qxs",NA,32582190,9641787,NA,"complete",NA,"653fe78687e1e6108c157032","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x730",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF59946"
"2",1698687989865,"30/10/2023 17:46:29",1698687989853,0,"30/10/2023 17:46:29",149691,4,"task-9qxs",NA,32582190,9641787,NA,"complete",NA,"653fe78687e1e6108c157032","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1519x730",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",7853.69999992847,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF59946"
"3",1698687993532,"30/10/2023 17:46:33",1698687993534,0,"30/10/2023 17:46:33",149691,4,"task-9qxs",NA,32582190,9641787,NA,"complete",NA,"653fe78687e1e6108c157032","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1519x730",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",3669.79999995232,NA,"Enter Key","Butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF59946"
"4",1698687993601,"30/10/2023 17:46:33",1698687993541,0,"30/10/2023 17:46:33",149691,4,"task-9qxs",NA,32582190,9641787,NA,"complete",NA,"653fe78687e1e6108c157032","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1519x730",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",11734,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF59946"
"1",1698688030428,"30/10/2023 17:47:10",1698688032831,0,"30/10/2023 17:47:12",149691,4,"task-9qxs",NA,32582220,9641782,NA,"complete",NA,"653fe73f83da2d9a8eb58797","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1536x864","1528x708",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF13490"
"2",1698688037142,"30/10/2023 17:47:17",1698688039343,0,"30/10/2023 17:47:19",149691,4,"task-9qxs",NA,32582220,9641782,NA,"complete",NA,"653fe73f83da2d9a8eb58797","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1536x864","1528x708",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",6297.79999999702,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF13490"
"3",1698688040695,"30/10/2023 17:47:20",1698688043128,0,"30/10/2023 17:47:23",149691,4,"task-9qxs",NA,32582220,9641782,NA,"complete",NA,"653fe73f83da2d9a8eb58797","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1536x864","1528x708",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",3774.09999999404,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF13490"
"4",1698688040855,"30/10/2023 17:47:20",1698688043133,0,"30/10/2023 17:47:23",149691,4,"task-9qxs",NA,32582220,9641782,NA,"complete",NA,"653fe73f83da2d9a8eb58797","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1536x864","1528x708",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",10302,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF13490"
"1",1698688107977,"30/10/2023 17:48:27",1698688107572,0,"30/10/2023 17:48:27",149691,4,"task-9qxs",NA,32582265,9641816,NA,"complete",NA,"653fe8a9cb74aaae70215aba","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x957",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF03638"
"2",1698688125118,"30/10/2023 17:48:45",1698688124714,0,"30/10/2023 17:48:44",149691,4,"task-9qxs",NA,32582265,9641816,NA,"complete",NA,"653fe8a9cb74aaae70215aba","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x957",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",16864.5,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF03638"
"3",1698688132093,"30/10/2023 17:48:52",1698688131703,0,"30/10/2023 17:48:51",149691,4,"task-9qxs",NA,32582265,9641816,NA,"complete",NA,"653fe8a9cb74aaae70215aba","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x957",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",6978.79999995232,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF03638"
"4",1698688132165,"30/10/2023 17:48:52",1698688131709,0,"30/10/2023 17:48:51",149691,4,"task-9qxs",NA,32582265,9641816,NA,"complete",NA,"653fe8a9cb74aaae70215aba","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x957",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",24137,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF03638"
"1",1698688474339,"30/10/2023 17:54:34",1698688474870,0,"30/10/2023 17:54:34",149691,4,"task-9qxs",NA,32582629,9641711,NA,"complete",NA,"653fe416b8a728e278cffb39","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1549x872","1550x754",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF36545"
"2",1698688481294,"30/10/2023 17:54:41",1698688481885,0,"30/10/2023 17:54:41",149691,4,"task-9qxs",NA,32582629,9641711,NA,"complete",NA,"653fe416b8a728e278cffb39","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1549x872","1550x754",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",6861.5,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF36545"
