"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.vjic","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"1",1707993888975,"15/02/2024 10:44:48",1707994076337,0,"15/02/2024 10:47:56",163173,5,"task-9qxs",NA,35169487,10392493,NA,"complete",NA,"65cde76d9cc5c7584633b321","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1242x583",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF93128"
"2",1707993904046,"15/02/2024 10:45:04",1707994091330,0,"15/02/2024 10:48:11",163173,5,"task-9qxs",NA,35169487,10392493,NA,"complete",NA,"65cde76d9cc5c7584633b321","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1242x583",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",14303.6999999881,NA,"Enter Key","cat ",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF93128"
"3",1707993909733,"15/02/2024 10:45:09",1707994096987,0,"15/02/2024 10:48:16",163173,5,"task-9qxs",NA,35169487,10392493,NA,"complete",NA,"65cde76d9cc5c7584633b321","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1242x583",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",5613.60000002384,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF93128"
"4",1707993909826,"15/02/2024 10:45:09",1707994097013,0,"15/02/2024 10:48:17",163173,5,"task-9qxs",NA,35169487,10392493,NA,"complete",NA,"65cde76d9cc5c7584633b321","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1242x583",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet1","",NA,"END TASK",NA,"","","",20676,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF93128"
"1",1707993999595,"15/02/2024 10:46:39",1707994006405,0,"15/02/2024 10:46:46",163173,5,"task-9qxs",NA,35169608,10392498,NA,"complete",NA,"65cde7985b1fd768213c8595","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x800","1280x631",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF02681"
"2",1707994018618,"15/02/2024 10:46:58",1707994025461,0,"15/02/2024 10:47:05",163173,5,"task-9qxs",NA,35169608,10392498,NA,"complete",NA,"65cde7985b1fd768213c8595","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x800","1280x631",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",18792.5999999978,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF02681"
"3",1707994025933,"15/02/2024 10:47:05",1707994032757,0,"15/02/2024 10:47:12",163173,5,"task-9qxs",NA,35169608,10392498,NA,"complete",NA,"65cde7985b1fd768213c8595","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x800","1280x631",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",7282.70000000298,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF02681"
"4",1707994026017,"15/02/2024 10:47:06",1707994032761,0,"15/02/2024 10:47:12",163173,5,"task-9qxs",NA,35169608,10392498,NA,"complete",NA,"65cde7985b1fd768213c8595","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x800","1280x631",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1","",NA,"END TASK",NA,"","","",26356,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF02681"
"1",1707994143288,"15/02/2024 10:49:03",1707994142283,0,"15/02/2024 10:49:02",163173,5,"task-9qxs",NA,35169767,10392516,NA,"complete",NA,"65cde7f8473756790c8c3d78","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x945",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",3,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF51662"
"2",1707994152790,"15/02/2024 10:49:12",1707994151817,0,"15/02/2024 10:49:11",163173,5,"task-9qxs",NA,35169767,10392516,NA,"complete",NA,"65cde7f8473756790c8c3d78","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x945",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",3,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",9403.20000000019,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF51662"
"3",1707994155048,"15/02/2024 10:49:15",1707994154080,0,"15/02/2024 10:49:14",163173,5,"task-9qxs",NA,35169767,10392516,NA,"complete",NA,"65cde7f8473756790c8c3d78","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x945",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",3,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",2259.90000000037,NA,"Enter Key","Cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF51662"
"4",1707994155104,"15/02/2024 10:49:15",1707994154083,0,"15/02/2024 10:49:14",163173,5,"task-9qxs",NA,35169767,10392516,NA,"complete",NA,"65cde7f8473756790c8c3d78","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x945",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",3,"Spreadsheet1","",NA,"END TASK",NA,"","","",11800,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF51662"
"1",1707994167260,"15/02/2024 10:49:27",1707994166444,0,"15/02/2024 10:49:26",163173,5,"task-9qxs",NA,35169798,10392529,NA,"complete",NA,"65cde82cfdfa0c8346fad166","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF26790"
"2",1707994178700,"15/02/2024 10:49:38",1707994177919,0,"15/02/2024 10:49:37",163173,5,"task-9qxs",NA,35169798,10392529,NA,"complete",NA,"65cde82cfdfa0c8346fad166","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",11307.0999999046,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF26790"
"3",1707994181331,"15/02/2024 10:49:41",1707994180536,0,"15/02/2024 10:49:40",163173,5,"task-9qxs",NA,35169798,10392529,NA,"complete",NA,"65cde82cfdfa0c8346fad166","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",2609.59999990463,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF26790"
"4",1707994181399,"15/02/2024 10:49:41",1707994180539,0,"15/02/2024 10:49:40",163173,5,"task-9qxs",NA,35169798,10392529,NA,"complete",NA,"65cde82cfdfa0c8346fad166","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","",NA,"END TASK",NA,"","","",14095,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF26790"
"1",1707994252728,"15/02/2024 10:50:52",1707994254141,0,"15/02/2024 10:50:54",163173,5,"task-9qxs",NA,35169900,10392543,NA,"complete",NA,"65cde8742fa2e48a0280d323","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x559",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF73193"
"2",1707994263225,"15/02/2024 10:51:03",1707994264676,0,"15/02/2024 10:51:04",163173,5,"task-9qxs",NA,35169900,10392543,NA,"complete",NA,"65cde8742fa2e48a0280d323","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x559",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",10200.2000000002,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF73193"
"3",1707994265948,"15/02/2024 10:51:05",1707994267394,0,"15/02/2024 10:51:07",163173,5,"task-9qxs",NA,35169900,10392543,NA,"complete",NA,"65cde8742fa2e48a0280d323","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x559",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",2694.5,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF73193"
"4",1707994266114,"15/02/2024 10:51:06",1707994267402,0,"15/02/2024 10:51:07",163173,5,"task-9qxs",NA,35169900,10392543,NA,"complete",NA,"65cde8742fa2e48a0280d323","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x559",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1","",NA,"END TASK",NA,"","","",13261,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF73193"
"1",1707994735147,"15/02/2024 10:58:55",1707994735080,0,"15/02/2024 10:58:55",163173,5,"task-9qxs",NA,35170381,10392742,NA,"complete",NA,"65cdec25877c9e6251459e92","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF04034"
"2",1707994742582,"15/02/2024 10:59:02",1707994742536,0,"15/02/2024 10:59:02",163173,5,"task-9qxs",NA,35170381,10392742,NA,"complete",NA,"65cdec25877c9e6251459e92","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",7344.89999999851,NA,"Enter Key","Elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF04034"
"3",1707994745249,"15/02/2024 10:59:05",1707994745202,0,"15/02/2024 10:59:05",163173,5,"task-9qxs",NA,35170381,10392742,NA,"complete",NA,"65cdec25877c9e6251459e92","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",2657.39999999851,NA,"Enter Key","Sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF04034"
"4",1707994745317,"15/02/2024 10:59:05",1707994745206,0,"15/02/2024 10:59:05",163173,5,"task-9qxs",NA,35170381,10392742,NA,"complete",NA,"65cdec25877c9e6251459e92","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1","",NA,"END TASK",NA,"","","",10126,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF04034"
"1",1707995450826,"15/02/2024 11:10:50",1707995450331,0,"15/02/2024 11:10:50",163173,5,"task-9qxs",NA,35171064,10392587,NA,"complete",NA,"65cde7dc29ab753728b8bae6","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","2560x1118",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",4,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF95465"
"2",1707995459255,"15/02/2024 11:10:59",1707995458472,0,"15/02/2024 11:10:58",163173,5,"task-9qxs",NA,35171064,10392587,NA,"complete",NA,"65cde7dc29ab753728b8bae6","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","2560x1118",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",4,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",7868.60000014305,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF95465"
"3",1707995461853,"15/02/2024 11:11:01",1707995461356,0,"15/02/2024 11:11:01",163173,5,"task-9qxs",NA,35171064,10392587,NA,"complete",NA,"65cde7dc29ab753728b8bae6","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","2560x1118",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",4,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",2866.30000019073,NA,"Enter Key","Snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF95465"
"4",1707995461975,"15/02/2024 11:11:01",1707995461369,0,"15/02/2024 11:11:01",163173,5,"task-9qxs",NA,35171064,10392587,NA,"complete",NA,"65cde7dc29ab753728b8bae6","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","2560x1118",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",4,"Spreadsheet1","",NA,"END TASK",NA,"","","",11038,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF95465"
"1",1707995639938,"15/02/2024 11:13:59",1707995640260,0,"15/02/2024 11:14:00",163173,5,"task-9qxs",NA,35171201,10392847,NA,"complete",NA,"65cdece3a14b6659bed16be0","computer","Desktop or Laptop","Windows 10","Edge 121.0.0.0","1536x864","1488x750",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF56785"
"2",1707995668766,"15/02/2024 11:14:28",1707995669126,0,"15/02/2024 11:14:29",163173,5,"task-9qxs",NA,35171201,10392847,NA,"complete",NA,"65cdece3a14b6659bed16be0","computer","Desktop or Laptop","Windows 10","Edge 121.0.0.0","1536x864","1488x750",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",28564.900000006,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF56785"
"3",1707995679281,"15/02/2024 11:14:39",1707995679640,0,"15/02/2024 11:14:39",163173,5,"task-9qxs",NA,35171201,10392847,NA,"complete",NA,"65cdece3a14b6659bed16be0","computer","Desktop or Laptop","Windows 10","Edge 121.0.0.0","1536x864","1488x750",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",10507.2999999821,NA,"Enter Key","Dog",1,0,1,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF56785"
"4",1707995679356,"15/02/2024 11:14:39",1707995679643,0,"15/02/2024 11:14:39",163173,5,"task-9qxs",NA,35171201,10392847,NA,"complete",NA,"65cdece3a14b6659bed16be0","computer","Desktop or Laptop","Windows 10","Edge 121.0.0.0","1536x864","1488x750",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","",NA,"END TASK",NA,"","","",39383,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF56785"
"1",1708003099016,"15/02/2024 13:18:19",1708003096581,-6,"15/02/2024 07:18:16",163173,5,"task-9qxs",NA,35179317,10394116,NA,"complete",NA,"65ce075ffdfc4d52aa620d1f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1460x658",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",2,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF20625"
"2",1708003110110,"15/02/2024 13:18:30",1708003107711,-6,"15/02/2024 07:18:27",163173,5,"task-9qxs",NA,35179317,10394116,NA,"complete",NA,"65ce075ffdfc4d52aa620d1f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1460x658",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",2,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",10483.599999994,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF20625"
"3",1708003112894,"15/02/2024 13:18:32",1708003110496,-6,"15/02/2024 07:18:30",163173,5,"task-9qxs",NA,35179317,10394116,NA,"complete",NA,"65ce075ffdfc4d52aa620d1f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1460x658",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",2,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",2779,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF20625"
"4",1708003113057,"15/02/2024 13:18:33",1708003110498,-6,"15/02/2024 07:18:30",163173,5,"task-9qxs",NA,35179317,10394116,NA,"complete",NA,"65ce075ffdfc4d52aa620d1f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1460x658",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",2,"Spreadsheet1","",NA,"END TASK",NA,"","","",13917,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF20625"
"1",1708076531010,"16/02/2024 09:42:11",1708076530967,0,"16/02/2024 09:42:10",163173,5,"task-9qxs",NA,35214067,10404012,NA,"complete",NA,"65cf2b6a031026918a66a2ba","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",1,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF16300"
"2",1708076539998,"16/02/2024 09:42:19",1708076539993,0,"16/02/2024 09:42:19",163173,5,"task-9qxs",NA,35214067,10404012,NA,"complete",NA,"65cf2b6a031026918a66a2ba","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",1,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",8634.29999999993,NA,"Enter Key","Snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF16300"
"3",1708076543742,"16/02/2024 09:42:23",1708076543713,0,"16/02/2024 09:42:23",163173,5,"task-9qxs",NA,35214067,10404012,NA,"complete",NA,"65cf2b6a031026918a66a2ba","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",1,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",3715.40000000002,NA,"Enter Key","Sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF16300"
"4",1708076543791,"16/02/2024 09:42:23",1708076543715,0,"16/02/2024 09:42:23",163173,5,"task-9qxs",NA,35214067,10404012,NA,"complete",NA,"65cf2b6a031026918a66a2ba","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",1,"Spreadsheet1","",NA,"END TASK",NA,"","","",12748,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF16300"
