"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","randomiser.a4zk","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"3",1695846561277,"27/09/2023 20:29:21",1695832161277,-4,"27/09/2023 12:29:21",144339,3,"questionnaire-uu2n",NA,31909508,9436644,NA,"complete","afokxm","3I33IC7ZWL1HGUVFPMXLYTX80AV2A4","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"HL","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",2076.531,4655.861,4677.191,2076.531,4655.861,4677.191,1,2076.531,2600.66,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT89542"
"4",1695846561278,"27/09/2023 20:29:21",1695832161278,-4,"27/09/2023 12:29:21",144339,3,"questionnaire-uu2n",NA,31909508,9436644,NA,"complete","afokxm","3I33IC7ZWL1HGUVFPMXLYTX80AV2A4","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"HL","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",3114.808,4655.861,4677.99100001192,3114.808,4655.861,4677.99100001192,1,3114.808,1563.18300001192,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT89542"
"5",1695846561278,"27/09/2023 20:29:21",1695832161278,-4,"27/09/2023 12:29:21",144339,3,"questionnaire-uu2n",NA,31909508,9436644,NA,"complete","afokxm","3I33IC7ZWL1HGUVFPMXLYTX80AV2A4","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"HL","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",3910.045,4655.861,4678.49100001192,3910.045,4655.861,4678.49100001192,1,3910.045,768.446000011921,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT89542"
"6",1695846565512,"27/09/2023 20:29:25",1695832165512,-4,"27/09/2023 12:29:25",144339,3,"questionnaire-uu2n",NA,31909508,9436644,NA,"complete","afokxm","3I33IC7ZWL1HGUVFPMXLYTX80AV2A4","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"HL","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",4256.13000001192,4245.199,4256.13000001192,4256.13000001192,4245.199,4256.13000001192,1,4256.13000001192,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT89542"
"7",1695846565513,"27/09/2023 20:29:25",1695832165513,-4,"27/09/2023 12:29:25",144339,3,"questionnaire-uu2n",NA,31909508,9436644,NA,"complete","afokxm","3I33IC7ZWL1HGUVFPMXLYTX80AV2A4","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"HL","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",1605.97,4245.199,4257.23000003576,1605.97,4245.199,4257.23000003576,1,1605.97,2651.26000003576,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT89542"
"8",1695846565514,"27/09/2023 20:29:25",1695832165514,-4,"27/09/2023 12:29:25",144339,3,"questionnaire-uu2n",NA,31909508,9436644,NA,"complete","afokxm","3I33IC7ZWL1HGUVFPMXLYTX80AV2A4","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"HL","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",2490.457,4245.199,4258.02999998808,2490.457,4245.199,4258.02999998808,1,2490.457,1767.57299998808,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT89542"
"9",1695846565515,"27/09/2023 20:29:25",1695832165515,-4,"27/09/2023 12:29:25",144339,3,"questionnaire-uu2n",NA,31909508,9436644,NA,"complete","afokxm","3I33IC7ZWL1HGUVFPMXLYTX80AV2A4","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"HL","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",3254.922,4245.199,4259.13000001192,3254.922,4245.199,4259.13000001192,1,3254.922,1004.20800001192,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT89542"
"10",1695846569168,"27/09/2023 20:29:29",1695832169168,-4,"27/09/2023 12:29:29",144339,3,"questionnaire-uu2n",NA,31909508,9436644,NA,"complete","afokxm","3I33IC7ZWL1HGUVFPMXLYTX80AV2A4","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"HL","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",3666.93100001192,3638.319,3666.93100001192,3666.93100001192,3638.319,3666.93100001192,1,3666.93100001192,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT89542"
"11",1695846569175,"27/09/2023 20:29:29",1695832169175,-4,"27/09/2023 12:29:29",144339,3,"questionnaire-uu2n",NA,31909508,9436644,NA,"complete","afokxm","3I33IC7ZWL1HGUVFPMXLYTX80AV2A4","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"HL","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",1394.272,3638.319,3669.569,1394.272,3638.319,3669.569,1,1394.272,2275.297,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT89542"
"12",1695846569176,"27/09/2023 20:29:29",1695832169176,-4,"27/09/2023 12:29:29",144339,3,"questionnaire-uu2n",NA,31909508,9436644,NA,"complete","afokxm","3I33IC7ZWL1HGUVFPMXLYTX80AV2A4","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"HL","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",2131.564,3638.319,3669.569,2131.564,3638.319,3669.569,1,2131.564,1538.005,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT89542"
"13",1695846569177,"27/09/2023 20:29:29",1695832169177,-4,"27/09/2023 12:29:29",144339,3,"questionnaire-uu2n",NA,31909508,9436644,NA,"complete","afokxm","3I33IC7ZWL1HGUVFPMXLYTX80AV2A4","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"HL","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","7",2993.599,3638.319,3669.569,2993.599,3638.319,3669.569,1,2993.599,675.969999999999,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT89542"
"14",1695846569179,"27/09/2023 20:29:29",1695832169179,-4,"27/09/2023 12:29:29",144339,3,"questionnaire-uu2n",NA,31909508,9436644,NA,"complete","afokxm","3I33IC7ZWL1HGUVFPMXLYTX80AV2A4","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"HL","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT89542"
"1",1695854028089,"27/09/2023 22:33:48",1695832428089,-6,"27/09/2023 10:33:48",144339,3,"questionnaire-uu2n",NA,31909605,9436671,NA,"complete","owokbe","338JKRMM2CYLVKYX870SLX3APTWAHD","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"LH","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT87285"
"2",1695854309970,"27/09/2023 22:38:29",1695832709970,-6,"27/09/2023 10:38:29",144339,3,"questionnaire-uu2n",NA,31909605,9436671,NA,"complete","owokbe","338JKRMM2CYLVKYX870SLX3APTWAHD","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"LH","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT87285"
"3",1695854376723,"27/09/2023 22:39:36",1695832776723,-6,"27/09/2023 10:39:36",144339,3,"questionnaire-uu2n",NA,31909605,9436671,NA,"complete","owokbe","338JKRMM2CYLVKYX870SLX3APTWAHD","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"LH","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",350339.75,350308.5,350339.75,350339.75,350308.5,350339.75,1,350339.75,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT87285"
"4",1695854376728,"27/09/2023 22:39:36",1695832776728,-6,"27/09/2023 10:39:36",144339,3,"questionnaire-uu2n",NA,31909605,9436671,NA,"complete","owokbe","338JKRMM2CYLVKYX870SLX3APTWAHD","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"LH","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",348027.25,350308.5,350339.75,348027.25,350308.5,350339.75,1,348027.25,2312.5,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT87285"
"5",1695854376729,"27/09/2023 22:39:36",1695832776729,-6,"27/09/2023 10:39:36",144339,3,"questionnaire-uu2n",NA,31909605,9436671,NA,"complete","owokbe","338JKRMM2CYLVKYX870SLX3APTWAHD","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"LH","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",348808.5,350308.5,350339.75,348808.5,350308.5,350339.75,1,348808.5,1531.25,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT87285"
"6",1695854376729,"27/09/2023 22:39:36",1695832776729,-6,"27/09/2023 10:39:36",144339,3,"questionnaire-uu2n",NA,31909605,9436671,NA,"complete","owokbe","338JKRMM2CYLVKYX870SLX3APTWAHD","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"LH","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",349652.25,350308.5,350339.75,349652.25,350308.5,350339.75,1,349652.25,687.5,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT87285"
"7",1695854380776,"27/09/2023 22:39:40",1695832780776,-6,"27/09/2023 10:39:40",144339,3,"questionnaire-uu2n",NA,31909605,9436671,NA,"complete","owokbe","338JKRMM2CYLVKYX870SLX3APTWAHD","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"LH","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",4090.5,4062.5,4090.5,4090.5,4062.5,4090.5,1,4090.5,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT87285"
"8",1695854380777,"27/09/2023 22:39:40",1695832780777,-6,"27/09/2023 10:39:40",144339,3,"questionnaire-uu2n",NA,31909605,9436671,NA,"complete","owokbe","338JKRMM2CYLVKYX870SLX3APTWAHD","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"LH","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",1937.5,4062.5,4091.5,1937.5,4062.5,4091.5,1,1937.5,2154,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT87285"
"9",1695854380777,"27/09/2023 22:39:40",1695832780777,-6,"27/09/2023 10:39:40",144339,3,"questionnaire-uu2n",NA,31909605,9436671,NA,"complete","owokbe","338JKRMM2CYLVKYX870SLX3APTWAHD","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"LH","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",2468.75,4062.5,4091.5,2468.75,4062.5,4091.5,1,2468.75,1622.75,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT87285"
"10",1695854380779,"27/09/2023 22:39:40",1695832780779,-6,"27/09/2023 10:39:40",144339,3,"questionnaire-uu2n",NA,31909605,9436671,NA,"complete","owokbe","338JKRMM2CYLVKYX870SLX3APTWAHD","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"LH","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",3031.25,4062.5,4093.5,3031.25,4062.5,4093.5,1,3031.25,1062.25,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT87285"
"11",1695854384564,"27/09/2023 22:39:44",1695832784564,-6,"27/09/2023 10:39:44",144339,3,"questionnaire-uu2n",NA,31909605,9436671,NA,"complete","owokbe","338JKRMM2CYLVKYX870SLX3APTWAHD","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"LH","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",3812.5,3781.25,3812.5,3812.5,3781.25,3812.5,1,3812.5,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT87285"
"12",1695854384565,"27/09/2023 22:39:44",1695832784565,-6,"27/09/2023 10:39:44",144339,3,"questionnaire-uu2n",NA,31909605,9436671,NA,"complete","owokbe","338JKRMM2CYLVKYX870SLX3APTWAHD","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"LH","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",1562.5,3781.25,3812.5,1562.5,3781.25,3812.5,1,1562.5,2250,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT87285"
"13",1695854384567,"27/09/2023 22:39:44",1695832784567,-6,"27/09/2023 10:39:44",144339,3,"questionnaire-uu2n",NA,31909605,9436671,NA,"complete","owokbe","338JKRMM2CYLVKYX870SLX3APTWAHD","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"LH","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",2406.25,3781.25,3812.5,2406.25,3781.25,3812.5,1,2406.25,1406.25,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT87285"
"14",1695854384567,"27/09/2023 22:39:44",1695832784567,-6,"27/09/2023 10:39:44",144339,3,"questionnaire-uu2n",NA,31909605,9436671,NA,"complete","owokbe","338JKRMM2CYLVKYX870SLX3APTWAHD","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"LH","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",3000,3781.25,3812.5,3000,3781.25,3812.5,1,3000,812.5,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT87285"
"15",1695854384568,"27/09/2023 22:39:44",1695832784568,-6,"27/09/2023 10:39:44",144339,3,"questionnaire-uu2n",NA,31909605,9436671,NA,"complete","owokbe","338JKRMM2CYLVKYX870SLX3APTWAHD","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"LH","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT87285"
"16",1695854440252,"27/09/2023 22:40:40",1695832840252,-6,"27/09/2023 10:40:40",144339,3,"questionnaire-uu2n",NA,31909605,9436671,NA,"complete","owokbe","338JKRMM2CYLVKYX870SLX3APTWAHD","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"LH","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT87285"
"17",1695854440255,"27/09/2023 22:40:40",1695832840255,-6,"27/09/2023 10:40:40",144339,3,"questionnaire-uu2n",NA,31909605,9436671,NA,"complete","owokbe","338JKRMM2CYLVKYX870SLX3APTWAHD","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"LH","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT87285"
"1",1695869509806,"28/09/2023 02:51:49",1695855109806,-4,"27/09/2023 18:51:49",144339,3,"questionnaire-uu2n",NA,31909869,9436753,NA,"complete","lkzkub","3ZWFC4W1U06TG5T8FSYED2G79IQRFN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"HL","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT58298"
"2",1695869517401,"28/09/2023 02:51:57",1695855117401,-4,"27/09/2023 18:51:57",144339,3,"questionnaire-uu2n",NA,31909869,9436753,NA,"complete","lkzkub","3ZWFC4W1U06TG5T8FSYED2G79IQRFN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"HL","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",7605.95000009537,7581.614,7605.95000009537,7605.95000009537,7581.614,7605.95000009537,1,7605.95000009537,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT58298"
"3",1695869517401,"28/09/2023 02:51:57",1695855117401,-4,"27/09/2023 18:51:57",144339,3,"questionnaire-uu2n",NA,31909869,9436753,NA,"complete","lkzkub","3ZWFC4W1U06TG5T8FSYED2G79IQRFN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"HL","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",2318.805,7581.614,7610.34999995232,2318.805,7581.614,7610.34999995232,1,2318.805,5291.54499995232,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT58298"
"4",1695869517402,"28/09/2023 02:51:57",1695855117402,-4,"27/09/2023 18:51:57",144339,3,"questionnaire-uu2n",NA,31909869,9436753,NA,"complete","lkzkub","3ZWFC4W1U06TG5T8FSYED2G79IQRFN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"HL","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",3358.491,7581.614,7610.64999990463,3358.491,7581.614,7610.64999990463,1,3358.491,4252.15899990463,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT58298"
"5",1695869517402,"28/09/2023 02:51:57",1695855117402,-4,"27/09/2023 18:51:57",144339,3,"questionnaire-uu2n",NA,31909869,9436753,NA,"complete","lkzkub","3ZWFC4W1U06TG5T8FSYED2G79IQRFN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"HL","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",4182.987,7581.614,7610.95000009537,4182.987,7581.614,7610.95000009537,1,4182.987,3427.96300009537,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT58298"
"6",1695869521822,"28/09/2023 02:52:01",1695855121822,-4,"27/09/2023 18:52:01",144339,3,"questionnaire-uu2n",NA,31909869,9436753,NA,"complete","lkzkub","3ZWFC4W1U06TG5T8FSYED2G79IQRFN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"HL","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",4449.23599995232,4448.113,4449.23599995232,4449.23599995232,4448.113,4449.23599995232,1,4449.23599995232,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT58298"
"7",1695869521824,"28/09/2023 02:52:01",1695855121824,-4,"27/09/2023 18:52:01",144339,3,"questionnaire-uu2n",NA,31909869,9436753,NA,"complete","lkzkub","3ZWFC4W1U06TG5T8FSYED2G79IQRFN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"HL","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",1816.639,4448.113,4451.73599995232,1816.639,4448.113,4451.73599995232,1,1816.639,2635.09699995232,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT58298"
"8",1695869521825,"28/09/2023 02:52:01",1695855121825,-4,"27/09/2023 18:52:01",144339,3,"questionnaire-uu2n",NA,31909869,9436753,NA,"complete","lkzkub","3ZWFC4W1U06TG5T8FSYED2G79IQRFN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"HL","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",2764.189,4448.113,4452.33600009537,2764.189,4448.113,4452.33600009537,1,2764.189,1688.14700009537,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT58298"
"9",1695869521825,"28/09/2023 02:52:01",1695855121825,-4,"27/09/2023 18:52:01",144339,3,"questionnaire-uu2n",NA,31909869,9436753,NA,"complete","lkzkub","3ZWFC4W1U06TG5T8FSYED2G79IQRFN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"HL","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",3718.298,4448.113,4452.936,3718.298,4448.113,4452.936,1,3718.298,734.638000000001,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT58298"
"10",1695869524928,"28/09/2023 02:52:04",1695855124928,-4,"27/09/2023 18:52:04",144339,3,"questionnaire-uu2n",NA,31909869,9436753,NA,"complete","lkzkub","3ZWFC4W1U06TG5T8FSYED2G79IQRFN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"HL","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",3107.823,3105.333,3107.823,3107.823,3105.333,3107.823,1,3107.823,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT58298"
"11",1695869524929,"28/09/2023 02:52:04",1695855124929,-4,"27/09/2023 18:52:04",144339,3,"questionnaire-uu2n",NA,31909869,9436753,NA,"complete","lkzkub","3ZWFC4W1U06TG5T8FSYED2G79IQRFN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"HL","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",1111.801,3105.333,3108.323,1111.801,3105.333,3108.323,1,1111.801,1996.522,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT58298"
"12",1695869524929,"28/09/2023 02:52:04",1695855124929,-4,"27/09/2023 18:52:04",144339,3,"questionnaire-uu2n",NA,31909869,9436753,NA,"complete","lkzkub","3ZWFC4W1U06TG5T8FSYED2G79IQRFN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"HL","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",1685.591,3105.333,3108.72300009537,1685.591,3105.333,3108.72300009537,1,1685.591,1423.13200009537,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT58298"
"13",1695869524929,"28/09/2023 02:52:04",1695855124929,-4,"27/09/2023 18:52:04",144339,3,"questionnaire-uu2n",NA,31909869,9436753,NA,"complete","lkzkub","3ZWFC4W1U06TG5T8FSYED2G79IQRFN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"HL","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",2471.248,3105.333,3109.12299995232,2471.248,3105.333,3109.12299995232,1,2471.248,637.874999952317,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT58298"
