"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"2",1718885267261,"20/06/2024 12:07:47",1718885266809,1,"20/06/2024 13:07:46",178265,9,"task-9qxs",NA,38393410,11284850,NA,"complete",NA,"667418aba71d121242c52a52","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1366x768","1366x607",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",11191.6999999285,NA,"Enter Key","Cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF66245"
"3",1718885272494,"20/06/2024 12:07:52",1718885272223,1,"20/06/2024 13:07:52",178265,9,"task-9qxs",NA,38393410,11284850,NA,"complete",NA,"667418aba71d121242c52a52","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1366x768","1366x607",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",5400.80000007153,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF66245"
"4",1718885272558,"20/06/2024 12:07:52",1718885272227,1,"20/06/2024 13:07:52",178265,9,"task-9qxs",NA,38393410,11284850,NA,"complete",NA,"667418aba71d121242c52a52","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1366x768","1366x607",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",16853,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF66245"
"1",1718885349762,"20/06/2024 12:09:09",1718885349715,1,"20/06/2024 13:09:09",178265,9,"task-9qxs",NA,38393461,11284864,NA,"complete",NA,"66741969cdfeb6002491ab93","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF01328"
"2",1718885360719,"20/06/2024 12:09:20",1718885360662,1,"20/06/2024 13:09:20",178265,9,"task-9qxs",NA,38393461,11284864,NA,"complete",NA,"66741969cdfeb6002491ab93","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",10805.1999999881,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF01328"
"3",1718885364669,"20/06/2024 12:09:24",1718885364630,1,"20/06/2024 13:09:24",178265,9,"task-9qxs",NA,38393461,11284864,NA,"complete",NA,"66741969cdfeb6002491ab93","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",3962.59999999404,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF01328"
"4",1718885364861,"20/06/2024 12:09:24",1718885364633,1,"20/06/2024 13:09:24",178265,9,"task-9qxs",NA,38393461,11284864,NA,"complete",NA,"66741969cdfeb6002491ab93","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",14918,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF01328"
"1",1718885429976,"20/06/2024 12:10:29",1718885429977,1,"20/06/2024 13:10:29",178265,9,"task-9qxs",NA,38393530,11284851,NA,"complete",NA,"667418e6b4b337c0902e10a8","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1440","2560x1279",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF44269"
"2",1718885452217,"20/06/2024 12:10:52",1718885452260,1,"20/06/2024 13:10:52",178265,9,"task-9qxs",NA,38393530,11284851,NA,"complete",NA,"667418e6b4b337c0902e10a8","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1440","2560x1279",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",22153.0999999996,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF44269"
"3",1718885454961,"20/06/2024 12:10:54",1718885454990,1,"20/06/2024 13:10:54",178265,9,"task-9qxs",NA,38393530,11284851,NA,"complete",NA,"667418e6b4b337c0902e10a8","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1440","2560x1279",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",2725.30000000075,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF44269"
"4",1718885455030,"20/06/2024 12:10:55",1718885454992,1,"20/06/2024 13:10:54",178265,9,"task-9qxs",NA,38393530,11284851,NA,"complete",NA,"667418e6b4b337c0902e10a8","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1440","2560x1279",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",25015,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF44269"
"1",1718885445424,"20/06/2024 12:10:45",1718885445210,1,"20/06/2024 13:10:45",178265,9,"task-9qxs",NA,38393551,11284903,NA,"complete",NA,"667419f23ae34288567110bc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1470x833",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF09311"
"2",1718885452902,"20/06/2024 12:10:52",1718885452707,1,"20/06/2024 13:10:52",178265,9,"task-9qxs",NA,38393551,11284903,NA,"complete",NA,"667419f23ae34288567110bc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1470x833",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",7236.80000019073,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF09311"
"3",1718885457430,"20/06/2024 12:10:57",1718885457259,1,"20/06/2024 13:10:57",178265,9,"task-9qxs",NA,38393551,11284903,NA,"complete",NA,"667419f23ae34288567110bc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1470x833",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",4546.20000004768,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF09311"
"4",1718885457516,"20/06/2024 12:10:57",1718885457263,1,"20/06/2024 13:10:57",178265,9,"task-9qxs",NA,38393551,11284903,NA,"complete",NA,"667419f23ae34288567110bc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1470x833",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",12053,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF09311"
"1",1718885446109,"20/06/2024 12:10:46",1718885446050,1,"20/06/2024 13:10:46",178265,9,"task-9qxs",NA,38393552,11284875,NA,"complete",NA,"667419b86853a5d3ea662fb6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x703",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF73133"
"2",1718885460060,"20/06/2024 12:11:00",1718885460025,1,"20/06/2024 13:11:00",178265,9,"task-9qxs",NA,38393552,11284875,NA,"complete",NA,"667419b86853a5d3ea662fb6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x703",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",13864.3000000119,NA,"Enter Key","Elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF73133"
"3",1718885464120,"20/06/2024 12:11:04",1718885464069,1,"20/06/2024 13:11:04",178265,9,"task-9qxs",NA,38393552,11284875,NA,"complete",NA,"667419b86853a5d3ea662fb6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x703",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",4033.60000002384,NA,"Enter Key","Sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF73133"
"4",1718885464265,"20/06/2024 12:11:04",1718885464073,1,"20/06/2024 13:11:04",178265,9,"task-9qxs",NA,38393552,11284875,NA,"complete",NA,"667419b86853a5d3ea662fb6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x703",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",18023,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF73133"
"1",1718885767744,"20/06/2024 12:16:07",1718885766451,1,"20/06/2024 13:16:06",178265,9,"task-9qxs",NA,38393723,11284871,NA,"complete",NA,"667419689477551181cbdcd9","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1552x970","1552x848",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF13522"
"2",1718885788159,"20/06/2024 12:16:28",1718885786901,1,"20/06/2024 13:16:26",178265,9,"task-9qxs",NA,38393723,11284871,NA,"complete",NA,"667419689477551181cbdcd9","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1552x970","1552x848",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",19822.2000000002,NA,"Enter Key","Elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF13522"
"3",1718885794101,"20/06/2024 12:16:34",1718885792839,1,"20/06/2024 13:16:32",178265,9,"task-9qxs",NA,38393723,11284871,NA,"complete",NA,"667419689477551181cbdcd9","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1552x970","1552x848",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",5902.10000000009,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF13522"
"4",1718885794256,"20/06/2024 12:16:34",1718885792857,1,"20/06/2024 13:16:32",178265,9,"task-9qxs",NA,38393723,11284871,NA,"complete",NA,"667419689477551181cbdcd9","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1552x970","1552x848",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",26406,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF13522"
"1",1718885774403,"20/06/2024 12:16:14",1718885774131,1,"20/06/2024 13:16:14",178265,9,"task-9qxs",NA,38393730,11284904,NA,"complete",NA,"66741a82d376d07b0f7316e7","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1440","2560x1279",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF61412"
"2",1718885789274,"20/06/2024 12:16:29",1718885789051,1,"20/06/2024 13:16:29",178265,9,"task-9qxs",NA,38393730,11284904,NA,"complete",NA,"66741a82d376d07b0f7316e7","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1440","2560x1279",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",14731.5999999978,NA,"Enter Key","Elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF61412"
"3",1718885791825,"20/06/2024 12:16:31",1718885791596,1,"20/06/2024 13:16:31",178265,9,"task-9qxs",NA,38393730,11284904,NA,"complete",NA,"66741a82d376d07b0f7316e7","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1440","2560x1279",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",2538.40000000224,NA,"Enter Key","Sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF61412"
"4",1718885791882,"20/06/2024 12:16:31",1718885791601,1,"20/06/2024 13:16:31",178265,9,"task-9qxs",NA,38393730,11284904,NA,"complete",NA,"66741a82d376d07b0f7316e7","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1440","2560x1279",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",17470,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF61412"
"1",1718886058251,"20/06/2024 12:20:58",1718886058595,1,"20/06/2024 13:20:58",178265,9,"task-9qxs",NA,38393891,11284955,NA,"complete",NA,"66741ba56db16cb3c00264e0","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x945",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF98743"
"2",1718886065995,"20/06/2024 12:21:05",1718886066404,1,"20/06/2024 13:21:06",178265,9,"task-9qxs",NA,38393891,11284955,NA,"complete",NA,"66741ba56db16cb3c00264e0","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x945",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",7626.10000002384,NA,"Enter Key","Cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF98743"
"3",1718886070597,"20/06/2024 12:21:10",1718886070988,1,"20/06/2024 13:21:10",178265,9,"task-9qxs",NA,38393891,11284955,NA,"complete",NA,"66741ba56db16cb3c00264e0","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x945",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",4580.5,NA,"Enter Key","Butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF98743"
"4",1718886070650,"20/06/2024 12:21:10",1718886070992,1,"20/06/2024 13:21:10",178265,9,"task-9qxs",NA,38393891,11284955,NA,"complete",NA,"66741ba56db16cb3c00264e0","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x945",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",12397,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF98743"
"1",1718886144383,"20/06/2024 12:22:24",1718886144349,1,"20/06/2024 13:22:24",178265,9,"task-9qxs",NA,38393936,11284991,NA,"complete",NA,"66741bf25420df405f010fb6","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF20810"
"2",1718886151537,"20/06/2024 12:22:31",1718886151517,1,"20/06/2024 13:22:31",178265,9,"task-9qxs",NA,38393936,11284991,NA,"complete",NA,"66741bf25420df405f010fb6","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",7067.10000002384,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF20810"
"3",1718886153573,"20/06/2024 12:22:33",1718886153572,1,"20/06/2024 13:22:33",178265,9,"task-9qxs",NA,38393936,11284991,NA,"complete",NA,"66741bf25420df405f010fb6","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",2052.19999998808,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF20810"
"4",1718886153629,"20/06/2024 12:22:33",1718886153574,1,"20/06/2024 13:22:33",178265,9,"task-9qxs",NA,38393936,11284991,NA,"complete",NA,"66741bf25420df405f010fb6","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",9225,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF20810"
"1",1718886165735,"20/06/2024 12:22:45",1718886164485,1,"20/06/2024 13:22:44",178265,9,"task-9qxs",NA,38393947,11284975,NA,"complete",NA,"66741ccaa937e5fc87703603","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1440","960x945",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF18538"
"2",1718886174698,"20/06/2024 12:22:54",1718886173488,1,"20/06/2024 13:22:53",178265,9,"task-9qxs",NA,38393947,11284975,NA,"complete",NA,"66741ccaa937e5fc87703603","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1440","960x945",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",8762.60000000149,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF18538"
"3",1718886177332,"20/06/2024 12:22:57",1718886176113,1,"20/06/2024 13:22:56",178265,9,"task-9qxs",NA,38393947,11284975,NA,"complete",NA,"66741ccaa937e5fc87703603","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1440","960x945",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",2621.19999999925,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF18538"
"4",1718886177395,"20/06/2024 12:22:57",1718886176115,1,"20/06/2024 13:22:56",178265,9,"task-9qxs",NA,38393947,11284975,NA,"complete",NA,"66741ccaa937e5fc87703603","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1440","960x945",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",11630,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF18538"
"1",1718886234701,"20/06/2024 12:23:54",1718886234632,1,"20/06/2024 13:23:54",178265,9,"task-9qxs",NA,38393974,11284994,NA,"complete",NA,"66741ca1d5b0121b5a819963","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1920x1080","972x839",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF81485"
"2",1718886242606,"20/06/2024 12:24:02",1718886242574,1,"20/06/2024 13:24:02",178265,9,"task-9qxs",NA,38393974,11284994,NA,"complete",NA,"66741ca1d5b0121b5a819963","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",7725.60000002384,NA,"Enter Key","Snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF81485"
"3",1718886247925,"20/06/2024 12:24:07",1718886247902,1,"20/06/2024 13:24:07",178265,9,"task-9qxs",NA,38393974,11284994,NA,"complete",NA,"66741ca1d5b0121b5a819963","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",5324.60000002384,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF81485"
"4",1718886247998,"20/06/2024 12:24:07",1718886247905,1,"20/06/2024 13:24:07",178265,9,"task-9qxs",NA,38393974,11284994,NA,"complete",NA,"66741ca1d5b0121b5a819963","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",13273,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF81485"
"1",1718888289004,"20/06/2024 12:58:09",1718888287820,1,"20/06/2024 13:58:07",178265,9,"task-9qxs",NA,38395262,11285240,NA,"complete",NA,"667422f2bef477d910655498","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 125.0.0.0","1396x785","1397x616",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF24504"
"2",1718888293758,"20/06/2024 12:58:13",1718888292584,1,"20/06/2024 13:58:12",178265,9,"task-9qxs",NA,38395262,11285240,NA,"complete",NA,"667422f2bef477d910655498","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 125.0.0.0","1396x785","1397x616",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",4397.59999999404,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF24504"
"3",1718888296204,"20/06/2024 12:58:16",1718888295106,1,"20/06/2024 13:58:15",178265,9,"task-9qxs",NA,38395262,11285240,NA,"complete",NA,"667422f2bef477d910655498","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 125.0.0.0","1396x785","1397x616",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",2503.90000000596,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF24504"
"4",1718888296274,"20/06/2024 12:58:16",1718888295113,1,"20/06/2024 13:58:15",178265,9,"task-9qxs",NA,38395262,11285240,NA,"complete",NA,"667422f2bef477d910655498","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 125.0.0.0","1396x785","1397x616",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",7293,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF24504"
"1",1718889635380,"20/06/2024 13:20:35",1718889635287,1,"20/06/2024 14:20:35",178265,9,"task-9qxs",NA,38395944,11285472,NA,"complete",NA,"667427edab2b66350d5601d2","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x593",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF02217"
