"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"12",1695071212413,"18/09/2023 21:06:52",1695056812413,-4,"18/09/2023 13:06:52",142342,3,"questionnaire-uu2n",NA,31723572,9377006,NA,"complete","wimqes","39ASUFLU636L7NFOTGK0K2HVX7WXEO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",2279.183,3242.331,3248.217,2279.183,3242.331,3248.217,1,2279.183,969.034,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT06078"
"13",1695071212414,"18/09/2023 21:06:52",1695056812414,-4,"18/09/2023 13:06:52",142342,3,"questionnaire-uu2n",NA,31723572,9377006,NA,"complete","wimqes","39ASUFLU636L7NFOTGK0K2HVX7WXEO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","7",2698.771,3242.331,3248.717,2698.771,3242.331,3248.717,1,2698.771,549.946,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT06078"
"14",1695071212416,"18/09/2023 21:06:52",1695056812416,-4,"18/09/2023 13:06:52",142342,3,"questionnaire-uu2n",NA,31723572,9377006,NA,"complete","wimqes","39ASUFLU636L7NFOTGK0K2HVX7WXEO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT06078"
"1",1695073247567,"18/09/2023 21:40:47",1695058847567,-4,"18/09/2023 13:40:47",142342,3,"questionnaire-uu2n",NA,31724160,9377163,NA,"complete","sxwzma","39K0FND3ANE7NYZ8Z4G5D2B642ZAMY","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT80434"
"2",1695073260219,"18/09/2023 21:41:00",1695058860219,-4,"18/09/2023 13:41:00",142342,3,"questionnaire-uu2n",NA,31724160,9377163,NA,"complete","sxwzma","39K0FND3ANE7NYZ8Z4G5D2B642ZAMY","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",12687.5,12656.25,12687.5,12687.5,12656.25,12687.5,1,12687.5,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT80434"
"3",1695073260222,"18/09/2023 21:41:00",1695058860222,-4,"18/09/2023 13:41:00",142342,3,"questionnaire-uu2n",NA,31724160,9377163,NA,"complete","sxwzma","39K0FND3ANE7NYZ8Z4G5D2B642ZAMY","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",11812.5,12656.25,12687.5,11812.5,12656.25,12687.5,1,11812.5,875,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT80434"
"4",1695073260222,"18/09/2023 21:41:00",1695058860222,-4,"18/09/2023 13:41:00",142342,3,"questionnaire-uu2n",NA,31724160,9377163,NA,"complete","sxwzma","39K0FND3ANE7NYZ8Z4G5D2B642ZAMY","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",10187.5,12656.25,12687.5,10187.5,12656.25,12687.5,1,10187.5,2500,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT80434"
"5",1695073260223,"18/09/2023 21:41:00",1695058860223,-4,"18/09/2023 13:41:00",142342,3,"questionnaire-uu2n",NA,31724160,9377163,NA,"complete","sxwzma","39K0FND3ANE7NYZ8Z4G5D2B642ZAMY","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",10812.5,12656.25,12687.5,10812.5,12656.25,12687.5,1,10812.5,1875,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT80434"
"6",1695073264518,"18/09/2023 21:41:04",1695058864518,-4,"18/09/2023 13:41:04",142342,3,"questionnaire-uu2n",NA,31724160,9377163,NA,"complete","sxwzma","39K0FND3ANE7NYZ8Z4G5D2B642ZAMY","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",4330.25,4312.5,4330.25,4330.25,4312.5,4330.25,1,4330.25,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT80434"
"7",1695073264518,"18/09/2023 21:41:04",1695058864518,-4,"18/09/2023 13:41:04",142342,3,"questionnaire-uu2n",NA,31724160,9377163,NA,"complete","sxwzma","39K0FND3ANE7NYZ8Z4G5D2B642ZAMY","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",2125,4312.5,4330.25,2125,4312.5,4330.25,1,2125,2205.25,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT80434"
"8",1695073264519,"18/09/2023 21:41:04",1695058864519,-4,"18/09/2023 13:41:04",142342,3,"questionnaire-uu2n",NA,31724160,9377163,NA,"complete","sxwzma","39K0FND3ANE7NYZ8Z4G5D2B642ZAMY","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",2781.25,4312.5,4331.25,2781.25,4312.5,4331.25,1,2781.25,1550,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT80434"
"9",1695073264519,"18/09/2023 21:41:04",1695058864519,-4,"18/09/2023 13:41:04",142342,3,"questionnaire-uu2n",NA,31724160,9377163,NA,"complete","sxwzma","39K0FND3ANE7NYZ8Z4G5D2B642ZAMY","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",3343.75,4312.5,4331.25,3343.75,4312.5,4331.25,1,3343.75,987.5,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT80434"
"10",1695073268341,"18/09/2023 21:41:08",1695058868341,-4,"18/09/2023 13:41:08",142342,3,"questionnaire-uu2n",NA,31724160,9377163,NA,"complete","sxwzma","39K0FND3ANE7NYZ8Z4G5D2B642ZAMY","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",3840.75,3812.5,3840.75,3840.75,3812.5,3840.75,1,3840.75,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT80434"
"11",1695073268342,"18/09/2023 21:41:08",1695058868342,-4,"18/09/2023 13:41:08",142342,3,"questionnaire-uu2n",NA,31724160,9377163,NA,"complete","sxwzma","39K0FND3ANE7NYZ8Z4G5D2B642ZAMY","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",1687.5,3812.5,3841.75,1687.5,3812.5,3841.75,1,1687.5,2154.25,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT80434"
"12",1695073268342,"18/09/2023 21:41:08",1695058868342,-4,"18/09/2023 13:41:08",142342,3,"questionnaire-uu2n",NA,31724160,9377163,NA,"complete","sxwzma","39K0FND3ANE7NYZ8Z4G5D2B642ZAMY","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",2312.5,3812.5,3841.75,2312.5,3812.5,3841.75,1,2312.5,1529.25,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT80434"
"13",1695073268342,"18/09/2023 21:41:08",1695058868342,-4,"18/09/2023 13:41:08",142342,3,"questionnaire-uu2n",NA,31724160,9377163,NA,"complete","sxwzma","39K0FND3ANE7NYZ8Z4G5D2B642ZAMY","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",2875,3812.5,3841.75,2875,3812.5,3841.75,1,2875,966.75,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT80434"
"14",1695073268346,"18/09/2023 21:41:08",1695058868346,-4,"18/09/2023 13:41:08",142342,3,"questionnaire-uu2n",NA,31724160,9377163,NA,"complete","sxwzma","39K0FND3ANE7NYZ8Z4G5D2B642ZAMY","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT80434"
"1",1695074894944,"18/09/2023 22:08:14",1695060494944,-4,"18/09/2023 14:08:14",142342,3,"questionnaire-uu2n",NA,31724556,9377234,NA,"complete","izvdxh","37M28K1J0WCHMQTNW73DXAJP1VOJAY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT78837"
"2",1695074910529,"18/09/2023 22:08:30",1695060510529,-4,"18/09/2023 14:08:30",142342,3,"questionnaire-uu2n",NA,31724556,9377234,NA,"complete","izvdxh","37M28K1J0WCHMQTNW73DXAJP1VOJAY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",15611.444,15594.778,15611.444,15611.444,15594.778,15611.444,1,15611.444,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT78837"
"3",1695074910533,"18/09/2023 22:08:30",1695060510533,-4,"18/09/2023 14:08:30",142342,3,"questionnaire-uu2n",NA,31724556,9377234,NA,"complete","izvdxh","37M28K1J0WCHMQTNW73DXAJP1VOJAY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",4670.936,15594.778,15611.444,4670.936,15594.778,15611.444,1,4670.936,10940.508,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT78837"
"4",1695074910534,"18/09/2023 22:08:30",1695060510534,-4,"18/09/2023 14:08:30",142342,3,"questionnaire-uu2n",NA,31724556,9377234,NA,"complete","izvdxh","37M28K1J0WCHMQTNW73DXAJP1VOJAY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",5693.957,15594.778,15611.444,5693.957,15594.778,15611.444,1,5693.957,9917.487,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT78837"
"5",1695074910535,"18/09/2023 22:08:30",1695060510535,-4,"18/09/2023 14:08:30",142342,3,"questionnaire-uu2n",NA,31724556,9377234,NA,"complete","izvdxh","37M28K1J0WCHMQTNW73DXAJP1VOJAY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",9744.947,15594.778,15611.444,9744.947,15594.778,15611.444,1,9744.947,5866.497,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT78837"
"6",1695074917830,"18/09/2023 22:08:37",1695060517830,-4,"18/09/2023 14:08:37",142342,3,"questionnaire-uu2n",NA,31724556,9377234,NA,"complete","izvdxh","37M28K1J0WCHMQTNW73DXAJP1VOJAY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",7321.46899998808,7316.008,7321.46899998808,7321.46899998808,7316.008,7321.46899998808,1,7321.46899998808,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT78837"
"7",1695074917830,"18/09/2023 22:08:37",1695060517830,-4,"18/09/2023 14:08:37",142342,3,"questionnaire-uu2n",NA,31724556,9377234,NA,"complete","izvdxh","37M28K1J0WCHMQTNW73DXAJP1VOJAY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",2826.403,7316.008,7322.56900001192,2826.403,7316.008,7322.56900001192,1,2826.403,4496.16600001192,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT78837"
"8",1695074917831,"18/09/2023 22:08:37",1695060517831,-4,"18/09/2023 14:08:37",142342,3,"questionnaire-uu2n",NA,31724556,9377234,NA,"complete","izvdxh","37M28K1J0WCHMQTNW73DXAJP1VOJAY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",5192.007,7316.008,7323.269,5192.007,7316.008,7323.269,1,5192.007,2131.262,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT78837"
"9",1695074917832,"18/09/2023 22:08:37",1695060517832,-4,"18/09/2023 14:08:37",142342,3,"questionnaire-uu2n",NA,31724556,9377234,NA,"complete","izvdxh","37M28K1J0WCHMQTNW73DXAJP1VOJAY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",6386.267,7316.008,7324.06900001192,6386.267,7316.008,7324.06900001192,1,6386.267,937.802000011921,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT78837"
"10",1695074922102,"18/09/2023 22:08:42",1695060522102,-4,"18/09/2023 14:08:42",142342,3,"questionnaire-uu2n",NA,31724556,9377234,NA,"complete","izvdxh","37M28K1J0WCHMQTNW73DXAJP1VOJAY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",4277.86099999404,4264.645,4277.86099999404,4277.86099999404,4264.645,4277.86099999404,1,4277.86099999404,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT78837"
"11",1695074922110,"18/09/2023 22:08:42",1695060522110,-4,"18/09/2023 14:08:42",142342,3,"questionnaire-uu2n",NA,31724556,9377234,NA,"complete","izvdxh","37M28K1J0WCHMQTNW73DXAJP1VOJAY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",1830.69,4264.645,4281.31099999999,1830.69,4264.645,4281.31099999999,1,1830.69,2450.621,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT78837"
"12",1695074922111,"18/09/2023 22:08:42",1695060522111,-4,"18/09/2023 14:08:42",142342,3,"questionnaire-uu2n",NA,31724556,9377234,NA,"complete","izvdxh","37M28K1J0WCHMQTNW73DXAJP1VOJAY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",2683.806,4264.645,4281.31099999999,2683.806,4264.645,4281.31099999999,1,2683.806,1597.505,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT78837"
"13",1695074922111,"18/09/2023 22:08:42",1695060522111,-4,"18/09/2023 14:08:42",142342,3,"questionnaire-uu2n",NA,31724556,9377234,NA,"complete","izvdxh","37M28K1J0WCHMQTNW73DXAJP1VOJAY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",3368.5,4264.645,4281.31099999999,3368.5,4264.645,4281.31099999999,1,3368.5,912.810999999994,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT78837"
"14",1695074922115,"18/09/2023 22:08:42",1695060522115,-4,"18/09/2023 14:08:42",142342,3,"questionnaire-uu2n",NA,31724556,9377234,NA,"complete","izvdxh","37M28K1J0WCHMQTNW73DXAJP1VOJAY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT78837"
"1",1695078594889,"18/09/2023 23:09:54",1695060594889,-5,"18/09/2023 13:09:54",142342,3,"questionnaire-uu2n",NA,31724568,9377261,NA,"complete","aeoekf","34QN5IT0T5QW1WZMD19TJEYYBCK08X","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT84358"
"2",1695078604786,"18/09/2023 23:10:04",1695060604786,-5,"18/09/2023 13:10:04",142342,3,"questionnaire-uu2n",NA,31724568,9377261,NA,"complete","aeoekf","34QN5IT0T5QW1WZMD19TJEYYBCK08X","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",9893,9875,9893,9893,9875,9893,1,9893,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT84358"
"3",1695078604787,"18/09/2023 23:10:04",1695060604787,-5,"18/09/2023 13:10:04",142342,3,"questionnaire-uu2n",NA,31724568,9377261,NA,"complete","aeoekf","34QN5IT0T5QW1WZMD19TJEYYBCK08X","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",8281.25,9875,9900,8281.25,9875,9900,1,8281.25,1618.75,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT84358"
"4",1695078604787,"18/09/2023 23:10:04",1695060604787,-5,"18/09/2023 13:10:04",142342,3,"questionnaire-uu2n",NA,31724568,9377261,NA,"complete","aeoekf","34QN5IT0T5QW1WZMD19TJEYYBCK08X","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",2937.5,9875,9900,2937.5,9875,9900,1,2937.5,6962.5,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT84358"
"5",1695078604788,"18/09/2023 23:10:04",1695060604788,-5,"18/09/2023 13:10:04",142342,3,"questionnaire-uu2n",NA,31724568,9377261,NA,"complete","aeoekf","34QN5IT0T5QW1WZMD19TJEYYBCK08X","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",4062.5,9875,9901,4062.5,9875,9901,1,4062.5,5838.5,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT84358"
"6",1695078620484,"18/09/2023 23:10:20",1695060620484,-5,"18/09/2023 13:10:20",142342,3,"questionnaire-uu2n",NA,31724568,9377261,NA,"complete","aeoekf","34QN5IT0T5QW1WZMD19TJEYYBCK08X","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",15721,15718.75,15721,15721,15718.75,15721,1,15721,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT84358"
"7",1695078620487,"18/09/2023 23:10:20",1695060620487,-5,"18/09/2023 13:10:20",142342,3,"questionnaire-uu2n",NA,31724568,9377261,NA,"complete","aeoekf","34QN5IT0T5QW1WZMD19TJEYYBCK08X","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",3875,15718.75,15724,3875,15718.75,15724,1,3875,11849,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT84358"
"8",1695078620487,"18/09/2023 23:10:20",1695060620487,-5,"18/09/2023 13:10:20",142342,3,"questionnaire-uu2n",NA,31724568,9377261,NA,"complete","aeoekf","34QN5IT0T5QW1WZMD19TJEYYBCK08X","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",4406.25,15718.75,15724,4406.25,15718.75,15724,1,4406.25,11317.75,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT84358"
"9",1695078620488,"18/09/2023 23:10:20",1695060620488,-5,"18/09/2023 13:10:20",142342,3,"questionnaire-uu2n",NA,31724568,9377261,NA,"complete","aeoekf","34QN5IT0T5QW1WZMD19TJEYYBCK08X","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",15000,15718.75,15724,15000,15718.75,15724,1,15000,724,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT84358"
"10",1695078625027,"18/09/2023 23:10:25",1695060625027,-5,"18/09/2023 13:10:25",142342,3,"questionnaire-uu2n",NA,31724568,9377261,NA,"complete","aeoekf","34QN5IT0T5QW1WZMD19TJEYYBCK08X","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",4545.25,4531.25,4545.25,4545.25,4531.25,4545.25,1,4545.25,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT84358"
"11",1695078625027,"18/09/2023 23:10:25",1695060625027,-5,"18/09/2023 13:10:25",142342,3,"questionnaire-uu2n",NA,31724568,9377261,NA,"complete","aeoekf","34QN5IT0T5QW1WZMD19TJEYYBCK08X","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",2000,4531.25,4545.25,2000,4531.25,4545.25,1,2000,2545.25,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT84358"
