"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","randomiser.a4zk","branch.4fv7","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"13",1695944389590,"28/09/2023 23:39:49",1695919189590,-7,"28/09/2023 09:39:49",144339,5,"questionnaire-uu2n",NA,31928998,9442821,NA,"complete","xfkcrc","37M28K1J0WCHMQTNW73DXAJP2RGAJA","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","2048x1152","1638x802",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",9293.284,10175.385,10182.332,9293.284,10175.385,10182.332,1,9293.284,889.04800000001,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT87014"
"14",1695944389593,"28/09/2023 23:39:49",1695919189593,-7,"28/09/2023 09:39:49",144339,5,"questionnaire-uu2n",NA,31928998,9442821,NA,"complete","xfkcrc","37M28K1J0WCHMQTNW73DXAJP2RGAJA","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","2048x1152","1638x802",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"HL","In","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT87014"
"1",1695944496632,"28/09/2023 23:41:36",1695919296632,-7,"28/09/2023 09:41:36",144339,5,"questionnaire-uu2n",NA,31929086,9442815,NA,"complete","uhjmax","3VE8AYVF8SWNY0ECGJSEMLL2JWZF88","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT14988"
"2",1695944526824,"28/09/2023 23:42:06",1695919326824,-7,"28/09/2023 09:42:06",144339,5,"questionnaire-uu2n",NA,31929086,9442815,NA,"complete","uhjmax","3VE8AYVF8SWNY0ECGJSEMLL2JWZF88","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",36032,36003,36032,36032,36003,36032,1,36032,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT14988"
"3",1695944526827,"28/09/2023 23:42:06",1695919326827,-7,"28/09/2023 09:42:06",144339,5,"questionnaire-uu2n",NA,31929086,9442815,NA,"complete","uhjmax","3VE8AYVF8SWNY0ECGJSEMLL2JWZF88","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",14190.5,36003,36034.25,14190.5,36003,36034.25,1,14190.5,21843.75,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT14988"
"4",1695944526827,"28/09/2023 23:42:06",1695919326827,-7,"28/09/2023 09:42:06",144339,5,"questionnaire-uu2n",NA,31929086,9442815,NA,"complete","uhjmax","3VE8AYVF8SWNY0ECGJSEMLL2JWZF88","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",15378,36003,36034.25,15378,36003,36034.25,1,15378,20656.25,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT14988"
"5",1695944526828,"28/09/2023 23:42:06",1695919326828,-7,"28/09/2023 09:42:06",144339,5,"questionnaire-uu2n",NA,31929086,9442815,NA,"complete","uhjmax","3VE8AYVF8SWNY0ECGJSEMLL2JWZF88","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",33628,36003,36034.25,33628,36003,36034.25,1,33628,2406.25,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT14988"
"6",1695944554958,"28/09/2023 23:42:34",1695919354958,-7,"28/09/2023 09:42:34",144339,5,"questionnaire-uu2n",NA,31929086,9442815,NA,"complete","uhjmax","3VE8AYVF8SWNY0ECGJSEMLL2JWZF88","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",28167,28156.25,28167,28167,28156.25,28167,1,28167,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT14988"
"7",1695944554961,"28/09/2023 23:42:34",1695919354961,-7,"28/09/2023 09:42:34",144339,5,"questionnaire-uu2n",NA,31929086,9442815,NA,"complete","uhjmax","3VE8AYVF8SWNY0ECGJSEMLL2JWZF88","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",6031.25,28156.25,28169,6031.25,28156.25,28169,1,6031.25,22137.75,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT14988"
"8",1695944554961,"28/09/2023 23:42:34",1695919354961,-7,"28/09/2023 09:42:34",144339,5,"questionnaire-uu2n",NA,31929086,9442815,NA,"complete","uhjmax","3VE8AYVF8SWNY0ECGJSEMLL2JWZF88","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",15156.25,28156.25,28170,15156.25,28156.25,28170,1,15156.25,13013.75,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT14988"
"9",1695944554962,"28/09/2023 23:42:34",1695919354962,-7,"28/09/2023 09:42:34",144339,5,"questionnaire-uu2n",NA,31929086,9442815,NA,"complete","uhjmax","3VE8AYVF8SWNY0ECGJSEMLL2JWZF88","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",27468.75,28156.25,28171,27468.75,28156.25,28171,1,27468.75,702.25,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT14988"
"10",1695944571125,"28/09/2023 23:42:51",1695919371125,-7,"28/09/2023 09:42:51",144339,5,"questionnaire-uu2n",NA,31929086,9442815,NA,"complete","uhjmax","3VE8AYVF8SWNY0ECGJSEMLL2JWZF88","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",16176.75,16156.25,16176.75,16176.75,16156.25,16176.75,1,16176.75,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT14988"
"11",1695944571129,"28/09/2023 23:42:51",1695919371129,-7,"28/09/2023 09:42:51",144339,5,"questionnaire-uu2n",NA,31929086,9442815,NA,"complete","uhjmax","3VE8AYVF8SWNY0ECGJSEMLL2JWZF88","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",10593.75,16156.25,16180.75,10593.75,16156.25,16180.75,1,10593.75,5587,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT14988"
"12",1695944571129,"28/09/2023 23:42:51",1695919371129,-7,"28/09/2023 09:42:51",144339,5,"questionnaire-uu2n",NA,31929086,9442815,NA,"complete","uhjmax","3VE8AYVF8SWNY0ECGJSEMLL2JWZF88","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",13500,16156.25,16181.75,13500,16156.25,16181.75,1,13500,2681.75,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT14988"
"13",1695944571130,"28/09/2023 23:42:51",1695919371130,-7,"28/09/2023 09:42:51",144339,5,"questionnaire-uu2n",NA,31929086,9442815,NA,"complete","uhjmax","3VE8AYVF8SWNY0ECGJSEMLL2JWZF88","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",15500,16156.25,16182.75,15500,16156.25,16182.75,1,15500,682.75,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT14988"
"14",1695944571134,"28/09/2023 23:42:51",1695919371134,-7,"28/09/2023 09:42:51",144339,5,"questionnaire-uu2n",NA,31929086,9442815,NA,"complete","uhjmax","3VE8AYVF8SWNY0ECGJSEMLL2JWZF88","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT14988"
"1",1695932774740,"28/09/2023 20:26:14",1695918374740,-4,"28/09/2023 12:26:14",144339,5,"questionnaire-uu2n",NA,31928606,9442826,NA,"complete","ivnzmx","31N2WW6R9XP1X38642XIV4DR3A7F3G","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1364x768","1364x657",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"HL","In","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT37474"
"2",1695932783120,"28/09/2023 20:26:23",1695918383120,-4,"28/09/2023 12:26:23",144339,5,"questionnaire-uu2n",NA,31928606,9442826,NA,"complete","ivnzmx","31N2WW6R9XP1X38642XIV4DR3A7F3G","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1364x768","1364x657",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",8398.9900002861,8385.126,8398.9900002861,8398.9900002861,8385.126,8398.9900002861,1,8398.9900002861,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT37474"
"3",1695932783121,"28/09/2023 20:26:23",1695918383121,-4,"28/09/2023 12:26:23",144339,5,"questionnaire-uu2n",NA,31928606,9442826,NA,"complete","ivnzmx","31N2WW6R9XP1X38642XIV4DR3A7F3G","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1364x768","1364x657",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",4828.361,8385.126,8400.59000019074,4828.361,8385.126,8400.59000019074,1,4828.361,3572.22900019074,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT37474"
"4",1695932783121,"28/09/2023 20:26:23",1695918383121,-4,"28/09/2023 12:26:23",144339,5,"questionnaire-uu2n",NA,31928606,9442826,NA,"complete","ivnzmx","31N2WW6R9XP1X38642XIV4DR3A7F3G","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1364x768","1364x657",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",6313.195,8385.126,8400.9900002861,6313.195,8385.126,8400.9900002861,1,6313.195,2087.7950002861,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT37474"
"5",1695932783121,"28/09/2023 20:26:23",1695918383121,-4,"28/09/2023 12:26:23",144339,5,"questionnaire-uu2n",NA,31928606,9442826,NA,"complete","ivnzmx","31N2WW6R9XP1X38642XIV4DR3A7F3G","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1364x768","1364x657",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",7734.242,8385.126,8401.38999990463,7734.242,8385.126,8401.38999990463,1,7734.242,667.147999904634,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT37474"
"6",1695932790336,"28/09/2023 20:26:30",1695918390336,-4,"28/09/2023 12:26:30",144339,5,"questionnaire-uu2n",NA,31928606,9442826,NA,"complete","ivnzmx","31N2WW6R9XP1X38642XIV4DR3A7F3G","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1364x768","1364x657",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",7230.96400019073,7208.875,7230.96400019073,7230.96400019073,7208.875,7230.96400019073,1,7230.96400019073,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT37474"
"7",1695932790340,"28/09/2023 20:26:30",1695918390340,-4,"28/09/2023 12:26:30",144339,5,"questionnaire-uu2n",NA,31928606,9442826,NA,"complete","ivnzmx","31N2WW6R9XP1X38642XIV4DR3A7F3G","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1364x768","1364x657",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",3281.213,7208.875,7234.664,3281.213,7208.875,7234.664,1,3281.213,3953.451,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT37474"
"8",1695932790340,"28/09/2023 20:26:30",1695918390340,-4,"28/09/2023 12:26:30",144339,5,"questionnaire-uu2n",NA,31928606,9442826,NA,"complete","ivnzmx","31N2WW6R9XP1X38642XIV4DR3A7F3G","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1364x768","1364x657",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",5045.294,7208.875,7235.06400009537,5045.294,7208.875,7235.06400009537,1,5045.294,2189.77000009537,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT37474"
"9",1695932790341,"28/09/2023 20:26:30",1695918390341,-4,"28/09/2023 12:26:30",144339,5,"questionnaire-uu2n",NA,31928606,9442826,NA,"complete","ivnzmx","31N2WW6R9XP1X38642XIV4DR3A7F3G","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1364x768","1364x657",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",6717.318,7208.875,7236.06400009537,6717.318,7208.875,7236.06400009537,1,6717.318,518.746000095369,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT37474"
"10",1695932795026,"28/09/2023 20:26:35",1695918395026,-4,"28/09/2023 12:26:35",144339,5,"questionnaire-uu2n",NA,31928606,9442826,NA,"complete","ivnzmx","31N2WW6R9XP1X38642XIV4DR3A7F3G","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1364x768","1364x657",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",4712.08900019074,4695.527,4712.08900019074,4712.08900019074,4695.527,4712.08900019074,1,4712.08900019074,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT37474"
"11",1695932795027,"28/09/2023 20:26:35",1695918395027,-4,"28/09/2023 12:26:35",144339,5,"questionnaire-uu2n",NA,31928606,9442826,NA,"complete","ivnzmx","31N2WW6R9XP1X38642XIV4DR3A7F3G","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1364x768","1364x657",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",1855.403,4695.527,4712.4890002861,1855.403,4695.527,4712.4890002861,1,1855.403,2857.0860002861,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT37474"
"12",1695932795027,"28/09/2023 20:26:35",1695918395027,-4,"28/09/2023 12:26:35",144339,5,"questionnaire-uu2n",NA,31928606,9442826,NA,"complete","ivnzmx","31N2WW6R9XP1X38642XIV4DR3A7F3G","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1364x768","1364x657",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",3489.604,4695.527,4713.08900019074,3489.604,4695.527,4713.08900019074,1,3489.604,1223.48500019074,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT37474"
"13",1695932795028,"28/09/2023 20:26:35",1695918395028,-4,"28/09/2023 12:26:35",144339,5,"questionnaire-uu2n",NA,31928606,9442826,NA,"complete","ivnzmx","31N2WW6R9XP1X38642XIV4DR3A7F3G","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1364x768","1364x657",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",3953.884,4695.527,4713.4890002861,3953.884,4695.527,4713.4890002861,1,3953.884,759.605000286101,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT37474"
"14",1695932795032,"28/09/2023 20:26:35",1695918395032,-4,"28/09/2023 12:26:35",144339,5,"questionnaire-uu2n",NA,31928606,9442826,NA,"complete","ivnzmx","31N2WW6R9XP1X38642XIV4DR3A7F3G","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1364x768","1364x657",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"HL","In","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT37474"
"1",1695947761320,"29/09/2023 00:36:01",1695933361320,-4,"28/09/2023 16:36:01",144339,5,"questionnaire-uu2n",NA,31928950,9442854,NA,"complete","exnbum","378XPAWRUICLRF9HEPIDL94PPCTAI0","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x907",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"LH","In","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT61143"
"2",1695947778727,"29/09/2023 00:36:18",1695933378727,-4,"28/09/2023 16:36:18",144339,5,"questionnaire-uu2n",NA,31928950,9442854,NA,"complete","exnbum","378XPAWRUICLRF9HEPIDL94PPCTAI0","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x907",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",17412.6119999046,17403.558,17412.6119999046,17412.6119999046,17403.558,17412.6119999046,1,17412.6119999046,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT61143"
"3",1695947778729,"29/09/2023 00:36:18",1695933378729,-4,"28/09/2023 16:36:18",144339,5,"questionnaire-uu2n",NA,31928950,9442854,NA,"complete","exnbum","378XPAWRUICLRF9HEPIDL94PPCTAI0","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x907",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",8597.686,17403.558,17420.224,8597.686,17403.558,17420.224,1,8597.686,8822.53799999999,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT61143"
"4",1695947778730,"29/09/2023 00:36:18",1695933378730,-4,"28/09/2023 16:36:18",144339,5,"questionnaire-uu2n",NA,31928950,9442854,NA,"complete","exnbum","378XPAWRUICLRF9HEPIDL94PPCTAI0","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x907",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",12950.028,17403.558,17420.224,12950.028,17403.558,17420.224,1,12950.028,4470.19599999999,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT61143"
"5",1695947778730,"29/09/2023 00:36:18",1695933378730,-4,"28/09/2023 16:36:18",144339,5,"questionnaire-uu2n",NA,31928950,9442854,NA,"complete","exnbum","378XPAWRUICLRF9HEPIDL94PPCTAI0","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x907",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",15504.268,17403.558,17420.224,15504.268,17403.558,17420.224,1,15504.268,1915.95599999999,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT61143"
"6",1695947787333,"29/09/2023 00:36:27",1695933387333,-4,"28/09/2023 16:36:27",144339,5,"questionnaire-uu2n",NA,31928950,9442854,NA,"complete","exnbum","378XPAWRUICLRF9HEPIDL94PPCTAI0","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x907",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",8621.55399990463,8608.793,8621.55399990463,8621.55399990463,8608.793,8621.55399990463,1,8621.55399990463,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT61143"
"7",1695947787334,"29/09/2023 00:36:27",1695933387334,-4,"28/09/2023 16:36:27",144339,5,"questionnaire-uu2n",NA,31928950,9442854,NA,"complete","exnbum","378XPAWRUICLRF9HEPIDL94PPCTAI0","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x907",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",4663.399,8608.793,8622.15399980927,4663.399,8608.793,8622.15399980927,1,4663.399,3958.75499980927,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT61143"
"8",1695947787334,"29/09/2023 00:36:27",1695933387334,-4,"28/09/2023 16:36:27",144339,5,"questionnaire-uu2n",NA,31928950,9442854,NA,"complete","exnbum","378XPAWRUICLRF9HEPIDL94PPCTAI0","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x907",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",5909.639,8608.793,8622.7539997139,5909.639,8608.793,8622.7539997139,1,5909.639,2713.1149997139,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT61143"
"9",1695947787335,"29/09/2023 00:36:27",1695933387335,-4,"28/09/2023 16:36:27",144339,5,"questionnaire-uu2n",NA,31928950,9442854,NA,"complete","exnbum","378XPAWRUICLRF9HEPIDL94PPCTAI0","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x907",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",6783.094,8608.793,8623.2539997139,6783.094,8608.793,8623.2539997139,1,6783.094,1840.1599997139,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT61143"
"10",1695947793278,"29/09/2023 00:36:33",1695933393278,-4,"28/09/2023 16:36:33",144339,5,"questionnaire-uu2n",NA,31928950,9442854,NA,"complete","exnbum","378XPAWRUICLRF9HEPIDL94PPCTAI0","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x907",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",5957.161,5948.043,5957.161,5957.161,5948.043,5957.161,1,5957.161,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT61143"
"11",1695947793282,"29/09/2023 00:36:33",1695933393282,-4,"28/09/2023 16:36:33",144339,5,"questionnaire-uu2n",NA,31928950,9442854,NA,"complete","exnbum","378XPAWRUICLRF9HEPIDL94PPCTAI0","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x907",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",2242.353,5948.043,5961.26099990463,2242.353,5948.043,5961.26099990463,1,2242.353,3718.90799990463,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT61143"
