"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"3",1701885260803,"06/12/2023 17:54:20",1701885260803,0,"06/12/2023 17:54:20",152734,15,"questionnaire-uu2n",NA,33496312,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",8958.128,14659.402,14666.346,8958.128,14659.402,14666.346,1,8958.128,5708.218,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF62430"
"4",1701885260803,"06/12/2023 17:54:20",1701885260803,0,"06/12/2023 17:54:20",152734,15,"questionnaire-uu2n",NA,33496312,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",4749.903,14659.402,14666.346,4749.903,14659.402,14666.346,1,4749.903,9916.443,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF62430"
"5",1701885260804,"06/12/2023 17:54:20",1701885260804,0,"06/12/2023 17:54:20",152734,15,"questionnaire-uu2n",NA,33496312,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",11937.215,14659.402,14666.346,11937.215,14659.402,14666.346,1,11937.215,2729.131,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF62430"
"6",1701885275415,"06/12/2023 17:54:35",1701885275415,0,"06/12/2023 17:54:35",152734,15,"questionnaire-uu2n",NA,33496312,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",14624.653,14617.709,14624.653,14624.653,14617.709,14624.653,1,14624.653,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF62430"
"7",1701885275416,"06/12/2023 17:54:35",1701885275416,0,"06/12/2023 17:54:35",152734,15,"questionnaire-uu2n",NA,33496312,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",3013.806,14617.709,14624.653,3013.806,14617.709,14624.653,1,3013.806,11610.847,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF62430"
"8",1701885275416,"06/12/2023 17:54:35",1701885275416,0,"06/12/2023 17:54:35",152734,15,"questionnaire-uu2n",NA,33496312,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",6694.297,14617.709,14624.653,6694.297,14617.709,14624.653,1,6694.297,7930.356,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF62430"
"9",1701885275417,"06/12/2023 17:54:35",1701885275417,0,"06/12/2023 17:54:35",152734,15,"questionnaire-uu2n",NA,33496312,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",13909.391,14617.709,14624.653,13909.391,14617.709,14624.653,1,13909.391,715.261999999999,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF62430"
"10",1701885276922,"06/12/2023 17:54:36",1701885276922,0,"06/12/2023 17:54:36",152734,15,"questionnaire-uu2n",NA,33496312,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",1513.855,1506.911,1513.855,1513.855,1506.911,1513.855,1,1513.855,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF62430"
"11",1701885285288,"06/12/2023 17:54:45",1701885285288,0,"06/12/2023 17:54:45",152734,15,"questionnaire-uu2n",NA,33496312,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",9880.06500002384,9874.785,9880.06500002384,9880.06500002384,9874.785,9880.06500002384,1,9880.06500002384,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF62430"
"12",1701885285289,"06/12/2023 17:54:45",1701885285289,0,"06/12/2023 17:54:45",152734,15,"questionnaire-uu2n",NA,33496312,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",5333.269,9874.785,9880.56500002384,5333.269,9874.785,9880.56500002384,1,5333.269,4547.29600002385,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF62430"
"13",1701885285289,"06/12/2023 17:54:45",1701885285289,0,"06/12/2023 17:54:45",152734,15,"questionnaire-uu2n",NA,33496312,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","8",7402.615,9874.785,9880.86500009537,7402.615,9874.785,9880.86500009537,1,7402.615,2478.25000009537,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF62430"
"14",1701885285289,"06/12/2023 17:54:45",1701885285289,0,"06/12/2023 17:54:45",152734,15,"questionnaire-uu2n",NA,33496312,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",9312.292,9874.785,9880.965,9312.292,9874.785,9880.965,1,9312.292,568.673000000003,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF62430"
"15",1701885285292,"06/12/2023 17:54:45",1701885285292,0,"06/12/2023 17:54:45",152734,15,"questionnaire-uu2n",NA,33496312,9909113,NA,"complete",NA,"6570b276b0270d43e0a78002","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF62430"
"1",1701885424328,"06/12/2023 17:57:04",1701885424328,0,"06/12/2023 17:57:04",152734,15,"questionnaire-uu2n",NA,33496462,9909224,NA,"complete",NA,"6570b480798caed9bcc7dd50","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1707x821",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF02309"
"2",1701885446601,"06/12/2023 17:57:26",1701885446601,0,"06/12/2023 17:57:26",152734,15,"questionnaire-uu2n",NA,33496462,9909224,NA,"complete",NA,"6570b480798caed9bcc7dd50","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1707x821",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",22875.2000000477,22864.645,22875.2000000477,22875.2000000477,22864.645,22875.2000000477,1,22875.2000000477,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF02309"
"3",1701885446602,"06/12/2023 17:57:26",1701885446602,0,"06/12/2023 17:57:26",152734,15,"questionnaire-uu2n",NA,33496462,9909224,NA,"complete",NA,"6570b480798caed9bcc7dd50","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1707x821",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",13297.502,22864.645,22879.2999999523,13297.502,22864.645,22879.2999999523,1,13297.502,9581.79799995232,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF02309"
"4",1701885446602,"06/12/2023 17:57:26",1701885446602,0,"06/12/2023 17:57:26",152734,15,"questionnaire-uu2n",NA,33496462,9909224,NA,"complete",NA,"6570b480798caed9bcc7dd50","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1707x821",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",16830.923,22864.645,22879.5,16830.923,22864.645,22879.5,1,16830.923,6048.577,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF02309"
"5",1701885446602,"06/12/2023 17:57:26",1701885446602,0,"06/12/2023 17:57:26",152734,15,"questionnaire-uu2n",NA,33496462,9909224,NA,"complete",NA,"6570b480798caed9bcc7dd50","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1707x821",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",20631.119,22864.645,22879.5999999046,20631.119,22864.645,22879.5999999046,1,20631.119,2248.48099990463,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF02309"
"6",1701885462106,"06/12/2023 17:57:42",1701885462106,0,"06/12/2023 17:57:42",152734,15,"questionnaire-uu2n",NA,33496462,9909224,NA,"complete",NA,"6570b480798caed9bcc7dd50","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1707x821",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",15517.148,15500.487,15517.148,15517.148,15500.487,15517.148,1,15517.148,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF02309"
"7",1701885462108,"06/12/2023 17:57:42",1701885462108,0,"06/12/2023 17:57:42",152734,15,"questionnaire-uu2n",NA,33496462,9909224,NA,"complete",NA,"6570b480798caed9bcc7dd50","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1707x821",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",4200.324,15500.487,15517.148,4200.324,15500.487,15517.148,1,4200.324,11316.824,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF02309"
"8",1701885462108,"06/12/2023 17:57:42",1701885462108,0,"06/12/2023 17:57:42",152734,15,"questionnaire-uu2n",NA,33496462,9909224,NA,"complete",NA,"6570b480798caed9bcc7dd50","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1707x821",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",9517.055,15500.487,15517.148,9517.055,15500.487,15517.148,1,9517.055,6000.093,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF02309"
"9",1701885462108,"06/12/2023 17:57:42",1701885462108,0,"06/12/2023 17:57:42",152734,15,"questionnaire-uu2n",NA,33496462,9909224,NA,"complete",NA,"6570b480798caed9bcc7dd50","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1707x821",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",14567.392,15500.487,15517.148,14567.392,15500.487,15517.148,1,14567.392,949.756000000001,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF02309"
"10",1701885475020,"06/12/2023 17:57:55",1701885475020,0,"06/12/2023 17:57:55",152734,15,"questionnaire-uu2n",NA,33496462,9909224,NA,"complete",NA,"6570b480798caed9bcc7dd50","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1707x821",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",12932.368,12917.635,12932.368,12932.368,12917.635,12932.368,1,12932.368,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF02309"
"11",1701885475022,"06/12/2023 17:57:55",1701885475022,0,"06/12/2023 17:57:55",152734,15,"questionnaire-uu2n",NA,33496462,9909224,NA,"complete",NA,"6570b480798caed9bcc7dd50","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1707x821",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",6450.756,12917.635,12934.0680000477,6450.756,12917.635,12934.0680000477,1,6450.756,6483.31200004768,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF02309"
"12",1701885475022,"06/12/2023 17:57:55",1701885475022,0,"06/12/2023 17:57:55",152734,15,"questionnaire-uu2n",NA,33496462,9909224,NA,"complete",NA,"6570b480798caed9bcc7dd50","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1707x821",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",10067.445,12917.635,12934.1679999523,10067.445,12917.635,12934.1679999523,1,10067.445,2866.72299995232,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF02309"
"13",1701885475022,"06/12/2023 17:57:55",1701885475022,0,"06/12/2023 17:57:55",152734,15,"questionnaire-uu2n",NA,33496462,9909224,NA,"complete",NA,"6570b480798caed9bcc7dd50","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1707x821",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","8",12300.936,12917.635,12934.3,12300.936,12917.635,12934.3,1,12300.936,633.364000000001,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF02309"
"14",1701885475025,"06/12/2023 17:57:55",1701885475025,0,"06/12/2023 17:57:55",152734,15,"questionnaire-uu2n",NA,33496462,9909224,NA,"complete",NA,"6570b480798caed9bcc7dd50","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1707x821",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF02309"
"1",1701885625497,"06/12/2023 18:00:25",1701885625497,0,"06/12/2023 18:00:25",152734,15,"questionnaire-uu2n",NA,33496583,9909247,NA,"complete",NA,"6570b6680ea19e92901e5180","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1068x602",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",2,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF27041"
"2",1701885684262,"06/12/2023 18:01:24",1701885684262,0,"06/12/2023 18:01:24",152734,15,"questionnaire-uu2n",NA,33496583,9909247,NA,"complete",NA,"6570b6680ea19e92901e5180","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1198x723",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",58787.667,58776.427,58787.667,58787.667,58776.427,58787.667,1,58787.667,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF27041"
"3",1701885684267,"06/12/2023 18:01:24",1701885684267,0,"06/12/2023 18:01:24",152734,15,"questionnaire-uu2n",NA,33496583,9909247,NA,"complete",NA,"6570b6680ea19e92901e5180","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1198x723",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",23030.847,58776.427,58793.093,23030.847,58776.427,58793.093,1,23030.847,35762.246,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF27041"
"4",1701885684268,"06/12/2023 18:01:24",1701885684268,0,"06/12/2023 18:01:24",152734,15,"questionnaire-uu2n",NA,33496583,9909247,NA,"complete",NA,"6570b6680ea19e92901e5180","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1198x723",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",42769.942,58776.427,58793.093,42769.942,58776.427,58793.093,1,42769.942,16023.151,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF27041"
"5",1701885684269,"06/12/2023 18:01:24",1701885684269,0,"06/12/2023 18:01:24",152734,15,"questionnaire-uu2n",NA,33496583,9909247,NA,"complete",NA,"6570b6680ea19e92901e5180","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1198x723",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",48755.823,58776.427,58793.093,48755.823,58776.427,58793.093,1,48755.823,10037.27,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF27041"
"6",1701885720015,"06/12/2023 18:02:00",1701885720015,0,"06/12/2023 18:02:00",152734,15,"questionnaire-uu2n",NA,33496583,9909247,NA,"complete",NA,"6570b6680ea19e92901e5180","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1198x723",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",35762.713,35746.047,35762.713,35762.713,35746.047,35762.713,1,35762.713,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF27041"
"7",1701885720022,"06/12/2023 18:02:00",1701885720022,0,"06/12/2023 18:02:00",152734,15,"questionnaire-uu2n",NA,33496583,9909247,NA,"complete",NA,"6570b6680ea19e92901e5180","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1198x723",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",7349.706,35746.047,35762.713,7349.706,35746.047,35762.713,1,7349.706,28413.007,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF27041"
"8",1701885720023,"06/12/2023 18:02:00",1701885720023,0,"06/12/2023 18:02:00",152734,15,"questionnaire-uu2n",NA,33496583,9909247,NA,"complete",NA,"6570b6680ea19e92901e5180","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1198x723",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",22727.343,35746.047,35762.713,22727.343,35746.047,35762.713,1,22727.343,13035.37,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF27041"
"9",1701885720023,"06/12/2023 18:02:00",1701885720023,0,"06/12/2023 18:02:00",152734,15,"questionnaire-uu2n",NA,33496583,9909247,NA,"complete",NA,"6570b6680ea19e92901e5180","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1198x723",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",34379.435,35746.047,35762.713,34379.435,35746.047,35762.713,1,34379.435,1383.27799999999,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF27041"
"10",1701885741229,"06/12/2023 18:02:21",1701885741229,0,"06/12/2023 18:02:21",152734,15,"questionnaire-uu2n",NA,33496583,9909247,NA,"complete",NA,"6570b6680ea19e92901e5180","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1198x723",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",21230.751,21214.085,21230.751,21230.751,21214.085,21230.751,1,21230.751,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF27041"
"11",1701885741233,"06/12/2023 18:02:21",1701885741233,0,"06/12/2023 18:02:21",152734,15,"questionnaire-uu2n",NA,33496583,9909247,NA,"complete",NA,"6570b6680ea19e92901e5180","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1198x723",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",7057.658,21214.085,21230.751,7057.658,21214.085,21230.751,1,7057.658,14173.093,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF27041"
"12",1701885741233,"06/12/2023 18:02:21",1701885741233,0,"06/12/2023 18:02:21",152734,15,"questionnaire-uu2n",NA,33496583,9909247,NA,"complete",NA,"6570b6680ea19e92901e5180","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1198x723",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",11990.794,21214.085,21230.751,11990.794,21214.085,21230.751,1,11990.794,9239.95700000002,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF27041"
"13",1701885741234,"06/12/2023 18:02:21",1701885741234,0,"06/12/2023 18:02:21",152734,15,"questionnaire-uu2n",NA,33496583,9909247,NA,"complete",NA,"6570b6680ea19e92901e5180","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1198x723",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",16797.595,21214.085,21230.751,16797.595,21214.085,21230.751,1,16797.595,4433.15600000002,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF27041"
"14",1701885741236,"06/12/2023 18:02:21",1701885741236,0,"06/12/2023 18:02:21",152734,15,"questionnaire-uu2n",NA,33496583,9909247,NA,"complete",NA,"6570b6680ea19e92901e5180","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1198x723",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",2,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF27041"
"1",1701885701366,"06/12/2023 18:01:41",1701885701366,0,"06/12/2023 18:01:41",152734,15,"questionnaire-uu2n",NA,33496637,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF69845"
