"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"3",1701888819330,"06/12/2023 18:53:39",1701888819342,0,"06/12/2023 18:53:39",152734,15,"task-9qxs",NA,33499313,9909576,NA,"complete",NA,"6570c0c0d9aa5c91a1e3459e","computer","Desktop or Laptop","Windows 10","Firefox 120.0","1920x1080","1920x927",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",5,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",3949,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF13079"
"4",1701888819419,"06/12/2023 18:53:39",1701888819362,0,"06/12/2023 18:53:39",152734,15,"task-9qxs",NA,33499313,9909576,NA,"complete",NA,"6570c0c0d9aa5c91a1e3459e","computer","Desktop or Laptop","Windows 10","Firefox 120.0","1920x1080","1920x927",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",5,"Spreadsheet1","",NA,"END TASK",NA,"","","",16146,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF13079"
"1",1701888806549,"06/12/2023 18:53:26",1701888805759,0,"06/12/2023 18:53:25",152734,15,"task-9qxs",NA,33499316,9909577,NA,"complete",NA,"6570c09357bfe1f9f1e9fd4e","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF85773"
"2",1701888814132,"06/12/2023 18:53:34",1701888813426,0,"06/12/2023 18:53:33",152734,15,"task-9qxs",NA,33499316,9909577,NA,"complete",NA,"6570c09357bfe1f9f1e9fd4e","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",7357.5,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF85773"
"3",1701888816627,"06/12/2023 18:53:36",1701888815907,0,"06/12/2023 18:53:35",152734,15,"task-9qxs",NA,33499316,9909577,NA,"complete",NA,"6570c09357bfe1f9f1e9fd4e","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",2455.90000000037,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF85773"
"4",1701888816705,"06/12/2023 18:53:36",1701888815916,0,"06/12/2023 18:53:35",152734,15,"task-9qxs",NA,33499316,9909577,NA,"complete",NA,"6570c09357bfe1f9f1e9fd4e","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1","",NA,"END TASK",NA,"","","",10157,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF85773"
"1",1701888838352,"06/12/2023 18:53:58",1701888838314,0,"06/12/2023 18:53:58",152734,15,"task-9qxs",NA,33499332,9909584,NA,"complete",NA,"6570c0f071deefe0f6a687dc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1488x742",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",6,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF53694"
"2",1701888847752,"06/12/2023 18:54:07",1701888847776,0,"06/12/2023 18:54:07",152734,15,"task-9qxs",NA,33499332,9909584,NA,"complete",NA,"6570c0f071deefe0f6a687dc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1488x742",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",6,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",9264.09999990463,NA,"Enter Key","sheep ",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF53694"
"3",1701888851333,"06/12/2023 18:54:11",1701888851349,0,"06/12/2023 18:54:11",152734,15,"task-9qxs",NA,33499332,9909584,NA,"complete",NA,"6570c0f071deefe0f6a687dc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1488x742",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",6,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",3560.20000004768,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF53694"
"4",1701888851406,"06/12/2023 18:54:11",1701888851354,0,"06/12/2023 18:54:11",152734,15,"task-9qxs",NA,33499332,9909584,NA,"complete",NA,"6570c0f071deefe0f6a687dc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1488x742",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",6,"Spreadsheet1","",NA,"END TASK",NA,"","","",13040,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF53694"
"1",1701888930041,"06/12/2023 18:55:30",1701888928595,0,"06/12/2023 18:55:28",152734,15,"task-9qxs",NA,33499378,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF55701"
"2",1701888943491,"06/12/2023 18:55:43",1701888942035,0,"06/12/2023 18:55:42",152734,15,"task-9qxs",NA,33499378,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",13165.6000000238,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF55701"
"3",1701888947205,"06/12/2023 18:55:47",1701888945717,0,"06/12/2023 18:55:45",152734,15,"task-9qxs",NA,33499378,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",3659.20000004768,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF55701"
"4",1701888947246,"06/12/2023 18:55:47",1701888945726,0,"06/12/2023 18:55:45",152734,15,"task-9qxs",NA,33499378,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet1","",NA,"END TASK",NA,"","","",17130,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF55701"
"1",1701888991665,"06/12/2023 18:56:31",1701888987425,0,"06/12/2023 18:56:27",152734,15,"task-9qxs",NA,33499402,9909596,NA,"complete",NA,"6570c111b0270d43e0a78340","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x707",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF58446"
"2",1701889000764,"06/12/2023 18:56:40",1701888996224,0,"06/12/2023 18:56:36",152734,15,"task-9qxs",NA,33499402,9909596,NA,"complete",NA,"6570c111b0270d43e0a78340","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x707",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",8400.40000009537,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF58446"
"3",1701889003888,"06/12/2023 18:56:43",1701888999739,0,"06/12/2023 18:56:39",152734,15,"task-9qxs",NA,33499402,9909596,NA,"complete",NA,"6570c111b0270d43e0a78340","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x707",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",3471,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF58446"
"4",1701889004254,"06/12/2023 18:56:44",1701888999768,0,"06/12/2023 18:56:39",152734,15,"task-9qxs",NA,33499402,9909596,NA,"complete",NA,"6570c111b0270d43e0a78340","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x707",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1","",NA,"END TASK",NA,"","","",12344,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF58446"
"1",1701889152070,"06/12/2023 18:59:12",1701889152487,0,"06/12/2023 18:59:12",152734,15,"task-9qxs",NA,33499469,9909554,NA,"complete",NA,"6570bf7a8ecf605977c7a74f","computer","Desktop or Laptop","Windows 10","AVG Secure Browser 117.0.0.0","1536x864","1536x707",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",5,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF41237"
"2",1701889165418,"06/12/2023 18:59:25",1701889165949,0,"06/12/2023 18:59:25",152734,15,"task-9qxs",NA,33499469,9909554,NA,"complete",NA,"6570bf7a8ecf605977c7a74f","computer","Desktop or Laptop","Windows 10","AVG Secure Browser 117.0.0.0","1536x864","1536x707",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",5,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",13098,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF41237"
"3",1701889168950,"06/12/2023 18:59:28",1701889169479,0,"06/12/2023 18:59:29",152734,15,"task-9qxs",NA,33499469,9909554,NA,"complete",NA,"6570bf7a8ecf605977c7a74f","computer","Desktop or Laptop","Windows 10","AVG Secure Browser 117.0.0.0","1536x864","1536x707",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",5,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",3514.40000009537,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF41237"
"4",1701889169067,"06/12/2023 18:59:29",1701889169485,0,"06/12/2023 18:59:29",152734,15,"task-9qxs",NA,33499469,9909554,NA,"complete",NA,"6570bf7a8ecf605977c7a74f","computer","Desktop or Laptop","Windows 10","AVG Secure Browser 117.0.0.0","1536x864","1536x707",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",5,"Spreadsheet1","",NA,"END TASK",NA,"","","",16999,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF41237"
"1",1701889629419,"06/12/2023 19:07:09",1701889629372,0,"06/12/2023 19:07:09",152734,15,"task-9qxs",NA,33499655,9909597,NA,"complete",NA,"6570c104592a29d0854f0c44","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x595",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF94886"
"2",1701889639377,"06/12/2023 19:07:19",1701889639341,0,"06/12/2023 19:07:19",152734,15,"task-9qxs",NA,33499655,9909597,NA,"complete",NA,"6570c104592a29d0854f0c44","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x595",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",9730.5,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF94886"
"3",1701889641525,"06/12/2023 19:07:21",1701889641508,0,"06/12/2023 19:07:21",152734,15,"task-9qxs",NA,33499655,9909597,NA,"complete",NA,"6570c104592a29d0854f0c44","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x595",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",2145.59999990463,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF94886"
"4",1701889641607,"06/12/2023 19:07:21",1701889641512,0,"06/12/2023 19:07:21",152734,15,"task-9qxs",NA,33499655,9909597,NA,"complete",NA,"6570c104592a29d0854f0c44","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x595",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1","",NA,"END TASK",NA,"","","",12140,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF94886"
"1",1701891145387,"06/12/2023 19:32:25",1701891145480,0,"06/12/2023 19:32:25",152734,15,"task-9qxs",NA,33500248,9909546,NA,"complete",NA,"6570beb0566050dd4d661371","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x563",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF80468"
"2",1701891153483,"06/12/2023 19:32:33",1701891153614,0,"06/12/2023 19:32:33",152734,15,"task-9qxs",NA,33500248,9909546,NA,"complete",NA,"6570beb0566050dd4d661371","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x563",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",7869.09999990463,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF80468"
"3",1701891155664,"06/12/2023 19:32:35",1701891155788,0,"06/12/2023 19:32:35",152734,15,"task-9qxs",NA,33500248,9909546,NA,"complete",NA,"6570beb0566050dd4d661371","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x563",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",2167.79999995232,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF80468"
"4",1701891155713,"06/12/2023 19:32:35",1701891155795,0,"06/12/2023 19:32:35",152734,15,"task-9qxs",NA,33500248,9909546,NA,"complete",NA,"6570beb0566050dd4d661371","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x563",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",3,"Spreadsheet1","",NA,"END TASK",NA,"","","",10315,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF80468"
"1",1701894361015,"06/12/2023 20:26:01",1701894358500,0,"06/12/2023 20:25:58",152734,15,"task-9qxs",NA,33501191,9909979,NA,"complete",NA,"6570ce23d793b1f01aa21481","computer","Desktop or Laptop","Windows 10","Opera 104.0.0.0","1366x768","1312x644",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",6,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF73359"
"2",1701894368623,"06/12/2023 20:26:08",1701894366410,0,"06/12/2023 20:26:06",152734,15,"task-9qxs",NA,33501191,9909979,NA,"complete",NA,"6570ce23d793b1f01aa21481","computer","Desktop or Laptop","Windows 10","Opera 104.0.0.0","1366x768","1312x644",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",6,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",7002.39999985695,NA,"Enter Key","Butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF73359"
"3",1701894371052,"06/12/2023 20:26:11",1701894368763,0,"06/12/2023 20:26:08",152734,15,"task-9qxs",NA,33501191,9909979,NA,"complete",NA,"6570ce23d793b1f01aa21481","computer","Desktop or Laptop","Windows 10","Opera 104.0.0.0","1366x768","1312x644",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",6,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",2310.79999995232,NA,"Enter Key","Snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF73359"
"4",1701894371224,"06/12/2023 20:26:11",1701894368773,0,"06/12/2023 20:26:08",152734,15,"task-9qxs",NA,33501191,9909979,NA,"complete",NA,"6570ce23d793b1f01aa21481","computer","Desktop or Laptop","Windows 10","Opera 104.0.0.0","1366x768","1312x644",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",6,"Spreadsheet1","",NA,"END TASK",NA,"","","",10273,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF73359"
"1",1701894407993,"06/12/2023 20:26:47",1701894411928,0,"06/12/2023 20:26:51",152734,15,"task-9qxs",NA,33501213,9909997,NA,"complete",NA,"6570c819c4f928c614ad00c2","computer","Desktop or Laptop","Windows 10","Firefox 120.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",2,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF03527"
"2",1701894422331,"06/12/2023 20:27:02",1701894426319,0,"06/12/2023 20:27:06",152734,15,"task-9qxs",NA,33501213,9909997,NA,"complete",NA,"6570c819c4f928c614ad00c2","computer","Desktop or Laptop","Windows 10","Firefox 120.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",2,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",14258,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF03527"
"3",1701894424851,"06/12/2023 20:27:04",1701894428859,0,"06/12/2023 20:27:08",152734,15,"task-9qxs",NA,33501213,9909997,NA,"complete",NA,"6570c819c4f928c614ad00c2","computer","Desktop or Laptop","Windows 10","Firefox 120.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",2,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",2516,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF03527"
"4",1701894424913,"06/12/2023 20:27:04",1701894428868,0,"06/12/2023 20:27:08",152734,15,"task-9qxs",NA,33501213,9909997,NA,"complete",NA,"6570c819c4f928c614ad00c2","computer","Desktop or Laptop","Windows 10","Firefox 120.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",2,"Spreadsheet1","",NA,"END TASK",NA,"","","",16940,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF03527"
"1",1701894465462,"06/12/2023 20:27:45",1701894465766,0,"06/12/2023 20:27:45",152734,15,"task-9qxs",NA,33501237,9910010,NA,"complete",NA,"6570d6676f8de97c56e8158c","computer","Desktop or Laptop","Windows 10","Firefox 120.0","2048x1152","2048x991",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",6,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF55443"
"2",1701894474796,"06/12/2023 20:27:54",1701894475132,0,"06/12/2023 20:27:55",152734,15,"task-9qxs",NA,33501237,9910010,NA,"complete",NA,"6570d6676f8de97c56e8158c","computer","Desktop or Laptop","Windows 10","Firefox 120.0","2048x1152","2048x991",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",6,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",9259,NA,"Enter Key","Elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF55443"
"3",1701894478859,"06/12/2023 20:27:58",1701894479202,0,"06/12/2023 20:27:59",152734,15,"task-9qxs",NA,33501237,9910010,NA,"complete",NA,"6570d6676f8de97c56e8158c","computer","Desktop or Laptop","Windows 10","Firefox 120.0","2048x1152","2048x991",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",6,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",4066,NA,"Enter Key","Butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF55443"
"4",1701894478923,"06/12/2023 20:27:58",1701894479217,0,"06/12/2023 20:27:59",152734,15,"task-9qxs",NA,33501237,9910010,NA,"complete",NA,"6570d6676f8de97c56e8158c","computer","Desktop or Laptop","Windows 10","Firefox 120.0","2048x1152","2048x991",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",6,"Spreadsheet1","",NA,"END TASK",NA,"","","",13451,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF55443"
"1",1701896242451,"06/12/2023 20:57:22",1701896234688,0,"06/12/2023 20:57:14",152734,15,"task-9qxs",NA,33501778,9910053,NA,"complete",NA,"6570d749a705b7bf95dc9634","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x707",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF16047"
"2",1701896696508,"06/12/2023 21:04:56",1701896688673,0,"06/12/2023 21:04:48",152734,15,"task-9qxs",NA,33501778,9910053,NA,"complete",NA,"6570d749a705b7bf95dc9634","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x707",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",453822.799999952,NA,"Enter Key","Elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF16047"
"3",1701896700170,"06/12/2023 21:05:00",1701896692454,0,"06/12/2023 21:04:52",152734,15,"task-9qxs",NA,33501778,9910053,NA,"complete",NA,"6570d749a705b7bf95dc9634","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x707",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",3747.79999995232,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF16047"
"4",1701896700238,"06/12/2023 21:05:00",1701896692461,0,"06/12/2023 21:04:52",152734,15,"task-9qxs",NA,33501778,9910053,NA,"complete",NA,"6570d749a705b7bf95dc9634","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x707",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","",NA,"END TASK",NA,"","","",457772,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF16047"
"1",1701897518439,"06/12/2023 21:18:38",1701897517990,-5,"06/12/2023 16:18:37",152734,15,"task-9qxs",NA,33502210,9910251,NA,"complete",NA,"6570e0ef5a6d2b943074672f","computer","Desktop or Laptop","Windows 10","Firefox 120.0","2560x1440","1356x1305",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",3,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF06323"
