"X","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..Win","Spreadsheet..Win2","Spreadsheet..Win3","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","csum_t","Random_ID"
2808,131,1701889530922,"06/12/2023 19:05:30",1701871530922,-5,"06/12/2023 09:05:30",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",54,"Rating","Screen 1","poh9ia",1,"response",100,1466.60800000001,2949.93499999994,2958.68599999847,1466.60800000001,2949.93499999994,2958.68599999847,1,1466.60800000001,1492.07799999847,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",18,NA,NA,NA,NA,NA,NA,3.03,0.15,NA,194888.384999961,"MDPRF15273"
2809,134,1701889565777,"06/12/2023 19:06:05",1701871565777,-5,"06/12/2023 09:06:05",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",55,"Rating","Screen 1","poh9ia",1,"response",0,2649.89399999997,3883.17799999996,3896.73199999926,2649.89399999997,3883.17799999996,3896.73199999926,1,2649.89399999997,1246.83799999929,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",19,NA,NA,NA,NA,NA,NA,3.03,0.15,NA,198785.11699996,"MDPRF15273"
2810,136,1701889569013,"06/12/2023 19:06:09",1701871569013,-5,"06/12/2023 09:06:09",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",56,"Rating","Screen 1","poh9ia",1,"response",53,1799.92800000007,3233.20400000003,3248.75399999856,1799.92800000007,3233.20400000003,3248.75399999856,1,1799.92800000007,1448.82599999849,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",19,NA,NA,NA,NA,NA,NA,3.03,0.15,NA,202033.870999959,"MDPRF15273"
2811,138,1701889571996,"06/12/2023 19:06:11",1701871571996,-5,"06/12/2023 09:06:11",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",57,"Rating","Screen 1","poh9ia",1,"response",99,2100.26800000004,2983.56599999999,2998.74999999965,2100.26800000004,2983.56599999999,2998.74999999965,1,2100.26800000004,898.481999999611,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",19,NA,NA,NA,NA,NA,NA,3.03,0.15,NA,205032.620999958,"MDPRF15273"
2812,141,1701889608618,"06/12/2023 19:06:48",1701871608618,-5,"06/12/2023 09:06:48",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",58,"Rating","Screen 1","poh9ia",1,"response",98,4299.82799999998,5666.43999999994,5671.50399999996,4299.82799999998,5666.43999999994,5671.50399999996,1,4299.82799999998,1371.67599999998,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",20,NA,NA,NA,NA,NA,NA,3.03,0.15,NA,210704.124999958,"MDPRF15273"
2813,143,1701889611551,"06/12/2023 19:06:51",1701871611551,-5,"06/12/2023 09:06:51",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",59,"Rating","Screen 1","poh9ia",1,"response",0,1755.04099999997,2921.66099999996,2938.16399999964,1755.04099999997,2921.66099999996,2938.16399999964,1,1755.04099999997,1183.12299999967,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",20,NA,NA,NA,NA,NA,NA,3.03,0.15,NA,213642.288999958,"MDPRF15273"
2814,145,1701889613936,"06/12/2023 19:06:53",1701871613936,-5,"06/12/2023 09:06:53",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",60,"Rating","Screen 1","poh9ia",1,"response",51,1249.95000000007,2383.23800000001,2399.90399999998,1249.95000000007,2383.23800000001,2399.90399999998,1,1249.95000000007,1149.95399999991,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",20,NA,NA,NA,NA,NA,NA,3.03,0.15,NA,216042.192999958,"MDPRF15273"
2815,148,1701889649171,"06/12/2023 19:07:29",1701871649171,-5,"06/12/2023 09:07:29",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",61,"Rating","Screen 1","poh9ia",1,"response",99,2999.88,4266.49599999993,4281.85199999961,2999.88,4266.49599999993,4281.85199999961,1,2999.88,1281.9719999996,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",21,NA,NA,NA,NA,NA,NA,3.03,0.15,NA,220324.044999958,"MDPRF15273"
2816,150,1701889653067,"06/12/2023 19:07:33",1701871653067,-5,"06/12/2023 09:07:33",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",62,"Rating","Screen 1","poh9ia",1,"response",51,2682.26900000009,3898.8870000001,3911.85599999968,2682.26900000009,3898.8870000001,3911.85599999968,1,2682.26900000009,1229.58699999959,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",21,NA,NA,NA,NA,NA,NA,3.03,0.15,NA,224235.900999957,"MDPRF15273"
2817,152,1701889656240,"06/12/2023 19:07:36",1701871656240,-5,"06/12/2023 09:07:36",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",63,"Rating","Screen 1","poh9ia",1,"response",0,2249.90999999992,3166.53999999992,3183.20599999989,2249.90999999992,3166.53999999992,3183.20599999989,1,2249.90999999992,933.295999999973,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",21,NA,NA,NA,NA,NA,NA,3.03,0.15,NA,227419.106999957,"MDPRF15273"
2818,155,1701889694243,"06/12/2023 19:08:14",1701871694243,-5,"06/12/2023 09:08:14",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",64,"Rating","Screen 1","poh9ia",1,"response",41,5582.75299999991,7032.69499999995,7049.36099999992,5582.75299999991,7032.69499999995,7049.36099999992,1,5582.75299999991,1466.60800000001,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",22,NA,NA,NA,NA,NA,NA,3.03,0.15,NA,234468.467999957,"MDPRF15273"
2819,157,1701889698731,"06/12/2023 19:08:18",1701871698731,-5,"06/12/2023 09:08:18",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",65,"Rating","Screen 1","poh9ia",1,"response",8,3399.86399999994,4499.81999999995,4506.05099999963,3399.86399999994,4499.81999999995,4506.05099999963,1,3399.86399999994,1106.18699999969,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",22,NA,NA,NA,NA,NA,NA,3.03,0.15,NA,238974.518999957,"MDPRF15273"
2820,159,1701889701604,"06/12/2023 19:08:21",1701871701604,-5,"06/12/2023 09:08:21",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",66,"Rating","Screen 1","poh9ia",1,"response",99,1749.93000000005,2869.90600000007,2878.13100000005,1749.93000000005,2869.90600000007,2878.13100000005,1,1749.93000000005,1128.201,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",22,NA,NA,NA,NA,NA,NA,3.03,0.15,NA,241852.649999957,"MDPRF15273"
2821,162,1701889736994,"06/12/2023 19:08:56",1701871736994,-5,"06/12/2023 09:08:56",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",67,"Rating","Screen 1","poh9ia",1,"response",99,3099.87599999993,4416.48999999999,4426.33399999922,3099.87599999993,4416.48999999999,4426.33399999922,1,3099.87599999993,1326.45799999929,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",23,NA,NA,NA,NA,NA,NA,3.03,0.15,NA,246278.983999956,"MDPRF15273"
2822,164,1701889739499,"06/12/2023 19:08:59",1701871739499,-5,"06/12/2023 09:08:59",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",68,"Rating","Screen 1","poh9ia",1,"response",41,1449.94199999992,2499.90000000002,2515.34399999923,1449.94199999992,2499.90000000002,2515.34399999923,1,1449.94199999992,1065.4019999993,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",23,NA,NA,NA,NA,NA,NA,3.03,0.15,NA,248794.327999955,"MDPRF15273"
2823,166,1701889743666,"06/12/2023 19:09:03",1701871743666,-5,"06/12/2023 09:09:03",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",69,"Rating","Screen 1","poh9ia",1,"response",7,3175.4219999999,4175.38199999998,4181.9439999992,3175.4219999999,4175.38199999998,4181.9439999992,1,3175.4219999999,1006.5219999993,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",23,NA,NA,NA,NA,NA,NA,3.03,0.15,NA,252976.271999954,"MDPRF15273"
2824,171,1701889817672,"06/12/2023 19:10:17",1701871817672,-5,"06/12/2023 09:10:17",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",70,"Rating","Screen 1","poh9ia",1,"response",99,2966.54800000007,4016.50599999994,4022.67999999889,2966.54800000007,4016.50599999994,4022.67999999889,1,2966.54800000007,1056.13199999882,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",24,NA,NA,NA,NA,NA,0.07,3.03,0.15,NA,256998.951999953,"MDPRF15273"
2825,173,1701889820671,"06/12/2023 19:10:20",1701871820671,-5,"06/12/2023 09:10:20",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",71,"Rating","Screen 1","poh9ia",1,"response",41,1966.58799999999,2999.88000000012,3005.07399999932,1966.58799999999,2999.88000000012,3005.07399999932,1,1966.58799999999,1038.48599999934,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",24,NA,NA,NA,NA,NA,0.07,3.03,0.15,NA,260004.025999953,"MDPRF15273"
2826,175,1701889825356,"06/12/2023 19:10:25",1701871825356,-5,"06/12/2023 09:10:25",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",72,"Rating","Screen 1","poh9ia",1,"response",6,2235.80599999987,4685.70799999987,4690.49399999995,2235.80599999987,4685.70799999987,4690.49399999995,1,2235.80599999987,2454.68800000008,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",24,NA,NA,NA,NA,NA,0.07,3.03,0.15,NA,264694.519999953,"MDPRF15273"
2827,178,1701889860662,"06/12/2023 19:11:00",1701871860662,-5,"06/12/2023 09:11:00",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",73,"Rating","Screen 1","poh9ia",1,"response",99,2599.89599999995,4333.15999999992,4339.68699999992,2599.89599999995,4333.15999999992,4339.68699999992,1,2599.89599999995,1739.79099999997,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",25,NA,NA,NA,NA,NA,0.07,3.03,0.15,NA,269034.206999952,"MDPRF15273"
2828,180,1701889862685,"06/12/2023 19:11:02",1701871862685,-5,"06/12/2023 09:11:02",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",74,"Rating","Screen 1","poh9ia",1,"response",48,1152.402,2019.03399999999,2029.62699999963,1152.402,2019.03399999999,2029.62699999963,1,1152.402,877.224999999627,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",25,NA,NA,NA,NA,NA,0.07,3.03,0.15,NA,271063.833999952,"MDPRF15273"
2829,182,1701889866643,"06/12/2023 19:11:06",1701871866643,-5,"06/12/2023 09:11:06",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",75,"Rating","Screen 1","poh9ia",1,"response",0,2099.91599999997,3949.84199999995,3966.50799999991,2099.91599999997,3949.84199999995,3966.50799999991,1,2099.91599999997,1866.59199999995,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",25,NA,NA,NA,NA,NA,0.07,3.03,0.15,NA,275030.341999952,"MDPRF15273"
2830,185,1701889901152,"06/12/2023 19:11:41",1701871901152,-5,"06/12/2023 09:11:41",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",76,"Rating","Screen 1","poh9ia",1,"response",99,2483.23400000017,3546.54200000013,3555.18599999859,2483.23400000017,3546.54200000013,3555.18599999859,1,2483.23400000017,1071.95199999842,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",26,NA,NA,NA,NA,NA,0.07,3.03,0.15,NA,278585.527999951,"MDPRF15273"
2831,187,1701889906656,"06/12/2023 19:11:46",1701871906656,-5,"06/12/2023 09:11:46",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",77,"Rating","Screen 1","poh9ia",1,"response",42,1516.60599999991,5499.78000000003,5512.34399999958,1516.60599999991,5499.78000000003,5512.34399999958,1,1516.60599999991,3995.73799999966,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",26,NA,NA,NA,NA,NA,0.07,3.03,0.15,NA,284097.87199995,"MDPRF15273"
2832,189,1701889909653,"06/12/2023 19:11:49",1701871909653,-5,"06/12/2023 09:11:49",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",78,"Rating","Screen 1","poh9ia",1,"response",5,1899.92399999988,2999.87999999989,3009.2639999988,1899.92399999988,2999.87999999989,3009.2639999988,1,1899.92399999988,1109.33999999892,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",26,NA,NA,NA,NA,NA,0.07,3.03,0.15,NA,287107.135999949,"MDPRF15273"
2833,192,1701889946695,"06/12/2023 19:12:26",1701871946695,-5,"06/12/2023 09:12:26",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",79,"Rating","Screen 1","poh9ia",1,"response",99,5003.36599999992,6069.98999999999,6086.65599999996,5003.36599999992,6069.98999999999,6086.65599999996,1,5003.36599999992,1083.29000000004,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",27,NA,NA,NA,NA,NA,0.07,3.03,0.15,NA,293193.791999949,"MDPRF15273"
2834,194,1701889951467,"06/12/2023 19:12:31",1701871951467,-5,"06/12/2023 09:12:31",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",80,"Rating","Screen 1","poh9ia",1,"response",0,3683.18599999999,4776.4979999999,4787.70699999994,3683.18599999999,4776.4979999999,4787.70699999994,1,3683.18599999999,1104.52099999995,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",27,NA,NA,NA,NA,NA,0.07,3.03,0.15,NA,297981.498999949,"MDPRF15273"
2835,196,1701889954854,"06/12/2023 19:12:34",1701871954854,-5,"06/12/2023 09:12:34",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",81,"Rating","Screen 1","poh9ia",1,"response",50,2599.89599999995,3383.19800000009,3398.70900000003,2599.89599999995,3383.19800000009,3398.70900000003,1,2599.89599999995,798.813000000082,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",27,NA,NA,NA,NA,NA,0.07,3.03,0.15,NA,301380.207999949,"MDPRF15273"
2836,199,1701889990392,"06/12/2023 19:13:10",1701871990392,-5,"06/12/2023 09:13:10",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",82,"Rating","Screen 1","poh9ia",1,"response",44,3716.51799999992,4583.14999999991,4588.40799999959,3716.51799999992,4583.14999999991,4588.40799999959,1,3716.51799999992,871.889999999665,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",28,NA,NA,NA,NA,NA,0.07,3.03,0.15,NA,305968.615999948,"MDPRF15273"
2837,201,1701889993290,"06/12/2023 19:13:13",1701871993290,-5,"06/12/2023 09:13:13",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",83,"Rating","Screen 1","poh9ia",1,"response",99,2048.67400000012,2898.64000000013,2902.95799999894,2048.67400000012,2898.64000000013,2902.95799999894,1,2048.67400000012,854.283999998821,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",28,NA,NA,NA,NA,NA,0.07,3.03,0.15,NA,308871.573999947,"MDPRF15273"
2838,203,1701889996617,"06/12/2023 19:13:16",1701871996617,-5,"06/12/2023 09:13:16",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",84,"Rating","Screen 1","poh9ia",1,"response",2,2116.58199999994,3316.53399999999,3331.51799999992,2116.58199999994,3316.53399999999,3331.51799999992,1,2116.58199999994,1214.93599999999,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",28,NA,NA,NA,NA,NA,0.07,3.03,0.15,NA,312203.091999947,"MDPRF15273"
2839,206,1701890032137,"06/12/2023 19:13:52",1701872032137,-5,"06/12/2023 09:13:52",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",85,"Rating","Screen 1","poh9ia",1,"response",99,3516.52599999984,4562.96199999982,4570.57799999951,3516.52599999984,4562.96199999982,4570.57799999951,1,3516.52599999984,1054.05199999968,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",29,NA,NA,NA,NA,NA,0.07,3.03,0.15,NA,316773.669999947,"MDPRF15273"
2840,208,1701890036396,"06/12/2023 19:13:56",1701872036396,-5,"06/12/2023 09:13:56",152734,15,"task-kzsr",NA,33499297,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet2",86,"Rating","Screen 1","poh9ia",1,"response",38,3433.196,4249.83000000007,4266.49600000004,3433.196,4249.83000000007,4266.49600000004,1,3433.196,833.300000000047,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",29,NA,NA,NA,NA,NA,0.07,3.03,0.15,NA,321040.165999947,"MDPRF15273"
